title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"WSE 471, RESIDENTIAL BUILDING CONSTRUCTION AND MATERIALS, 3 Credits","Explores material selection options, applications, and performance characteristics. Covers residential construction methods, including green building concepts, building codes, and project planning. Introduces concepts and interpretation of life cycle assessment.",https://catalog.oregonstate.edu/courses/wse/,6.0,Life Cycle Assessment;Material Selection,technical_skills-1;sustainability_and_policy-4,"{""life cycle assessment"": 1, ""material selection"": 1}"
"WSE 543, FOREST SECTOR BUSINESS & SUSTAINABILITY, 2 Credits","Explores at multiple levels the complex confluence of forests, business, and sustainability. Critically analyzes the idiosyncratic context of the forest sector, prominent pathways to managing forest-dependent businesses, and the contribution of forest sector businesses to achieving Sustainable Development Goals. Examines markets for forest products and the companies that cater to those markets.",https://catalog.oregonstate.edu/courses/wse/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"WSE 547, WOOD BIODETERIORATION & PRESERVATION, 2 Credits","Examines wood biodeterioration, biodegradation, and various method for their prevention. Describes the biotic and abiotic agents of wood decay and requires students to compare and contrast them with respect to their impacts on wood. Describes the chemical properties and mode of action of common wood preservatives, wood protection systems, and wood modification technologies. Synthesizes base knowledge in wood preservative technology into novel creative methods for wood protection or environmental risk mitigation. Prerequisite: WSE 541 with C or better Recommended: Background knowledge in basic chemistry, introductory biology, and organic chemistry",https://catalog.oregonstate.edu/courses/wse/,1.5,Risk Mitigation,technical_skills-1,"{""risk mitigation"": 1}"
"WSE 563, ADVANCED MANUFACTURING 2, 4 Credits","Third of a three-term series exploring technologies and management practices associated with manufacturing products from wood and other renewable materials. Subjects covered include process control, optimization, automation, and contemporary topics such as Big Data and the Internet of Things and the potential impacts of the trends on manufacturing enterprises. Recommended: WSE 462",https://catalog.oregonstate.edu/courses/wse/,2.0,Automation;Process Control,technical_skills-1,"{""automation"": 1, ""process control"": 1}"
"WSE 571, RESIDENTIAL BUILDING CONSTRUCTION AND MATERIALS, 3 Credits","Explores material selection options, applications, and performance characteristics. Covers residential construction methods, including green building concepts, building codes, and project planning. Introduces concepts and interpretation of life cycle assessment.",https://catalog.oregonstate.edu/courses/wse/,6.0,Life Cycle Assessment;Material Selection,technical_skills-1;sustainability_and_policy-4,"{""life cycle assessment"": 1, ""material selection"": 1}"
"WSE 573, BIOENERGY AND ENVIRONMENTAL IMPACT, 3 Credits","Explores world's use of woody biomass fuels, their potential to contribute to our region's energy supply, and conversion technologies such as direct combustion, pyrolysis, and thermochemical modification. Examines emissions and other environmental impacts of utilizing renewable materials to generate energy and manufacture products. Recommended: ( MTH 111Z or MTH 112Z or MTH 231 or MTH 241 or MTH 245 or MTH 251 ) and ( CH 122 or CH 232 )",https://catalog.oregonstate.edu/courses/wse/,7.0,Combustion;Energy Supply,engineering_capabilities-2;clean_energy_markets-4,"{""energy supply"": 1, ""combustion"": 1}"
"WRP 544, MANAGING NATURAL RESOURCES FOR CLIMATE ADAPTATION, 3 Credits","Students will work through series of case studies in resource management to identify strategies and approaches that promote or prevent resilience in resource management. Students participate in discussions and hands-on activities in addition to the lectures and will prepare daily reflections, a final reflection and a final essay due one week after the end of the classroom sessions. This course will use a lecture and discussion format, and draw from the international expertise of the instructor and guest lecturers.",https://catalog.oregonstate.edu/courses/wrp/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"WRP 554, BUSINESS OF WATER, 3 Credits","Explores the need for water and the increasing global water crisis from a business perspective. Focuses on business skills as it relates to water and its impact on national security, for-profit investments, and business sustainability. Available via Ecampus",https://catalog.oregonstate.edu/courses/wrp/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"TOX 413, ENVIRONMENTAL TOXICOLOGY AND RISK ASSESSMENT, 3 Credits",Procedures for defining exposure and the use of toxicological data in defining risk assessment. Recent application of mechanistic concepts are reviewed. Prerequisite: TOX 411 with D- or better,https://catalog.oregonstate.edu/courses/tox/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
"TOX 480, COMPUTATIONAL TOXICOLOGY AND RISK ASSESSMENT, 3 Credits","Provides an in-depth understanding of the current systems biology paradigm for chemical risk and drug safety assessment. Learn about novel technologies in computational chemistry, molecular biology and systems biology used to develop methods for risk assessment, including approaches for chemical prioritization for screening and testing, predictive models for high-throughput hazard identification and utilization of “big data” to determine chemical mechanisms of action and toxicity pathways. Apply these approaches to specific case studies in risk analysis, environmental health and toxicology. Recommended: One year college chemistry and biology plus introductory toxicology or biochemistry Available via Ecampus",https://catalog.oregonstate.edu/courses/tox/,2.5,Hazard Identification;Risk Assessment,technical_skills-1,"{""hazard identification"": 1, ""risk assessment"": 2}"
"TOX 513, ENVIRONMENTAL TOXICOLOGY AND RISK ASSESSMENT, 3 Credits",Procedures for defining exposure and the use of toxicological data in defining risk assessment. Recent application of mechanistic concepts are reviewed. Prerequisite: TOX 511 with C or better,https://catalog.oregonstate.edu/courses/tox/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
"TOX 580, COMPUTATIONAL TOXICOLOGY AND RISK ASSESSMENT, 3 Credits","Provides an in-depth understanding of the current systems biology paradigm for chemical risk and drug safety assessment. Learn about novel technologies in computational chemistry, molecular biology and systems biology used to develop methods for risk assessment, including approaches for chemical prioritization for screening and testing, predictive models for high-throughput hazard identification and utilization of “big data” to determine chemical mechanisms of action and toxicity pathways. Apply these approaches to specific case studies in risk analysis, environmental health and toxicology. Recommended: One year college chemistry and biology plus introductory toxicology or biochemistry Available via Ecampus",https://catalog.oregonstate.edu/courses/tox/,2.5,Hazard Identification;Risk Assessment,technical_skills-1,"{""hazard identification"": 1, ""risk assessment"": 2}"
"TA 245, STAGE LIGHTING, 3 Credits","Fundamentals of electricity as used in stage lighting; color and light, lighting instruments and control systems, theory and practice of lighting stage production. Recommended: TA 244",https://catalog.oregonstate.edu/courses/ta/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"TRAL 251, RECREATION RESOURCE MANAGEMENT, 4 Credits","Overview of recreation resource management including study of land and water resources used for outdoor recreation. The planning and management of natural and cultural resources for long-term resource productivity, with a focus on rural and wildlife areas of the forest, range and coast. Available via Ecampus",https://catalog.oregonstate.edu/courses/tral/,2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"TRAL 499, SPECIAL TOPICS, 1-16 Credits","Topics of current importance in forest resources issues, education, policies, economics, management, business, social values, silviculture, and biometrics. Topics will change from term to term. May be repeated with different topics for credit. Section 8: Social aspects of natural resource management (3 credits) graded. Equivalent to: TOL 499 This course is repeatable for 16 credits.",https://catalog.oregonstate.edu/courses/tral/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"SNR 506, INDEPENDENT PROJECT IN NATURAL RESOURCE SUSTAINABILITY, 2 Credits","Identifies, poses, frames, and analyzes the various components of an important natural resource sustainability problem within the country, region, or organization and, at the end of term, present a workplan for its resolution. Prerequisite: SNR 511 with C or better or SNR 512 with C or better Equivalent to: SNR 570 Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"SNR 512, SUSTAINABLE NATURAL RESOURCE DEVELOPMENT, 3 Credits","Defines concepts of sustainability in a natural resource context and explains its ecological, social and economic dimensions. Analyzes, synthesizes and applies information and/or data integrating concepts of sustainable natural resources to prepare outline for an independent project. Equivalent to: SNR 511 Recommended: Bachelor's degree in the arts, humanities or sciences and at least two years’ experience working in a natural resources-related field Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SNR 520, SOCIAL ASPECTS OF SUSTAINABLE NATURAL RESOURCES, 3 Credits",Explores the key principles of social sustainability and the role they play in natural resource-based sustainable communities. Highlights social sustainability indicators relevant to natural resource management. Recommended: SNR 512 Available via Ecampus,https://catalog.oregonstate.edu/courses/snr/,6.5,Resource Management;Sustainability,technical_skills-1;sustainability_and_policy-4,"{""sustainability"": 2, ""resource management"": 1}"
"SNR 521, ECONOMICS OF SUSTAINABLE NATURAL RESOURCE MANAGEMENT, 3 Credits","Focuses on the sources of market failure, the means of correcting market failure, and the real-world examples of making progress toward sustainable resource use by means of market mechanisms. Recommended: SNR 512 Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"SNR 522, BASIC BELIEFS AND ETHICS IN NATURAL RESOURCES, 3 Credits","Examines basic philosophies and ethical systems in American forestry, including Pinchot's agricultural/utilitarian approach and Leopold's biotic/ecological model, compares them to contemporary public attitudes and considers their implications for sustainability. Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SNR 530, ECOLOGICAL PRINCIPLES OF SUSTAINABLE NATURAL RESOURCES, 3 Credits","Focus on ecological sustainability and ecological concepts and principles, with examples drawn from forests and arid lands. Exploration of global ecosystems, ecological processes and services, factors that create and maintain diversity, ecosystem health and integrity. Principles for sustainable natural resource management and use. Recommended: SNR 512 and a basic ecology course Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,6.0,Resource Management;Sustainability,technical_skills-1;sustainability_and_policy-4,"{""sustainability"": 1, ""resource management"": 1}"
"SNR 570, INDEPENDENT PROJECT IN NATURAL RESOURCE SUSTAINABILITY, 2 Credits","Identifies, poses, frames, and analyzes the various components of an important natural resource sustainability problem within the country, region, or organization and, at the end of term, presents a workplan for its resolution. Identifies an important Independent Project within the country, region, or organization. Prerequisite: SNR 511 with C or better or SNR 512 with C or better Equivalent to: SNR 506 Available via Ecampus",https://catalog.oregonstate.edu/courses/snr/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"SNR 808, WORKSHOP, 1-4 Credits","Describes the policies, practices, and market mechanisms that enhance ecological, economic, and social sustainability of natural resource production and natural ecosystems. Sustainable natural resource management attempts to meet the needs of the present without compromising the future of people or the ecosystems on which they depend. This course is repeatable for 4 credits.",https://catalog.oregonstate.edu/courses/snr/,6.0,Resource Management;Sustainability,technical_skills-1;sustainability_and_policy-4,"{""sustainability"": 1, ""resource management"": 1}"
"SOIL 205, SOIL SCIENCE, 3 Credits","Introduction to the chemical, physical and biological nature of soils. Examines how soils function in terms of plant growth, nutrient supply, the global carbon cycle, ecological habitat, and water purification. Community-based learning projects provide hands-on experience with fundamental soil science principles and the impact of human activities on soil quality and sustainability. (Bacc Core Course if taken with SOIL 206 or FOR 206 ) Attributes: CPPL – Bacc Core, Perspectives, Physical Science Attached Lecture Prerequisite: SOIL 206 (may be taken concurrently) with D- or better or SOIL 206H (may be taken concurrently) with D- or better or FOR 206 (may be taken concurrently) with D- or better Equivalent to: CSS 205 , CSS 305, SOIL 205H",https://catalog.oregonstate.edu/courses/soil/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SOIL 205H, SOIL SCIENCE, 3 Credits","Introduction to the chemical, physical and biological nature of soils. Examines how soils function in terms of plant growth, nutrient supply, the global carbon cycle, ecological habitat, and water purification. Community-based learning projects provide hands-on experience with fundamental soil science principles and the impact of human activities on soil quality and sustainability. (Bacc Core Course if taken with SOIL 206 or FOR 206 ) Attributes: CPPL – Bacc Core, Perspectives, Physical Science Attached Lecture; HNRS – Honors Course Designator Prerequisite: SOIL 206 (may be taken concurrently) with D- or better or SOIL 206H (may be taken concurrently) with D- or better or FOR 206 (may be taken concurrently) with D- or better Equivalent to: CSS 205 , CSS 305, SOIL 205",https://catalog.oregonstate.edu/courses/soil/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SOIL 445, ENVIRONMENTAL SOIL CHEMISTRY, 3 Credits","Emphasizes structural chemistry of clay minerals and organic matter, cation and anion exchange, and soil solution equilibria of soils. Ion exchange, mineral-solution equilibria, and adsorption reactions of silicate clays, oxides, and organic matter are emphasized. Covers the sorption behavior of environmental contaminants and the weathering reactions that govern the transport of reactive solutes through soils. Prerequisite: ( CSS 205 with D- or better or CSS 305 with D- or better or (( SOIL 205 with D- or better or SOIL 205H with D- or better) and ( SOIL 206 [D-] or SOIL 206H [D-] or FOR 206 [D-])) ) and ( CH 122 [D-] or CH 202 [D-] or (( CH 232 [D-] or CH 232H [D-]) and ( CH 262 [D-] or CH 262H [D-] or CH 272 [D-])) ) Recommended: SOIL 316 or SOIL 388 Available via Ecampus",https://catalog.oregonstate.edu/courses/soil/,4.0,Ion Exchange,production-3,"{""ion exchange"": 2}"
"SOIL 545, ENVIRONMENTAL SOIL CHEMISTRY, 3 Credits","Emphasizes structural chemistry of clay minerals and organic matter, cation and anion exchange, and soil solution equilibria of soils. Ion exchange, mineral-solution equilibria, and adsorption reactions of silicate clays, oxides, and organic matter are emphasized. Covers the sorption behavior of environmental contaminants and the weathering reactions that govern the transport of reactive solutes through soils. Recommended: ( CSS 205 or ( SOIL 205 and ( SOIL 206 or FOR 206 ))) and ( CH 122 or CH 202 or ( CH 232 and ( CH 262 or CH 272 ))) Available via Ecampus",https://catalog.oregonstate.edu/courses/soil/,4.0,Ion Exchange,production-3,"{""ion exchange"": 2}"
"ESC 332, INTRODUCTORY HEAT TRANSFER, 4 Credits","Analyzes conductive, convective and radiative energy transfer using control volume and differential analysis and prediction of transport properties. Prerequisite: ESC 331 with C or better or ME 331 with C or better or ME 331H with C or better or NSE 331 with C or better or NSE 331H with C or better",https://catalog.oregonstate.edu/courses/esc/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
"ESC 395, ENGINEERING PROJECT MANAGEMENT, 3 Credits","Discusses organization in managing engineering projects. Analyzes time, cost, and performance parameters using a team-project-based laboratory scenario. Introduces methods to properly perform network optimization, including resource leveling and techniques to reduce project duration. Introduces milestone definition and risk analysis using Failure Mode and Effects Analysis (FMEA). Prerequisite: ENGR 390 with C or better",https://catalog.oregonstate.edu/courses/esc/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"ESC 440, NUMERICAL METHODS FOR ENGINEERS, 4 Credits","Explores numerical analysis of calculations and models in the engineering setting. Predicts numerical error. Performs root finding, numerical differentiation and integration, curve fitting, optimization, and Fourier analysis. Solves linear systems of equations and ordinary differential equations. Processes images. Engineering specific applications may include: root finding for heat transfer fin sizing, solving linear systems for electrical nodal analysis, applying differential equations solution algorithms to solve a quarter car suspension model, and curve fitting for engineering data analysis. Prerequisite: ( MTH 256 with C or better or MTH 256H with C or better) and ( MTH 264 [C] or MTH 264H [C])",https://catalog.oregonstate.edu/courses/esc/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
"RNG 442, RANGELAND-ANIMAL RELATIONS, 4 Credits","Examines ecological principles of domesticated livestock grazing and their applications to the management of rangelands. Emphasizes sustainability of ecosystem goods and services including grazing effects on individual plants, plant communities and ecosystems. Analyzes grazing management principles to integrate livestock production and enhance ecological goods and services. Prerequisite: (( ( BI 221 with D or better or BI 221H with D or better) and ( BI 222 [D] or BI 222H [D]) and ( BI 223 [D] or BI 223H [D])) or (( BI 211 [D] or BI 211H [D]) and ( BI 212 [D] or BI 212H [D]) and ( BI 213 [D] or BI 213H [D])) or ( BI 204 [D] and BI 205 [D] and BI 206 [D])) and RNG 341 [D] Recommended: Coursework in soils and ecology Available via Ecampus",https://catalog.oregonstate.edu/courses/rng/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"RNG 470, *PASTORAL SYSTEMS OF THE WORLD, 4 Credits","Describes and evaluates ecosystems which support grazing animals and pastoralists. Examines the biology, ecology and management of these landscapes including climate, soils, plant communities and human-livestock interactions. Investigates the historic role of trade and contemporary challenges to the ecological, social and economic sustainability of pastoral systems. Attributes: CSGI – Bacc Core, Synthesis, Contemporary Global Issues Recommended: RNG 341 or other applied terrestrial ecology course Available via Ecampus",https://catalog.oregonstate.edu/courses/rng/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"RNG 542, RANGELAND-ANIMAL RELATIONS, 4 Credits","Examines ecological principles of domesticated livestock grazing and their applications to the management of rangelands. Emphasizes sustainability of ecosystem goods and services including grazing effects on individual plants, plant communities and ecosystems. Analyzes grazing management principles to integrate livestock production and enhance ecological goods and services. Recommended: Coursework in soils and ecology Available via Ecampus",https://catalog.oregonstate.edu/courses/rng/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"RNG 662, RANGELAND ECOLOGY, 3 Credits","Studies ecological theory and related resource management implications in rangelands and arid wildlands. Topics include the history and development of rangeland ecology, plant demography, invasive species, plant population dynamics, disturbance theory, succession, vegetation classification and range condition assessments. Recommended: Basic ecology course",https://catalog.oregonstate.edu/courses/rng/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"ROB 562, HUMAN CONTROL SYSTEMS, 4 Credits","Covers mechanisms of human motor systems and control of the neuromusculoskeletal anatomy followed by functional analysis of these system components. Then all the components are integrated to study feedback control dynamics. Covers classic to modern theories of motor control, adaptation, cognitive involvement, and rehabilitation techniques. Recommended: Basic feedback control systems, linear algebra, differential equations",https://catalog.oregonstate.edu/courses/rob/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
"PPOL 441, *ENERGY, CLIMATE AND SOCIETY, 4 Credits","Explores the complex interrelationships between humans and energy, emphasizing the role of energy in critical social issues, including but not limited to: domestic and international conflict, poverty, social change, inter-generational equity, energy transitions and environmental justice. CROSSLISTED as PPOL 441 / SOC 482 . Attributes: CSST – Bacc Core, Synthesis, Science/Technology/Society Equivalent to: SOC 482 Available via Ecampus",https://catalog.oregonstate.edu/courses/ppol/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
"PPOL 541, ENERGY, CLIMATE AND SOCIETY, 4 Credits","Explores the complex interrelationships between humans and energy, emphasizing the role of energy in critical social issues, including but not limited to: domestic and international conflict, poverty, social change, inter-generational equity, energy transitions and environmental justice. CROSSLISTED as PPOL 541 / SOC 582 . Equivalent to: SOC 582 Available via Ecampus",https://catalog.oregonstate.edu/courses/ppol/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
"SUS 102, *INTRODUCTION TO ENVIRONMENTAL SCIENCE AND SUSTAINABILITY, 4 Credits","An introduction to the science behind critical environmental issues and the biological basis of creating and maintaining sustainable ecosystems. Focus on such questions as: how do we decide what to believe about environmental issues? How do we quantify, restore, and value biodiversity? What is valid science in the global warming debate? Attributes: CFSI – Core Ed - Scientific Inquiry & Analysis; CPBS – Bacc Core, Perspectives, Biological Science Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SUS 200, ORIENTATION TO SUSTAINABILITY, 2 Credits",Examines the relationship between environmental health and inclusive social well-being. Introduces field of sustainability and how it can complement work in other fields. Focuses on foundational concepts in the field of sustainability as well as key competencies necessary for making progress towards sustainability goals. Explores career opportunities in the field of sustainability.,https://catalog.oregonstate.edu/courses/sus/,6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
"SUS 304, *SUSTAINABILITY ASSESSMENT, 4 Credits","Explores theories and application of sustainability assessment techniques and analysis methods. Practical application of globally recognized assessment protocol, including checklists, footprinting, life-cycle analysis and the indicators used to conduct these analyses. Emphasis on ecological and social indicators, although economic indicators are explored. Attributes: CSST – Bacc Core, Synthesis, Science/Technology/Society Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"SUS 331, *SUSTAINABILITY, JUSTICE, AND ENGAGEMENT, 3 Credits","Many sustainability crises are local, and the people most impacted tend to be groups already experiencing difference, lack of power, and discrimination. Transformational responses led by those most affected will be examined -- responses that address the environmental problem while also building social and economic power for those affected. The tools and tactics used to achieve positive changes will be analyzed. Attributes: CPDP – Bacc Core, Perspectives, Difference/Power/Discrimination Equivalent to: SUS 331H Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"SUS 331H, *SUSTAINABILITY, JUSTICE, AND ENGAGEMENT, 3 Credits","Many sustainability crises are local, and the people most impacted tend to be groups already experiencing difference, lack of power, and discrimination. Transformational responses led by those most affected will be examined -- responses that address the environmental problem while also building social and economic power for those affected. The tools and tactics used to achieve positive changes will be analyzed. Attributes: CPDP – Bacc Core, Perspectives, Difference/Power/Discrimination; HNRS – Honors Course Designator Equivalent to: SUS 331 Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"SUS 420, SOCIAL DIMENSIONS OF SUSTAINABILITY, 3 Credits","Focuses on the social aspects of sustainability, including how the environment, the economy, social life interact to create the world we live in. Explores how social institutions (school, government, business, family) contribute to sustainability and promote or discourage social and environmental justice at local and global scales. Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
"SUS 450, SUSTAINABLE ORGANIZATIONS, 3 Credits","Provides knowledge and tools to facilitate sustainability transitions at organizational and sectoral levels. Focuses on how pioneering organizations leverage technology, business and management skills, assessment tools, and stakeholder engagement and communication strategies to fully embed sustainability in their operations. Relates policy frameworks to sector-wide transformations. Develops comprehensive sustainability plans for a specific organization. Prerequisite: SUS 304 (may be taken concurrently) with C- or better and SUS 350 (may be taken concurrently) [C-] Available via Ecampus",https://catalog.oregonstate.edu/courses/sus/,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
"H 517, PUBLIC HEALTH LEADERSHIP AND PROJECT MANAGEMENT, 2 Credits","Develop and practice leadership, project management, and partnership skills that are required by public health professionals. Develop and manage a project using best practices in project management.",https://catalog.oregonstate.edu/courses/h/,3.5,Project Management,engineering_capabilities-2,"{""project management"": 3}"
"H 540, WATER AND HUMAN HEALTH, 3 Credits","Critically examine the complex relationship between water quality, human activities, and population health.",https://catalog.oregonstate.edu/courses/h/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
"H 542, ENVIRONMENTAL AND OCCUPATIONAL HEALTH RISK ASSESSMENT, 3 Credits","Understand concepts, principles and practices in modern environmental and occupational risk analysis and how they are utilized to make evidence-based decisions by regulatory agencies.",https://catalog.oregonstate.edu/courses/h/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
"H 547, GIS AND PUBLIC HEALTH, 4 Credits","Applications of geographic information systems (GIS) to public health are reviewed, including mapping, spatial analysis methods, estimating access, and exposure assessment. This course is geared toward individuals involved in public health who have no (or introductory level) knowledge of GIS. Lec/lab.",https://catalog.oregonstate.edu/courses/h/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
