title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
EGG 200 — Introduction to Energy Systems (4 units),"Course Description: Technical, societal and environmental components of energy systems at global, national and regional scales from an interdisciplinary perspective. Energy resources; end-uses and demand; electricity systems; energy efficiency; energy justice; energy emissions; energy policy.",https://catalog.ucdavis.edu/courses-subject-code/egg/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
EGG 201 — Life Cycle Assessment for Sustainable Engineering (4 units),"Course Description: Life cycle assessment methodology. Emphasis on applications to infrastructure and energy systems. Life cycle design, life cycle cost methods, other tools from industrial ecology, and links to policy.",https://catalog.ucdavis.edu/courses-subject-code/egg/,5.0,Life Cycle Assessment,sustainability_and_policy-4,"{""life cycle assessment"": 2}"
EGG 202 — Energy & Climate Policy (4 units),"This version has ended; see updated course, below. Course Description: Fundamentals of energy technology, economics, and policy. Survey and analysis of current and prospective climate policies at the local and global level, including but not limited to cap-and-trade, emissions offsets, intensity standards, technology standards, mandates and subsidies.",https://catalog.ucdavis.edu/courses-subject-code/egg/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
ETX 130 — Role & Applications of Toxicology in Modern Industry (3 units),"This version has ended; see updated course, below. Course Description: Role of toxicology in industry research and development, human health and environmental protection, hazard and risk evaluations, risk management and communications, product stewardship, and regulatory compliance. Scientific principles and methods of toxicology in chemical, energy, pharmaceutical, pesticide, biotechnology industries.",https://catalog.ucdavis.edu/courses-subject-code/etx/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
ETX 135 — Health Risk Assessment of Toxicants (3 units),Course Description: Current practices of health risk assessment of environmental chemicals using toxicological principles and their application to regulatory control of these chemicals.,https://catalog.ucdavis.edu/courses-subject-code/etx/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
ETX 146 — Exposure & Dose Assessment (3 units),"Course Description: Exposure component of risk assessment; specifically, the presence and/or formation of toxic substances in environmental media, their movement within and between contaminated media, and the contacts of human populations with those media.",https://catalog.ucdavis.edu/courses-subject-code/etx/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
ESP 165 — Climate Policy (3 units),"Course Description: Models, data and assumptions behind competing arguments regarding societal response to the prospect of climate change at the state, national and international level from economic, ethical and policy science perspectives.",https://catalog.ucdavis.edu/courses-subject-code/esp/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
ESP 166 — Ocean & Coastal Policy (3 units),"Course Description: Overview of U.S. and International ocean and coastal policy, including energy, coastal land-use and water quality, protected areas and species.",https://catalog.ucdavis.edu/courses-subject-code/esp/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
ESP 167 — Energy Policy (4 units),"Course Description: Survey of primary energy resources (fossil, renewable, nuclear), energy conversion methods, future energy demand scenarios, and environmental impacts of energy. Overview of energy policy in the U.S. Analysis of policy alternatives for addressing energy-related environmental and national security issues.",https://catalog.ucdavis.edu/courses-subject-code/esp/,9.5,Energy Policy;Energy Demand,sustainability_and_policy-4;clean_energy_markets-4,"{""energy policy"": 2, ""energy demand"": 1}"
ESP 168B — Methods of Environmental Policy Evaluation (4 units),"Course Description: Continuation of ESP 168A . Emphasis on examination of the literature for applications of research & evaluation techniques to problems of transportation, air & water pollution, land use, and energy policy.",https://catalog.ucdavis.edu/courses-subject-code/esp/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
ESP 179 — Environmental Impact Assessment (4 units),"Course Description: Introduction to the information resources and methods typically used in environmental impact analysis. Emphasis on how environmental information is applied to planning, environmental regulation, and public policymaking, with case studies from California land use and natural resource policy.",https://catalog.ucdavis.edu/courses-subject-code/esp/,5.0,Environmental Impact Assessment;Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1, ""environmental impact assessment"": 1}"
ESP 179L — Environmental Impact Reporting Using Geographic Information (2 units),Course Description: Introduction to Geographic Information Systems (GIS) by using ArcView for assessment and environmental planning.,https://catalog.ucdavis.edu/courses-subject-code/esp/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
ESP 191A — Workshop on Food System Sustainability (3 units),"Course Description: First in a two-quarter senior capstone course sequence. Identify projects addressing specific problems and opportunities of sustainable agriculture and food systems, form multidisciplinary teams, and identify and consult with key stakeholders to understand their needs and concerns.",https://catalog.ucdavis.edu/courses-subject-code/esp/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ENG 045H — Honors Properties of Materials (1 unit),"Course Description: Examination of special materials science and engineering topics through additional readings, discussions, collaborative work, or special activities which may include projects, laboratory experience or computer simulations.",https://catalog.ucdavis.edu/courses-subject-code/eng/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ESP 191B — Workshop on Food System Sustainability (3 units),"Course Description: Continuation of ESP 191A . Teams conduct analyses of a specific issue in sustainable agriculture or food systems, prepare a critical assessment of technological, economic, environmental, and social dimensions of options for action and present their results to stakeholders.",https://catalog.ucdavis.edu/courses-subject-code/esp/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ETX 280 — Forensic DNA Analysis (3 units),"Course Description: Foundation in theory and practice of forensic DNA analysis; past, present, and emerging technologies; legal and quality assurance issues. DNA extraction, DNA quantitation, multiplex amplification of STR loci, capillary electrophoresis of amplified products, and analysis of STR typing data.",https://catalog.ucdavis.edu/courses-subject-code/etx/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
ENG 111 — Electric Machinery Fundamentals (4 units),"Course Description: Principles of AC and DC electric motors and generators, their control systems and power sources. Selection of electric power equipment components based on their construction features and performance characteristics.",https://catalog.ucdavis.edu/courses-subject-code/eng/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ENG 188 — Science & Technology of Sustainable Power Generation (4 units),"Course Description: Focus on scientific understanding and development of power generation that is the basis of modern society. Concentration on power generation methods that are sustainable, in particular, discussion of the most recent innovations.",https://catalog.ucdavis.edu/courses-subject-code/eng/,4.5,Power Generation,use-3,"{""power generation"": 3}"
VEN 126 — Wine Stability (3 units),"Course Description: Principles of equilibria and rates of physical and chemical reactions in wines; treatment of unstable components in wines by adsorption, ion exchange, refrigeration, filtration, and membrane processes; and protein, polysaccharide, tartrate, oxidative and color stabilities.",https://catalog.ucdavis.edu/courses-subject-code/ven/,3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
WFC 137 — Applied Fisheries Conservation (3 units),"Course Description: Fisheries, water, and natural resource management. Emphasis on freshwater, estuarine and anadromous fisheries in California.",https://catalog.ucdavis.edu/courses-subject-code/wfc/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
TTP 210 — Fundamentals of Transportation Technology (4 units),"Course Description: Designed to prepare in the basics of thermodynamics, fluid mechanics and heat transfer as they relate to transportation.",https://catalog.ucdavis.edu/courses-subject-code/ttp/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
TXC 171 — Clothing Materials Science (4 units),"Course Description: The properties, characterization, and performance evaluation of clothing materials and structures for specific functional applications. Principles and methods related to wetting and transport properties, fabric hand and aesthetic properties, clothing comfort, and material and assembly technology.",https://catalog.ucdavis.edu/courses-subject-code/txc/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
STA 092 — Internship in Statistics (1-12 units),"Course Description: Work experience in Statistics. Supervised internship, on or off campus in areas of Statistics including data analysis, data science, machine learning, optimization, quantitative finance, geographic information systems, engineering, or statistics applications in other fields of inquiry. Final written report on internship experience required.",https://catalog.ucdavis.edu/courses-subject-code/sta/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
SAS 008 — Water Quality at Risk (3 units),"Course Description: Natural and human threats to water quality. Balance of science and policy in all aspects of attaining, maintaining, and managing water quality, water contamination. Decoding popular media coverage of water quality and water contamination.",https://catalog.ucdavis.edu/courses-subject-code/sas/,3.0,Water Quality,technical_skills-1,"{""water quality"": 4}"
"SAS 010 — Water, Power, Society (3 units)",Course Description: Water resources issues. How water has been used to gain and wield socio-political power. Water resources development in California related to current and future sustainability of water quantity and quality. Roles of science and policy in solving water problems.,https://catalog.ucdavis.edu/courses-subject-code/sas/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SAS 016 — Soil, Water, & Civilizations (3 units)","Course Description: Exploring past civilizations and examining how management of soil, water, and natural resources allowed them to flourish, decline, or perhaps fail. Important issues include agricultural practices, deforestation, water quality, and land management.",https://catalog.ucdavis.edu/courses-subject-code/sas/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
SAS 018 — GIS & Society (3 units),"Course Description: Geographic Information Systems (GIS) as a spatial technology and a tool for change in society. Evaluate physical, biological and social impact of GIS in the context of case studies such as land, water and community planning.",https://catalog.ucdavis.edu/courses-subject-code/sas/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
SAF 191A — Workshop on Food System Sustainability (3 units),"Course Description: First in a two-quarter senior capstone course sequence. Identify projects addressing specific problems and opportunities of sustainable agriculture and food systems, form multidisciplinary teams, and identify and consult with key stakeholders to understand their needs and concerns.",https://catalog.ucdavis.edu/courses-subject-code/saf/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SAF 191B — Workshop on Food System Sustainability (3 units),"Course Description: Continuation of SAF 191A . Teams conduct analyses of a specific issue in sustainable agriculture or food systems, prepare a critical assessment of technological, economic, environmental, and social dimensions of options for action and present their results to stakeholders.",https://catalog.ucdavis.edu/courses-subject-code/saf/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"SOC 159 — Work, Employment, & Careers in the 21st Century (4 units)","Course Description: Historical and contemporary overview of employment, work, and occupations in American society. Study of authority and power relations, labor markets, control systems, stratification, and corporate structures, and how these factors shape work in diverse or organizational and employment setting.",https://catalog.ucdavis.edu/courses-subject-code/soc/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
RDI 414 — Medical Radiation Biology (3 units),Course Description: Medical radiation biology; molecular cellular and organ system response to acute and chronic irradiation; radiation carcinogenesis and genetic effects; radiation risk assessment; diagnostic ultrasound and magnetic resonance imaging health effects. Medical/legal considerations of radiation exposure.,https://catalog.ucdavis.edu/courses-subject-code/rdi/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
ACC 253 — Accounting Information & Control Systems (4 units),"Course Description: Analysis of information systems used for accounting, recordkeeping, and control. Topics include the regulatory requirements of accounting control systems as well as their implementation and auditing considerations.",https://catalog.ucdavis.edu/courses-subject-code/acc/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
RON 211 — Introduction to Radiation Oncology Physics (3-6 units),"Course Description: Introduction to radiation oncology physics. Overview of treatment methodologies. Medical physics equipment. Treatment machine dosimetry, including calibration. Machine quality assurance. Patient dosimetry. Treatment planning. Simulation and treatment. Treatment quality assurance, including calculation checks and chart checks. Brachytherapy.",https://catalog.ucdavis.edu/courses-subject-code/ron/,2.0,Quality Assurance,technical_skills-1,"{""quality assurance"": 2}"
MPM 210 — Advanced Health Leadership (1.5 units),"Course Description: Develop skills for effective scientific leadership, including: project management and collaboration, conflict resolution, communication with the public, dynamic distribution of health information, and evidence-based policy influence.",https://catalog.ucdavis.edu/courses-subject-code/phr/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
PLB 112 — Plant Growth & Development (3 units),"This version has ended; see updated course, below. Course Description: Introduction to the mechanisms and control systems that govern plant growth and development and the responses of plants to the environment. Strong emphasis on vegetative development of flowering plants.",https://catalog.ucdavis.edu/courses-subject-code/plb/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"PLS 007 — Just Coffee: The Biology, Ecology & Socioeconomic Impacts of the World’s Favorite Drink (4 units)","Course Description: Coffee used as a case study to examine biological, ecological and social factors influencing sustainability of farming systems and how food production systems impact human well-being.",https://catalog.ucdavis.edu/courses-subject-code/pls/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"PLS 007V — Just Coffee: The Biology, Ecology & Socioeconomic Impacts of the World's Favorite Drink (4 units)","Course Description: Coffee used as a case study to examine biological, ecological and social factors influencing sustainability of farming systems and how food production systems impact human well-being.",https://catalog.ucdavis.edu/courses-subject-code/pls/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PLS 015 — Introduction to Sustainable Agriculture (4 units),"Course Description: Multidisciplinary introduction to agricultural sustainability with a natural sciences emphasis. Sustainability concepts and perspectives. Agricultural evolution, history, resources and functions. Diverse agricultural systems and practices and their relative sustainability. Laboratories provide direct experience with selected agricultural practices and systems.",https://catalog.ucdavis.edu/courses-subject-code/pls/,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
PLS 150 — Sustainability & Agroecosystem Management (4 units),"Course Description: Interdisciplinary analysis of agricultural production and food systems with primary emphasis on biophysical processes. General concepts governing the functioning of temperate and tropical agroecosystems in relation to resource availability, ecological sustainability, and socio-economic viability. Comparative ecological analyses of agroecosystems.",https://catalog.ucdavis.edu/courses-subject-code/pls/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
PSC 203A — Data Cleaning & Management in the Social Sciences (4 units),"Course Description: Theoretical and technical skills to build a data cleaning and management pipeline. Programming in R, applied data analysis, workflow, and data documentation.",https://catalog.ucdavis.edu/courses-subject-code/psc/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
POL 171 — The Politics of Energy (4 units),"Course Description: Nature and performance of political processes for making energy choices at the international, national and state levels. Interaction of energy policy with other political goals and the ability of governmental institutions to overcome constraints on policy innovation.",https://catalog.ucdavis.edu/courses-subject-code/pol/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
PHI 115 — Problems in Normative Ethics (4 units),"Course Description: Moral philosophy studied through examination of moral problems and the moral principles and common sense intuitions that bear on them. Problems discussed may include: animal rights, fetal rights, euthanasia, justice and health care, war, nuclear deterrence, world hunger, environmental protection.",https://catalog.ucdavis.edu/courses-subject-code/phi/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
PHI 120 — Environmental Ethics (4 units),"Course Description: Conceptual and ethical issues concerning the environment. Extension of ethical theory to animals, all life, and ecosystem wholes. Topics may include contemporary environmental issues such as global warming, sustainability and biodiversity.",https://catalog.ucdavis.edu/courses-subject-code/phi/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PHI 220 — Environmental Ethics (4 units),"Course Description: Intensive treatment of one or more topic(s) in environmental ethics, such as biodiversity, sustainability, composition of the moral community, invasive species, endangered species, applications of ethical theories to contemporary environmental issues.",https://catalog.ucdavis.edu/courses-subject-code/phi/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
PHY 010C — Physics of California (3 units),"Course Description: Atmospheric phenomena common in CA, local weather patterns and microclimes. Applications to CA energy, water, and resource management policies. Physics underlying regional sports in CA.",https://catalog.ucdavis.edu/courses-subject-code/phy/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
PHY 115B — Applications of Quantum Mechanics (4 units),Course Description: Angular momentum and spin; hydrogen atom and atomic spectra; perturbation theory; scattering theory.,https://catalog.ucdavis.edu/courses-subject-code/phy/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
NUT 258 — Field Research Methods in International Nutrition (3 units),"Course Description: Issues and problems related to implementation of nutrition field research in less-developed countries, including ethics; relationships with local governments, communities, and scientists; data collection techniques and quality assurance; field logistics; research budgets; and other administrative and personal issues.",https://catalog.ucdavis.edu/courses-subject-code/nut/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
NRS 224 — Developing Future Nurse Leaders (3 units),"Course Description: Effective decision-making, fiscal and environmental stewardship, initiating and maintaining effective working relationships, mutually respectful communication and collaboration, care coordination, delegation and supervision. Conflict resolution, leadership and interprofessional teamwork.",https://catalog.ucdavis.edu/courses-subject-code/nrs/,4.5,Environmental Stewardship,sustainability_and_policy-4,"{""environmental stewardship"": 1}"
MPM 210 — Advanced Health Leadership (1.5 units),"Course Description: Develop skills for effective scientific leadership, including: project management and collaboration, conflict resolution, communication with the public, dynamic distribution of health information, and evidence-based policy influence.",https://catalog.ucdavis.edu/courses-subject-code/mpm/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
EMS 147 — Principles of Polymer Materials Science (3 units),"Course Description: Basic principles of polymer science presented including polymer structure and synthesis; polymerization mechanisms, polymer classes, properties, and reactions; polymer morphology, rheology, and characterization; polymer processing.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 160 — Thermodynamics of Materials (4 units),"This version has ended; see updated course, below. Course Description: Review of thermodynamic principles of interest to materials scientists and engineers. Application of thermodynamics to material processing, phase stability, corrosion.",https://catalog.ucdavis.edu/courses-subject-code/ems/,1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
"EMS 170 — Sustainable Energy Technologies: Batteries, Fuel Cells, & Photovoltaic Cells (4 units)","This version has ended; see updated course, below. Course Description: Basic principles of future energy devices such as lithium batteries, fuel cells, and photovoltaic cells. Examines the current status of these energy technologies and analyze challenges that still must be overcome.",https://catalog.ucdavis.edu/courses-subject-code/ems/,4.0,Fuel Cell,use-3,"{""fuel cell"": 2}"
EMS 170L — Sustainable Energy Technologies Laboratory (3 units),"Course Description: Fundaments of manufacturing and characterization of energy devices, such as lithium batteries, fuel cells and photovoltaic cells. Discussion on limiting factors in the performance of the devices.",https://catalog.ucdavis.edu/courses-subject-code/ems/,3.5,Fuel Cell,use-3,"{""fuel cell"": 1}"
EMS 180 — Materials in Engineering Design (4 units),Course Description: Quantitative treatment of materials selection for engineering applications. Discussion of design & material selection strategy; process & process selection strategy; process economics; life-cycle thinking & eco-design. Use of materials selection software.,https://catalog.ucdavis.edu/courses-subject-code/ems/,1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
EMS 182 — Failure Analysis (4 units),"Course Description: Analysis of the way materials fail. Effects of temperature, mechanical deformation and corrosion on the properties of materials. forensics and methodologies for investigating failures of materials including optical microscopy, x-ray analysis and scanning electron microscopy. Investigation of practical problems.",https://catalog.ucdavis.edu/courses-subject-code/ems/,1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
EMS 186A — Materials Design Project (2 units),"Course Description: Advanced materials design including examination of materials synthesis, processing, fabrication, and their practical applications. Rigorous evaluation of economic, manufacturing, and ethical limitations. Incorporation of diverse principles from the field of materials science into a collaborative design project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 186B — Materials Design Project (3 units),"Course Description: Advanced materials design including examination of materials synthesis, processing, fabrication, and their practical applications. Rigorous evaluation of economic, manufacturing, and ethical limitations. Incorporation of diverse principles from the field of materials science into a collaborative design project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 186C — Materials Design Project (3 units),"Course Description: Advanced materials design including examination of materials synthesis, processing, fabrication, and their practical applications. Rigorous evaluation of economic, manufacturing, and ethical limitations. Incorporation of diverse principles from the field of materials science into a collaborative design project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 188A — Materials Design Project (4 units),"Course Description: Major materials design experience involving analysis of real materials synthesis/processing/fabrication and technological applications including critical assessments of economic, manufacturing, and ethical constraints. Various principles of materials science are integrated into a culminating team design project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 188B — Materials Design Project (4 units),"Course Description: Major materials design experience involving analysis of real materials synthesis/processing/fabrication and technological applications including critical assessments of economic, manufacturing, and ethical constraints. Various principles of materials science are integrated into a culminating team design project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 192 — Internship in Materials Science & Engineering (1-5 units),Course Description: Supervised work experience in the Materials Science & Engineering field.,https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 197T — Tutoring in Materials Science & Engineering (1-5 units),"Course Description: Tutoring of students in courses taught by instructors in the Department of Materials Science & Engineering. Tutor responsibilities may include attending class, assisting an instructor or TA in laboratory sections or group discussions, or providing non-graded feedback on assignments. Weekly meeting with the instructor.",https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 244 — Interaction of Materials & their Environment (3 units),Course Description: Thermodynamic and kinetic foundations of the corrosion and oxidation processes. Practical aspects of corrosion control and prevention. Stress-corrosion and gas-embrittlement phenomena. Special topics in corrosion; microbiological and atmospheric corrosion.,https://catalog.ucdavis.edu/courses-subject-code/ems/,4.0,Embrittlement;Corrosion,technical_skills-1,"{""corrosion"": 5, ""embrittlement"": 1}"
EMS 280A — Graduate Capstone Project (4 units),"Course Description: Advanced materials design experience involving analysis of engineering applications of materials, including synthesis, processing, and fabrication. Additional consideration of critical assessments of economics, manufacturing, and ethical constraints. Fundamental principles of materials science are integrated into a culminating capstone project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 280B — Graduate Capstone Project (4 units),"Course Description: Advanced materials design experience involving analysis of engineering applications of materials, including synthesis, processing and fabrication. Additional consideration of critical assessments of economics, manufacturing, and ethical constraints. Fundamental principles of materials science are integrated into a culminating capstone project.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 285 — Advanced Computational Materials Science (3 units),"Course Description: Capabilities and limitations of modern approaches in computational materials science. Implementation and use of these approaches. Molecular dynamics, cellular automata, and phase field techniques.",https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 289A — Special Topics in Materials Science (1-5 units),Course Description: Special topics in the discipline of Materials Science & Engineering. Topics will vary by instructor.,https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 290 — Materials Science & Engineering Seminar (1 unit),Course Description: Selected topics of current interest in Materials Science & Engineering. Subjects covered vary from year to year and are announced at the beginning of each quarter.,https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 290C — Graduate Research Conference (1 unit),"Course Description: Individual and/or group conference on problems, progress, and techniques in Materials Science & Engineering research.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EMS 292 — Materials Science & Engineering Internship (1-12 units),Course Description: Work or lab experience in industry or off-campus lab focusing on Materials Science & Engineering applications at the graduate level.,https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 294 — Materials Science Seminar (1 unit),Course Description: Current literature and developments in materials science with presentations by individual students.,https://catalog.ucdavis.edu/courses-subject-code/ems/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
EMS 390 — The Teaching of Materials Science (1 unit),"Course Description: Participation as a teaching assistant or associate-in in a designated engineering course. Methods of leading discussion groups or laboratory sections, writing and grading quizzes, use of laboratory equipment, and grading laboratory reports.",https://catalog.ucdavis.edu/courses-subject-code/ems/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
EME 106 — Thermo-Fluid Dynamics (4 units),"Course Description: Inviscid incompressible flow, compressible flow, ideal gas mixtures, psychrometrics, reacting mixtures and combustion.",https://catalog.ucdavis.edu/courses-subject-code/eme/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
