title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
SA.635.709. Mathematics and Statistics. 4 Credits.,"In order to understand and evaluate risk and uncertainty it is essential to have a strong command of basic statistical concepts and techniques. This course is designed to furnish students with the fundamental tools of statistical analysis, including analysis of descriptive statistics, probability distributions, statistical inference and related tests, correlation and conditional expectation. In addition to providing familiarity with statistical principles, the course will also include an introduction to basic statistical software packages, namely STATA and advanced tools in Excel. It is a pre-requisite course for quantitative approaches to risk assessment. Moreover, this course develops the basic quantitative tools that are necessary for risk analysis. It gives a review of basic mathematical concepts used in economics and risk analysis, including pre-calculus and calculus principles. It also develops tools for data management using Excel. The course therefore provides students with a ready-to-use statistical toolbox that can be used during the remainder of the program.",https://e-catalogue.jhu.edu/course-descriptions/global_risk/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
SA.635.725. Statistical Analysis and Financial Management. 4 Credits.,"This course is an introductory course in finance. It serves two purposes. First it is an introduction to corporate finance and provides a framework for understanding and analysing investment and financial decisions of corporations. Second, it introduces topics in the investments area of finance that are important for the understanding of how prices are set and markets behave. The course is divided into four parts. The first part provides the basic knowledge and understanding of the firm, its financial statements and working environment together with standard tools to analyse future projects and firm performance. The second part introduces the main modern portfolio theories used as a basis to properly price the cost of capital accounting for risk and exploit the risk return trade off. The third part applies the tools acquired in the previous two parts and considers the implications of different capital structures and how they can be used to create value in the firm. In addition, models, principles and measures to evaluate a firm’s performance and its ability to create value through time will be discussed. Part IV introduces the main risks the firm faces during its operating activities and project management. It presents basic financial techniques and strategies to hedge risk and ensure stable value creation.",https://e-catalogue.jhu.edu/course-descriptions/global_risk/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
SA.635.735. Quantitative Models for Risk Assessment. 4 Credits.,"The classical approach to decision theory builds on a three-step iterative process: decision-makers assign probabilities to different possible outcomes, they generate welfare estimates depending upon the different outcomes (relative costs and benefits) for the decision-makers involved, and they calculate the expected values of different contingencies. The process is iterative in the sense that decision-makers reassess probabilities as they gain more information (it is Bayesian), they also make assessments as they learn more about the welfare implications for other important actors (it is game-theoretical), and they learn more about their own possibilities to control events (it is causal). The purpose of this course is to introduce students to the quantitative techniques used in each stage of this process. The course begins by exploring the assignment of probabilities both on the basis of prior assumptions and using more advanced techniques (like Monte Carlo simulations). It then shows how these probabilities can be updated in a Bayesian manner as a result of new information. It looks at how these probabilities can be fed into decision making with multiple actors (through game theory). And it concludes with techniques to evaluate the overall success of the decision-making process.",https://e-catalogue.jhu.edu/course-descriptions/global_risk/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
SA.635.749. Regions of the World: Asia-Pacific. 2 Credits.,"This course explores the challenges to the economic and environment situation in the Asia-Pacific region, with a special focus on the politics of climate change and the energy transition in China. Through in-depth analysis of the China’s political, economic and supply chain contexts, students will gain a deeper understanding of the region’s complexities. The Regions of the World courses will enable you to develop a functional expertise in a particular region of the world, which will give you a deeper understanding of how risk and uncertainty in one issue area play out in a specific locale. Depending on the regional and functional area, some of this knowledge can then be integrated in your capstone project.",https://e-catalogue.jhu.edu/course-descriptions/global_risk/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
NR.210.610. Health Promotion and Risk Reduction Across the Lifespan. 2 Credits.,"This course introduces the student to current issues, theories, and research in health promotion, disease prevention, and risk reduction related to individuals, families, aggregates, and communities. The role of the nurse in risk assessment, counseling, education, and screening will be emphasized as well as thinking broadly about health promotion needs and health behavior from an ecological perspective.",https://e-catalogue.jhu.edu/course-descriptions/nursing/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
NR.210.670. Human Anatomy. 4 Credits.,"This four week course offered by the Center for Functional and Evolutionary Anatomy within the JHU School of Medicine meets for 4 hours each day, 5 days a week. It is designed to give undergraduate and graduate students an introduction to all aspects of human anatomy, and includes demonstrations using human cadavers. A regional approach will be employed, beginning with the thorax and abdomen, continuing with the limbs, and ending with the head and neck. Lectures on each topic will be given in the morning, followed by prosection demonstrations (i.e., dissections prepared by departmental staff and presented to students) on human cadavers in the afternoon. Course materials will also involve hands-on work with human bones, various imaging modalities (e.g., radiographs, CT scans), and computer programs. Opportunities are also available for students to observe surgical procedures at the Johns Hopkins Hospital. Student performance will be evaluated by both written and practical (cadaver-based) exams. https://esgweb1.nts.jhu.edu/fae/anatomyinstitute/",https://e-catalogue.jhu.edu/course-descriptions/nursing/,4.5,ESG,sustainability_and_policy-4,"{""esg"": 1}"
NR.210.897. Project Development. 1 Credit.,"The second scholarly project experience will provide students with the support and direction needed in collaboration with the sponsoring facility and mentor to develop a comprehensive, site specific project, evaluation plan, and IRB proposal. Prerequisites: NR.210.803 and 210.896Corequisite: NR.210.805 and 210.894",https://e-catalogue.jhu.edu/course-descriptions/nursing/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
NR.400.721. Health Promotion and Disease Across the Lifespan. 2 Credits.,"This course introduces the student to current issues, theories, and research in health promotion, disease prevention, and risk reduction related to individuals, families, aggregates, and communities across the lifespan. The role of the advanced practice nurse in risk assessment, counseling, education, and screening will be emphasized as well as thinking broadly about health promotion needs and health behavior from an ecological perspective with consideration of health equity and social determinants of health.",https://e-catalogue.jhu.edu/course-descriptions/nursing/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
SA.553.116. China's National Security Perspectives. 4 Credits.,"Along with China's emergence as a great power, Communist Party leaders in Beijing face a wide range of traditional and non-traditional security challenges. This course examines Chinese perspectives on, and responses to, contemporary national security issues such as North Korea's nuclear program, proliferation more generally, Taiwan and cross-Strait relations, energy security and sea lane protection, space and cyberspace security, and U.S. ""rebalancing"" to the Asia-Pacific region. Also considered will be security-related budget issues, as well as the responses of others to its rise in such areas as export control policy.",https://e-catalogue.jhu.edu/course-descriptions/china/,4.5,Energy Security,sustainability_and_policy-4,"{""energy security"": 1}"
SA.553.117. Chinese Politics and Climate Change. 4 Credits.,"This course explores the intersection of two dominant forces shaping the twenty-first century—China and climate change. As simultaneously the world’s largest carbon emitter and the dominant player in developing and deploying clean technologies, China’s actions are of global consequence. The course will address many questions. How are China’s emissions changing? What factors push and retard the country’s energy transition? How is China shifting its development models and what economic and environmental consequences should we expect to see? Who are the key actors shaping climate policies, and how can we assess their incentives? What opinions does the Chinese public express about climate change? How do geopolitics and energy security enter into the political economy calculus of firms and the government?",https://e-catalogue.jhu.edu/course-descriptions/china/,5.0,Energy Transition;Energy Security,sustainability_and_policy-4,"{""energy transition"": 1, ""energy security"": 1}"
SA.552.101. Asian Energy Security. 4 Credits.,"This course surveys the distinctive character of Asian energy security requirements – how they are changing over time, what political-economic forces are driving their transformations, and what those requirements imply for broader economic and political-military relationships between Asia and the world. It gives special attention to Asia’s energy dependence on the Middle East and the extent to which Russia and alternative sources, including nuclear power, provide a feasible and acceptable alternative. Cross-national comparisons among the energy security policies of China, India, Japan, Korea, and Western paradigms are used to explore distinctive features of Asian approaches to energy security. Prerequisite(s): Students may not register for this class if they have already received credit for SA.755.710[C]",https://e-catalogue.jhu.edu/course-descriptions/asia/,6.0,Energy Security,sustainability_and_policy-4,"{""energy security"": 4}"
SA.552.107. Maritime Security in Indo-Pacific. 4 Credits.,"This course will examine maritime security issues in the Indo-Pacific region with a focus on the maritime interests and strategy of countries including China, the United States, Japan, India, South Korea, Vietnam, and Australia, among others. It will begin with an overview of the maritime security landscape in the region and explore the evolving views of regional stakeholders on maritime interests and their development of maritime capacity and capabilities intended to pursue those interests. In addition to covering contemporary maritime disputes in the region and the key actors involved, this course will also explore other maritime issues of importance to countries in the region, such as anti-piracy operations, fisheries issues, energy security, and Asia’s growing interests in the Arctic. Prerequisite(s): Students may not register for this class if they have already received credit for SA.755.732[C]",https://e-catalogue.jhu.edu/course-descriptions/asia/,4.5,Energy Security,sustainability_and_policy-4,"{""energy security"": 1}"
SA.552.118. Global Korea: Understanding Contemporary Issues. 4 Credits.,"This course examines pressing geopolitical and economic issues confronting South Korea, which have immense implications not just for its own national security but also for regional and global security. The course consists of two parts: 1) traditional and emerging security issues related to the Korean Peninsula, and 2) Korea’s economic security and other global issues. The first part is designed to understand North Korea in terms of its regime and nuclear capabilities as well as its implications for regional and global security. The first part also examines other pressing security and defense issues such as the Taiwan Strait and Russia’s invasion of Ukraine, with a focus on the role of South Korea and the policy implications for South Korea. It will also survey emerging multilateral frameworks, including the Quad and AUKUS, to discuss Korea’s potential role and contributions to regional and global multilateralism. Also discussed will be the future trajectory of the US-ROK alliance. The second part of the course assesses how South Korea’s economy fits with the changing economic architecture of the Indo-Pacific and across the globe. The topics include global supply chains of critical technologies, climate change and clean energy, infrastructure development and connectivity, digital commerce and trade, the pandemic and public health, and the “soft power” of the Korean wave (hanryu). After an overview of these topics, the course will assess how the US-ROK alliance and economic partnership affects the region and the world’s economic security. The course aims to provide students with the information necessary to understand contemporary issues for South Korea and to understand how those issues relate to the evolving concept of the US-ROK alliance and economic partnership, as well as how South Korea can position itself as a global leader.",https://e-catalogue.jhu.edu/course-descriptions/asia/,4.5,Clean Energy,sustainability_and_policy-4,"{""clean energy"": 1}"
"SA.551.101. Energy in the Americas: Conflict, Cooperation & Future Prospects. 4 Credits.","Analyzes the political economy of energy conflict and cooperation in the Americas by function and in terms of major players. The functional component covers the politics of oil, natural gas issues, biofuels, energy infrastructure, energy organization and regulation, private and public sector participation, geopolitics and other energy topics. The major players component includes the politics of energy in Canada, Mexico, the United States, the Andean countries, Brazil, the Southern Cone and Venezuela, and also offers a global perspective on the impact of the world’s major energy producers and consumers (i.e. China, India, the Middle East countries and Russia) on the Americas. Prerequisite(s): Students may not register for this class if they have already received credit for SA.810.761[C]",https://e-catalogue.jhu.edu/course-descriptions/the-americas/,3.5,Biofuels,use-3,"{""biofuels"": 1}"
"SA.551.109. Urban Economics for the Developing World: Economy, Equity, and Sustainability. 4 Credits.","Focuses on the urban trends in Latin America and other emerging markets, reviews the factors that explain urban form and discusses public policies that aim at dealing with urban growth while promoting livable and sustainable cities. Reviews the macro and micro foundations of urban economics and urban markets. Looks at the functioning of local governments, the role of city development strategies, municipal finance, access to credit and capital markets, corruption, violence prevention and urban poverty. Prerequisite(s): SA.100.303 [C]; SA.100.304 [C];Students may not register for this class if they have already received credit for SA.810.799[C]",https://e-catalogue.jhu.edu/course-descriptions/the-americas/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SA.551.114. Contemporary and Evolving Policy Challenges in Latin America. 4 Credits.,"This seminar is a culminating 4-credit course designed to thoroughly analyze the most pressing security policy challenges in the Latin America and cultivate the student’s ability to formulate effective policy recommendations under time constraints. The course will cover challenges such as improving environmental protection in addressing deforestation and illegal fishing; confronting and containing the growing and expanding influence of gangs; limiting and reducing corruption in public institutions; and address the political stalemate of Venezuela. The course is designed into three-week modules. Each module will focus on a specific subject and will analyze in depth the evolution of the policy challenge and pursue solutions through the analysis and synthesis of best practices from around the world, customized to fit each particular challenge. The modules will consist of readings, guest lecturers, and a simulation exercise. Students will be expected to write a policy memo at the end of each module that clearly identifies the problem and provides policy recommendations based on the instruments of national power.",https://e-catalogue.jhu.edu/course-descriptions/the-americas/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
SA.551.116. Brazil: Democracy and Sustainability. 4 Credits.,"This course provides an examination of Brazil's political landscape, focusing on recent trends of polarization and their implications for democracy and environmental governance. Students will analyze the socio-political dynamics behind Brazil's heightened polarization in recent years and its impact on policymaking, particularly in the context of environmental issues. Special attention will be given to Brazil's National Climate Change Policy and the Climate Fund, exploring their objectives, effectiveness, and challenges in addressing climate change mitigation and adaptation. Additionally, the course delves into the significance of Brazil's Amazon Fund as a mechanism for financing conservation and sustainable development initiatives in the Amazon region. Through case studies, discussions, and critical analysis, students will gain insight into the complex interplay between politics, democracy, environmental policies, and international cooperation in Brazil.",https://e-catalogue.jhu.edu/course-descriptions/the-americas/,5.0,Climate Change Policy;Sustainability,sustainability_and_policy-4,"{""sustainability"": 1, ""climate change policy"": 1}"
SA.503.103. International Investment Law. 4 Credits.,"Suitable for non-lawyers, this course analyzes the legal framework for private international investment. It considers: sources of international investment law; conditions for admission of foreign direct investment and its treatment; political risks involved such as expropriation; risk mitigation techniques such as political risk investment insurance; and the settlement of investment disputes between states and investors. We review the rights and responsibilities of foreign direct investors, shareholders’ rights and joint ventures. Given the professors’ professional focus, we take a particular look at project finance and sovereign wealth funds. The privatization-expropriation cycle is analyzed. The course delves into international anti-corruption treaties and relevant domestic laws. Aspects of the One Belt One Road initiative are discussed. Active class participation is encouraged. Prerequisite(s): Students may not register for this class if they have already received credit for SA.650.740[C]",https://e-catalogue.jhu.edu/course-descriptions/governance-politics-society/,1.5,Risk Mitigation,technical_skills-1,"{""risk mitigation"": 1}"
SA.510.112. Quantitative Global Economics. 4 Credits.,"Focuses on issues relevant to understanding the world economy: modeling and forecasting of exchange rates, modeling the sustainability of external imbalances, determining the importance of international capital flows and implementing monetary-policy rules. Examines empirical studies in each of these areas by looking at their assumptions, weaknesses and strengths and considering whether there are alternative methods of addressing a given issue. Students learn to develop an independent opinion of how theoretical ideas are applied to policy questions by asking: How much? Does it matter? How do you know? Prerequisite(s): SA.100.304 [C] OR SA.310.701 [C];Students may not register for this class if they have already received credit for SA.340.734[C]",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SA.510.113. Microfinance and Impact Investing. 4 Credits.,"Designed for those who wish to gain a deeper understanding of the financial, operational, and public policy aspects of microfinance, this course is ideal for students interested in careers in microfinance analysis, advisory, or investing and in the wider spheres of ethical banking, fintech, and impact investing. The early weeks of the course will explore the foundations of the microfinance movement, dive deep into the products and services associated with financial services for the poor, and ground students in the structure, operations, and technologies used in microfinance institutions. Next, students will take an investor’s perspective on microfinance, looking at the application of commercial investment to the sector and its implications, teaching students how to perform financial analysis of microfinance institutions, and discussing how government policies can impact a country’s microfinance sector. Finally, we explore the literature on the impact of microfinance, analysis using randomized controlled trials and other research methodologies, and review the criticisms of the modern microfinance movement. The course concludes with a capstone reading and discussion of where the microfinance industry is headed over the next decade, and how to prepare for career opportunities in the field. Prerequisite or Corequisite: Financial Decision-Making. Prerequisite(s): SA.510.102 [C] OR SA.310.722 [C]",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,5.0,impact investing,sustainability_and_policy-4,"{""impact investing"": 2}"
SA.510.114. Sustainable Finance: Application and Methods. 4 Credits.,"This course aims to provide students with a set of quantitative tools and reasoning abilities that mirror those used by professional financial analysts, portfolio managers, and policymakers. While many of these skills will be universally applicable, this course grounds them in the application of addressing issues of sustainable finance from a global perspective. The course will focus on using the R programming language and Excel, to a lesser extent, as tools for transforming real-world data into actionable insights and conveying those insights in a manner consistent with the real-world job responsibilities of sustainable finance analysts. Prerequisite(s): SA.510.102 [C] OR SA.310.722 [C]",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,5.5,Sustainable Finance,sustainability_and_policy-4,"{""sustainable finance"": 3}"
SA.510.120. Decarbonising Energy: Historic Perspectives and Future Challenges. 4 Credits.,"This course provides an overview of the transition from a fossil fuel reliant electricity system, to one with increasing levels of renewables and storage. Students will learn about how electricity markets work and how new technologies have changed the market from a contractual, regulatory, and physical perspective, with a specific focus on the solar, wind, storage, and hydrogen sub-sectors. Students will also be given a primer on how these and other new technologies and projects are developed and financed. The learnings of the class are combine into an end-of-semester simulation focused on building a portfolio of renewable technologies in an emerging market. The course is multi-disciplinary in nature and global in scope. When possible, the professor will also invite experts in the field – some of whom are SAIS alumni – to share their professional perspectives on topics that form part of the syllabus.",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,10.0,Electricity Markets;Hydrogen,hydrogen_phrases-5;clean_energy_markets-4,"{""hydrogen"": 1, ""electricity markets"": 1}"
SA.510.127. Sustainable Finance and Impact Investing. 4 Credits.,"This course aims to equip students to analyze sustainable finance and impact investing and understand the range of current approaches being pursued. The class will be in seminar format and students will be expected to participate actively in class. There will be four main elements to assessment: 1. Classwork, reading, group-work and general participation, 2. A mid-term paper focusing on one of the areas covered in the first half of the course, with each student choosing a topic based on a list of questions, 3. Two group-work presentations. 4. A final paper focusing on one of the areas covered in the second half of the course, with each student choosing a topic based on a list of questions.By the end of the course, participants should be able to: Identify and understand how to assess, measure and report on critical environmental and social risks of private investment. Identify and assess key governance risks in managing private firms and investments. Describe and distinguish between different investment strategies in their approach to managing environmental, social and governance risks and impacts, across different asset classes. Describe the motivations of different classes of investors, and understand their constraints in pursuing different sustainable and impact investment strategies. Identify current practices and tools to manage, measure and report on positive environmental and social impacts of an investment portfolio. Critically evaluate theories of change of how private investment impacts the environment and society, both positively and negatively; and the relationship between financial returns and impact. Understand the historic evolution of investment markets and assess current trends and outlook with respect to environment, social and governance risks and impacts.",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,6.0,Sustainable Finance;impact investing,sustainability_and_policy-4,"{""impact investing"": 2, ""sustainable finance"": 2}"
SA.501.115. Digitalization and Decarbonization of the Energy Systems. 4 Credits.,"This course will examine two concurrent megatrends: the digitalization and decarbonization of the energy sector. With a particular emphasis on artificial intelligence approaches, students will engage in an in-depth exploration of the evolving dynamics within energy generation, transportation, consumption, and storage. Topics of study will encompass a wide spectrum, including the utilization of autonomous and electric vehicles, the assessment of energy consumption in data centers, the digital monitoring of emissions, cybersecurity threats to energy infrastructure, and various strategies for managing energy demand and implementing demand response initiatives. Furthermore, the course will critically assess the policies and frameworks necessary to facilitate robust digital solutions for achieving decarbonization objectives.",https://e-catalogue.jhu.edu/course-descriptions/technology-innovation/,10.0,Energy Demand;Decarbonization,sustainability_and_policy-4;clean_energy_markets-4,"{""decarbonization"": 3, ""energy demand"": 1}"
SA.510.132. Environmental Economics. 4 Credits.,"This course aims at providing the students with a broad overview of the economic concepts related to environmental problems. We focus on environmental policy-making and the practicalities of this sort of policies, both from the perspective of those implementing the policy, but also from the perspective of those facing new regulations as well as the political aspects involved. Lectures are organised around topics such as the science of climate change, social and economic impacts of climate change, market failure and government intervention, ethics, cost-benefit analysis and climate change, economic valuation of climate change impacts, integrated assessment models and the social cost of carbon, policy instruments in the European Union, inequality in climate responsibilities and impacts, political economy and climate policy, international environmental agreements, international aspects of climate policies (carbon leakage, carbon border adjustment, geoengineering).",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,4.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 1}"
SA.510.133. Private Capital in Emerging Markets. 4 Credits.,"Provides a complete overview of the private capital markets industry in emerging and developing economies. Analyzes the rationale, strategy, and implementation of private investing, including private equity, venture capital, and impact investing. Examines the private capital fund structure, and the interests of fund investors (LPs) and fund managers (GPs) that drive investment decisions. Through case studies, explores challenges and opportunities for fund managers investing in emerging Asia, Africa, Latin America, and the Middle East. Provides students with basic valuation techniques for private investments. Participants will emerge with the insight and knowledge to pursue a career in the development finance industry or in a career that is influenced or impacted by the industry. Prerequisite: Corporate Finance or the equivalent with permission from the Professor. Prerequisite(s): SA.510.102 [C] OR SA.310.722 [C]",https://e-catalogue.jhu.edu/course-descriptions/international-economics-finance/,4.5,impact investing,sustainability_and_policy-4,"{""impact investing"": 1}"
SA.501.117. The Intersection of Space Systems Engineering and International Public Policy. 4 Credits.,This course straddles the boundary between engineering and public policy related to Outer Space. It presents space policy and the effects that policy has on engineering decisions. It presents the underlying space systems engineering principles that necessitate space policy. Space is a highly technical and nonintuitive domain. Professionals working in any space-related field should have a basic understanding of the relationship between engineering and international public policy.,https://e-catalogue.jhu.edu/course-descriptions/technology-innovation/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
SA.310.708. Sustainable Finance and Impact Investing. 4 Credits.,This course aims to equip students to analyze sustainable finance and impact investing and become current with the range of current approaches being pursued. The class will be in seminar format and students will be expected to participate actively in class.,https://e-catalogue.jhu.edu/course-descriptions/international_economics/,6.0,Sustainable Finance;impact investing,sustainability_and_policy-4,"{""impact investing"": 2, ""sustainable finance"": 2}"
SA.310.723. Creating Markets in Infrastructure - Electricity and Beyond.. 4 Credits.,"This applied microeconomics course lays out ways to introduce competition across all infrastructure sectors (telecom, energy, transport, water). A deep dive into electricity markets brings out the core challenges, covering: market structure regulation and market design for operations and investment in generation as well as transmission and distribution; competition policy; the integration of renewables into electricity grids and the concept of smart grids. Access pricing principles for telecommunications systems conclude with an overview of the net neutrality debate. Prerequisite(s): SA.300.699[C] OR SA.300.700[C] OR SA.999.700[C] OR SA.999.699[C]",https://e-catalogue.jhu.edu/course-descriptions/international_economics/,4.5,Electricity Markets,clean_energy_markets-4,"{""electricity markets"": 1}"
