title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
MARS 640 Environmental Administrative Law,"Credits 3. 3 Lecture Hours. Environmental law is governed, in large part, by administrative law. This course covers the processes involved in administrative environmental law. The primary focus of this course will be on: the Environmental Protection Agency, the U.S. Coast Guard, the Corps of Engineer; and NOAA. A review of international administrative bodies will also be included. Prerequisites: Approval of instructor; graduate status or special approval.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/marine-and-coastal-environmental-science/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
MARS 655 Wetlands Management,"Credits 4. 3 Lecture Hours. 3 Lab Hours. This course surveys the interrelationship of chemistry, physics, geology and biology of coastal wetland systems and explores and defines the context of wetlands sustainability and management. Field exercises are an integral component providing students ""hands on"" experiences. Guest lectures, seminars and field trips lead by agency personnel who are experts in these fields of research are included. Prerequisite: Background in chemistry, physics, geology and biology.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/marine-and-coastal-environmental-science/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MARS 693 Professional Study for Marine Resource Management,Credits 1 to 3. 1 to 3 Lecture Hours. Guidance for preparation of a professional paper and abstract by the advisor; intended for non-thesis (professional track) Marine Resources Management students. Prerequisite: Approval of instructor.,https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/marine-and-coastal-environmental-science/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
MARA 612 Strategic Human Resource Management,"Credits 3. 3 Lecture Hours. Leveraging the competitive value of human capital in organizations; exploration of current issues and practices associated with workforce management, legal and regulatory elements of managing employees, staffing, job analysis, performance management, discipline, compensation systems, benefits and termination; practical perspective methods of measuring the financial implications of human resource practices. Prerequisite: Graduate classification or approval of department head.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/maritime-business-administration/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
MARA 616 Management of Port Facilities and Infrastructure,"Credits 3. 3 Lecture Hours. Problems associated with the management of buildings, piers, bulkheads and associated structures and connecting waterways focusing on corrosion, adverse affects of climate, tide and current affects, dredging cycles and related facilities access issues associated with structures in the coastal zone. Particular attention is paid to the requirements of state and federal agencies regarding equipment and facilities used in the safe loading, discharge, and storage of cargoes, including hazardous materials. Prerequisite: Approval of instructor, graduate status or special approval.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/maritime-business-administration/,1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
MARA 624 Port Development and Intermodal Freight,"Credits 3. 3 Lecture Hours. Survey of economic and operational characteristics of intermodal transportation, rail, trucking, air, shipping, and pipelines; emphasis on the interface of surface transportation with the maritime industry; pricing strategies, cost structures, and regulatory issues. Prerequisite: Approval of instructor.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/maritime-business-administration/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
MARA 655 Cybersecurity Risk,"Credits 3. 3 Lecture Hours. Risks in cybersecurity; avoidance, acceptance, mitigation or transference strategies; developing reliable cybersecurity risk assessments to include analysis, categorization and evaluation; cybersecurity risk audit frameworks. Prerequisites: Graduate classification. Cross Listing: CSCE 703 and CYBR 603 .",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/maritime-business-administration/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
MARA 660 Risk Assessment and Marine Insurance,"Credits 3. 3 Lecture Hours. Theory, techniques, participants and background of risk assessment and management with emphasis given to contemporary issues in marine insurance law; marine liability coverage, cause of loss, additional perils, exclusions, warranties, duration of risk, adjustment clauses, operating clauses, civil commotions, war insurance, and project risk management techniques. Prerequisite: Approval of instructor, graduate status or special approval.",https://catalog.tamu.edu/graduate/galveston/marine-sciences-maritime-studies/maritime-business-administration/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
"VTMI 626 Disease Detection, Surveillance and Risk Assessment","Credits 4. 3 Lecture Hours. 2 Lab Hours. Animal health and food safety diagnostic test evaluation, disease surveillance design and analysis and quantitative risk assessment. Prerequisites: STAT 651 or equivalent, or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/veterinary-medicine-biomedical-sciences/veterinary-pathobiology/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
VIBS 641 Principles of Human Health Risk Assessment of Chemicals,"Credits 3. 3 Lecture Hours. Principles of toxicology and environmental health with the basic concepts and approaches for conducting human health risk assessment of chemicals; use of different types of data and analysis approaches to conduct both qualitative and quantitative assessments of exposure, human health hazard, dose-response, and risk from chemicals in the environment; introduction to how risk assessment informs risk management decisions such as pollution regulations or hazardous waste cleanups. Prerequisites: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/veterinary-medicine-biomedical-sciences/veterinary-integrative-biosciences/,2.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 3}"
HBEH 637 Principles of Health Program Management,"Credits 3. 3 Lecture Hours. Knowledge and skills in the management of health promotion programs, management theory, leadership, organizational assessment, planning, decision-making, organizational structure, budgeting, marketing and human resource management. Prerequisites: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/health-behavior/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
HBEH 647 Public Health Informatics,Credits 3. 3 Lecture Hours. Overview of the field of public health informatics (PHI); informatics competencies for public health practitioners; key informatics challenges and current topics; evidence-based public health; data and vocabulary standards; interoperability and health information exchange; electronic health records for public health use; methods for evaluation of disease registries and public health surveillance systems; searching public health literature; sociotechnical components of public health information systems; matching business process and workflow analysis with user and functional requirements; database design; Structured Query Language (SQL); information visualization; bioinformatics tools. May be taken three times for credit.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/health-behavior/,3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
PHPM 636 Project Management in Health Systems,"Credits 3. 3 Lecture Hours. Focuses on project management within health systems; discusses various project management approaches, project management tools, communication approaches, risk management strategies, and best practices to successfully complete projects within public health organizations. Prerequisites: Enrollment in the MHA or MPH program.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/health-policy-management/,4.0,Project Management,engineering_capabilities-2,"{""project management"": 4}"
PHEO 610 Toxicology in Public Health,"Credits 3. 3 Lecture Hours. Concepts of toxicology in public health; emphasis on environmental and occupation exposures; distribution, absorption, metabolism and elimination of toxicants; mechanisms of injury at the cellular, organ and systemic level following exposure to toxic chemicals; exposure assessment/risk assessment for non-toxicologists and the use of toxicology in decision-making. May be taken two times for credit. Prerequisite: PHEO 630 .",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/environmental-occupational-health/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
PHEO 618 Occupational Safety,"Credits 3. 3 Lecture Hours. This course is designed to provide students with an understanding of occupational safety and health topics they will encounter as safety professionals. Students will gain experience and knowledge in the areas of construction safety, fall protection systems, aerial lift safety, emergency response communication, hazard identification, accident investigation techniques, OSHA regulations, their role as a safety professional during an OSHA inspection, workers compensation, safety in rural and developing areas and ethics in safety.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/environmental-occupational-health/,1.5,Hazard Identification,technical_skills-1,"{""hazard identification"": 1}"
PHEO 650 Risk Assessment I,"Credits 3. 3 Lecture Hours. Introduction to the general methodology of Quantitative Risk Assessment; introduction to methods of modeling exposure and selection of toxicity values, as well as risk characterization; utilization of case studies to learn the general methods of risk assessment; reviews the importance of and methods for risk communication and management. May be taken two times for credit. Prerequisite: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/environmental-occupational-health/,2.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 3}"
PHEO 676 Environmental Sustainability and Public Health,"Credits 3. 3 Lecture Hours. Fundamental understanding of the relationship between environmental sustainability and population. Examples include: nexus between water, energy, and food nexus influence on environmental sustainability and subsequently effect on public health. Prerequisite: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/public-health/environmental-occupational-health/,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
PSAA 452 Energy Policy,"Credits 3. 3 Lecture Hours. Externalities and optimal policy response to externalities; fossil fuels and alternative fuels; electricity and transportation markets; energy efficiency; energy innovation; and international environmental negotiations. Prerequisites: Grade of C or better in PSAA 350 , and STAT 201 or equivalent; junior or senior classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/government-public-service/public-service-administration/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
PSAA 625 Urban Sustainability Policies and Management,Credits 3. 3 Lecture Hours. Relationship between local political processes and the pursuit of sustainable development; theoretical underpinnings of sustainability and sustainable development as applied in the local city context of the United States and the way these concepts actually got defined through local political and policymaking processes. Prerequisite: Graduate classification.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/government-public-service/public-service-administration/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
PSAA 636 Grant and Project Management in the Public and Nonprofit Sectors,"Credits 3. 3 Lecture Hours. Examination of the use and provision of grants in the public and nonprofit sectors; exploration of the conceptual background of government and private grants; the management of grants and projects; application of skills and methods related to proposal writing needs statements, program budgets and evaluations. Prerequisite: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/government-public-service/public-service-administration/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
PSAA 640 Energy Policy and Security,"Credits 3. 3 Lecture Hours. Policy and economic issues related to increasing global reliance on fossil fuels, including the resulting impact on security concerns and global warming; utilizes competitive and non-competitive market theories, non-renewable resource analysis, and cost-benefit analysis. Prerequisites: Graduate classification; BUSH 621; course experience in microeconomics and quantitative modeling.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/government-public-service/public-service-administration/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
PETE 612 Unconventional Oil and Gas Reservoirs,"Credits 3. 3 Lecture Hours. As conventional oil and gas resources are depleted, unconventional resources, including heavy oil and gas from low-permeability sandstones, fractured shales, coal bed, and hydrates, will assume greater roles in meeting USA and world energy demands; this course emphasizes resources, geologic and geographic occurrences, recovery technology and economics of unconventional hydrocarbon resources. Prerequisite: Graduate classification in petroleum engineering, geology or geophysics.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,4.5,Energy Demand,clean_energy_markets-4,"{""energy demand"": 1}"
PETE 623 Waterflooding,"Credits 3. 3 Lecture Hours. Design, surveillance and project management of waterfloods in reservoirs. Prerequisite: PETE 323 .",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
PETE 643 Oil Field Chemistry,"Credits 3. 3 Lecture Hours. The role of chemistry in well stimulation, water shut-off treatments, scale removal, mitigation, downhole corrosion issues, organic deposition, dementing, drilling fluids and various aspects of formation damage; includes problem identification as the first step in designing chemical treatment to remove formation damage. Prerequisites: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
"PETE 644 CO2 Capture and Uses: Sequestration, Enhanced Oil Recovery (EOR)","Credits 3. 3 Lecture Hours. Understanding the need and potential of CO2 captures and uses, including sequestration and Enhanced Oil Recovery (CCS-EOR), the scientific, technological and economic aspects of identifying and implementing a CCS-EOR; overview of safety, environmental and legal aspects. Prerequisites: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,5.0,CCS;CO2 Capture,production-3,"{""ccs"": 2, ""co2 capture"": 2}"
PETE 658 Energy and Sustainability,"Credits 3. 3 Lecture Hours. Overview of energy resources and use with emphasis on long-term sustainability; considers fossil, nuclear, and alternative energy sources, electricity and transportation, energy conversions, energy efficiency, energy security, energy policy, and environmental impact. Prerequisites: PHYS 201 , PHYS 202 or equivalent, CHEM 107 or equivalent.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,6.0,Sustainability;Energy Security;Energy Policy,sustainability_and_policy-4,"{""sustainability"": 2, ""energy policy"": 1, ""energy security"": 1}"
"PETE 668 RSVR Non-PETE Assets - Geothermal Energy, Compressed Gas Energy Storage, Carbon Sequestration","Credits 4. 4 Lecture Hours. Basic principles of thermodynamics, fluid flow through porous and fractured media heat flow and transport in geologic formations, applications in fundamentals of petroleum reservoir engineering and several aspects of subsurface processes involving conventional and unconventional reservoirs; geothermal energy, storage of compressed hydrogen as a fuel from any number of sources with an additional power generation component during decompression and recovery from the storage facility, air storage for power generation, and carbon sequestration; development of necessary theoretical and mathematical basis of the physics governing the various processes of flow, thermodynamic, and geochemical, for use by an advanced simulator to develop and analyze several realistic problems of increasing complexity involving system design and production. Prerequisites: Graduate classification or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/petroleum/,13.0,Hydrogen;Power Generation;Compressed Gas,use-3;hydrogen_phrases-5;delivery_and_storage-3,"{""hydrogen"": 1, ""compressed gas"": 1, ""power generation"": 2}"
OCEN 660 Data Science for Ocean Engineers,Credits 3. 3 Lecture Hours. Engineering analysis of large amounts of complex raw and processed information; identifying data patterns and surveying well-known data science techniques; communicating through the language of data science; constructing prototype data analytics pipelines demonstrations Prerequisite: Graduate classification; approval of instructor.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/ocean/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
OCEN 672 Coastal Engineering,"Credits 3. 3 Lecture Hours. Effects of waves on coastal structures; design of seawalls breakwaters, jetties, harbors, ship channels and pipelines; intentional and accidental discharge of pollutants; diffusion and spreading; oil spill containment and collection. Prerequisite: OCEN 671 .",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/ocean/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
OCEN 676 Dynamics of Offshore Structures,"Credits 3. 3 Lecture Hours. Review of concepts of linear structural dynamic analysis for time and frequency domain simulations, functional design of off-shore platforms, pipelines, floating structures and moorings; environmental loading problems; hydrodynamic phenomena including wind and current interaction, vortex shedding and wave forces; structure-fluid interaction models. Prerequisites: OCEN 671 or approval of the instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/ocean/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
NUEN 614 Probabilistic Risk Assessment Techniques in Nuclear Systems,Credits 3. 3 Lecture Hours. Current and proposed techniques for determining the reliability of nuclear plant systems and the risk associated with the operation of these advanced technology systems. Prerequisites: NUEN 612 and NUEN 613 .,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
NUEN 618 Multiphysics Computations in Nuclear Science and Engineering,"Credits 3. 3 Lecture Hours. Tightly coupled multiphysics simulation techniques and application to typical problems arising in nuclear science and engineering (reactor dynamics and safety transients, conjugate heat transfer, radiative transfer, fluid structure interaction). Prerequisites: MATH 609 and NUEN 606 .",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
NUEN 623 Nuclear Engineering Heat Transfer and Fluid Flow,"Credits 3. 3 Lecture Hours. Thermodynamics and unified treatment of mass, momentum and energy transport with applications to nuclear engineering systems; velocity and temperature distributions in laminar and turbulent flow; flow and thermal stability. Prerequisites: MEEN 334, MATH 346 or MATH 461 and MATH 601 or registration therein or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
NUEN 628 Computational Fluid Dynamics in Nuclear Thermal Hydraulics,Credits 3. 3 Lecture Hours. Computational fluid dynamics (CFD) as it relates to thermal hydraulics in nuclear power generation; computational model of important flow scenarios using appropriate mesh generation techniques; assessment of result validity through standard verification and validation practices. Prerequisite: Graduate classification or approval of instructor.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,3.5,Power Generation,use-3,"{""power generation"": 1}"
NUEN 632 Nuclear Criticality Safety Evaluation,"Credits 3. 3 Lecture Hours. Advanced topics in Nuclear Criticality Safety (NCS); assessment of Nuclear Criticality Process Safety; principles of Nuclear Criticality Safety Evaluation (NCSE); analysis of nuclear criticality accidents; application of nuclear material accountancy and control in NCSE; evaluation of criticality alarm and detection systems; examination of contingency in NCS; consideration of USDOE-STD-113599 standard and its derivatives (such as LANL Report LA-UR-20127); application of the Monte Carlo Computer Code (MCNP) simulations for NCS. Prerequisites: NUEN 601 ; NUEN 630 ; NUEN 621 ; MCNP code single user license from RSICC, ORNL, USA.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,2.5,Process Safety,engineering_capabilities-2,"{""process safety"": 1}"
NUEN 644/MEEN 644 Finite Volume Techniques for Heat Transfer and Fluid Flow,"Credits 3. 3 Lecture Hours. Introduction to finite volume techniques, iterative techniques and grid convergence index, advection-diffusion, two-node and three-node formulations, staggered and non-staggered grid concept, SIMPLE family of algorithms and periodically fully developed flow and heat transfer. Prerequisite: MEEN 357 and MEEN 461 ; NUEN 430 or equivalent. Cross Listing: MEEN 644/NUEN 644 .",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,2.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 2}"
NUEN 662 Nuclear Materials Under Extreme Conditions,"Credits 3. 3 Lecture Hours. Fundamentals of materials degradation under reactor environments; linkage from radiation induced microstructure changes to materials thermal properties, mechanical properties, corrosion resistance, swelling, creep, and overall integrities; materials issues of nuclear fuel, cladding, out-core structural components and waste storage managements. Prerequisite: Graduate classification or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/nuclear/,1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
MTDE 633 Project Management for Engineers,Credits 3. 3 Lecture Hours. Basic project management for engineering; project development and economic justification; estimating; scheduling; network methods; critical path analysis; earned value management; project organizational structures; project risk assessment; resource allocation; ethics; characteristics of project managers.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,5.0,Risk Assessment;Project Management;Project Development,technical_skills-1;engineering_capabilities-2,"{""project development"": 1, ""project management"": 2, ""risk assessment"": 1}"
MTDE 661 Transportation Organizational Management,"Credits 3. 3 Lecture Hours. Current practice and practical tools for leaders and aspirational leaders of transportation organizations; practices and processes for mission critical areas; managing flow of work products and projects; decision making processes; interdisciplinary interaction with planners, property owners, developers and government agencies; project development and execution; organizational performance metrics and transportation system performance. Prerequisite: Approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
MTDE 664 Selection and Adoption of New Transportation Technologies,Credits 3. 3 Lecture Hours. Innovative transportation solutions and societal impacts; connected and automated vehicles; demise of the internal combustion engine and rise of electrification; communications with travelers and vehicles; intelligent roadway infrastructure; smart sensor data fusion with artificial intelligence; cybersecurity and communications spectrum; tools for public agencies building transportation’s future. Prerequisite: Approval of instructor.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
SSEN 633 Transition from Fossil Fuels,"Credits 3. 3 Lecture Hours. Current status of energy supplies; overview of energy source trends and forecast of what will be seen in the future; examine renewable energy sources, their technology, what the challenges are and how will these be overcome; appraisal of how the transition will be founded on what we are doing now.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
SSEN 642 Subsea Pipeline Design,"Credits 3. 3 Lecture Hours. A practical view of pipeline project realization from concept selection through installation and offshore acceptance testing. Prerequisites: SSEN 630 , or concurrent enrollment, or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,4.0,Pipeline,delivery_and_storage-3,"{""pipeline"": 2}"
SSEN 645 The Hydrogen Economy,"Credits 3. 3 Lecture Hours. Advances in the hydrogen economy and hydrogen production from renewable sources; hydrogen storage, transport, delivery and utilization of clean energy using decarbonization methods; design and operation of hydrogen production hubs and equipment; integrity of critical maintenance activities; case studies of commercial applications; current technological challenges and innovations; economic and risk analyses and their controls. Prerequisites: Graduate classification, enrollment in the College of Engineering or approval of instructor.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/multidisciplinary/,12.5,Clean Energy;Decarbonization;Hydrogen,sustainability_and_policy-4;hydrogen_phrases-5,"{""hydrogen"": 5, ""clean energy"": 1, ""decarbonization"": 1}"
MEEN 605 Gas Dynamics,"Credits 3. 3 Lecture Hours. Overview of gas flows at Mach numbers wherein the fluid can no longer be assumed incompressible; aerospace and mechanical engineering applications ranging from external aerodynamics to internal flows for applications such as propulsion and airframe designs for jets, rockets, missiles and other devices; includes supersonic flows, shock waves, expansion waves, shock tubes, supersonic wind tunnels, gas flows with friction and gas flows with heat transfer. Prerequisite: MEEN 344 or equivalent.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/mechanical/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MEEN 611 Advanced Internal Combustion Engines,"Credits 3. 3 Lecture Hours. Advanced thermodynamics of cycles for internal combustion engines, including fuels and combustion; performance characteristics of various types of engines. Prerequisite: MEEN 344 or equivalent, or graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/mechanical/,3.5,Combustion,engineering_capabilities-2,"{""combustion"": 3}"
MEEN 624 Two-Phase Flow and Heat Transfer,Credits 3. 3 Lecture Hours. Current status of two-phase flow and heat transfer for application to design; basic one dimensional treatment of two-phase flows and the current state of the art in liquid-vapor phase change heat transfer. Prerequisite: Undergraduate courses in fluid mechanics and heat transfer.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/mechanical/,3.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 4}"
MEEN 628 Heat Transfer-Convection,Credits 3. 3 Lecture Hours. Mathematical theory of convection energy transport; applications to the design of heat-transfer apparatus. Prerequisites: Graduate classification.,https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/mechanical/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
MEEN 630 Intermediate Heat Transfer,"Credits 3. 3 Lecture Hours. Application of basic laws to the analysis of heat and mass transfer; exact and approximate solutions to conduction, convection and radiation problems; current status of single and two-phase heat transfer for application to design. Prerequisites: Graduate classification.",https://catalog.tamu.edu/graduate/colleges-schools-interdisciplinary/engineering/mechanical/,2.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 2}"
