title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"['CHE\xa04112', 'Chemical Engineering Laboratory II']",Description: A continuation of CHE 4002 . Primary reaction and mass transfer processes.,http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa04124', 'Chemical Engineering Design I']",Description: Economic analysis of process plants and systems of equipment; methods for estimating plant investment requirements and operating costs; economic evaluation and optimal design of chemical process systems; basic equipment and process design calculations.,http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa04133', 'Introduction to Catalysis and Photocatalysis']","Description: Molecular level insight into catalysis and photocatalysis from the basics of chemistry and chemical engineering. Topics covered include homogeneous catalysis, heterogeneous catalysis, molecular photocatalysis, and photocatalysis on metals and metal oxides. The rational design of catalysts using first-principle (e.g., density functional theory) calculations is covered. Advancements made in the experimental and computational catalysis fields to convert renewable natural resources such as solar light and cellulosic biomass into electricity, fuels, valuable chemicals and pharmaceuticals. May not be used for degree credit with CHE 5133 .",http://catalog.okstate.edu/courses/che/,10.5,Catalyst;Catalysis;Chemical Engineering,production-3;engineering_capabilities-2,"{""catalysis"": 9, ""catalyst"": 1, ""chemical engineering"": 1}"
"['CHE\xa04224', 'Chemical Engineering Design II']",Description: A continuation of CHE 4124 . Economic analysis of process plants and equipment. Design of chemical processing equipment and chemical plants. Application of computer techniques to chemical engineering design.,http://catalog.okstate.edu/courses/che/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
"['CHE\xa04283', 'Bioprocess Engineering']","Description: Application of fundamental engineering principles to biochemical and biological processes. Introduction to cellular processes, fermentation technology, biological mass transfer and kinetics, bioreactor design and scale-up and downstream processing. Same course as BAE 4283 .",http://catalog.okstate.edu/courses/che/,2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
"['CHEM\xa04322', 'Advanced Organic Chemistry Laboratory']","Description: Training in the art of chemical synthesis, phenomena surrounding molecular interactions, separation strategies, and spectroscopic analysis of organic molecules. Same course as CHEM 4320 .",http://catalog.okstate.edu/courses/chem/,2.5,Chemical Synthesis,engineering_capabilities-2,"{""chemical synthesis"": 1}"
"['CHEM\xa05063', 'Foundations of Organic Chemistry']","Description: This course provides the basic principles of organic chemistry necessary to advance at the graduate level in all disciplines of chemistry. This treatment will address bonding and its consequences, stereochemistry and conformational analysis, functional groups and their interconversions, reaction mechanisms, reactive intermediates and catalysis, synthesis and retrosynthetic analysis, and modern characterization. These topics will provide the conceptual background for interdisciplinary applications of organic chemistry.",http://catalog.okstate.edu/courses/chem/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
"['CHEM\xa05963', 'Advanced Inorganic Chemistry']","Description: Inorganic reaction mechanisms, catalysis, electronic spectra of complexes, luminescence of inorganic compounds, lanthanide and actinide chemistry, introduction to biological inorganic chemistry. Previously offered as CHEM 5960.",http://catalog.okstate.edu/courses/chem/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
"['CHE\xa04323', 'Electrochemical Engineering']","Description: An introduction to the fundamental principles of electrochemistry and its applications in different engineering systems for energy, chemical, biomedical, and electronics industries. May not be used for degree credit with CHE 5323 .",http://catalog.okstate.edu/courses/che/,3.5,Chemical Engineering;Electrochemistry;Electrochemical,engineering_capabilities-2,"{""chemical engineering"": 1, ""electrochemical"": 1, ""electrochemistry"": 1}"
"['CHE\xa04343', 'Environmental Engineering']","Description: Application of science and engineering principles to minimize the adverse effects of human activities on the environment. National and state environmental regulations. Predictive movement and fate of chemicals in the geospheres. Multi-media pollution assessment, analysis and control. Consideration of safety, health and environmental issues from a process standpoint.",http://catalog.okstate.edu/courses/che/,4.5,Environmental Regulation,sustainability_and_policy-4,"{""environmental regulation"": 1}"
"['CHE\xa04483', 'Introduction to Spectroscopy in Engineering Research, Development, and Practice']","Description: This course will introduce the fundamentals and practice of spectroscopic methods that the practicing engineer will most likely encounter in fields like agriculture, aerospace, food science, chemical conversion and refining, catalysis, medicine, petroleum engineering, polymer development and production, materials science, plastics reclamation and recycling, on-line process control, pharmaceutical development, and others. May not be used for degree credit with CHE 5483 .",http://catalog.okstate.edu/courses/che/,7.5,Process Control;Catalysis;Materials Science,production-3;engineering_capabilities-2;technical_skills-1,"{""catalysis"": 1, ""materials science"": 1, ""process control"": 1}"
"['CHE\xa04543', 'Machine Learning for Chemical Processes']","Description: The emphasis of the course will be to utilize concepts from statistics, calculus, and linear algebra to develop machine learning models applicable to a wide range of problems in engineering, natural and social sciences, and finance. Special emphasis will be given to the application of methods in the chemical engineering domain. However, students from other disciplines will find the methods broadly applicable to their areas of interest. Homework assignments and project will provide opportunities to apply the knowledge in a broader context. May not be used for degree credit with CHE 5543 .",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa04581', 'Chemical Engineering Seminar III']","Description: Through guest lectures and home assignments, preparation and planning for a ChE career and success in the ChE curriculum. Professional growth topics oriented to students in the senior-level ChE courses.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa04773', 'Introduction to Computational Fluid-Particle Dynamics']","Description: Computational fluid-particle dynamics (CFPD) modeling strategies and simulation of multiphase flow transport phenomena such as particle tracking, deposition, reaction, and erosion. Detailed flow visualization using multiphase flow models on ANSYS CFX and Fluent platforms. Application of numerical techniques to simulate processes defined by first-principles. Application of CFPD for drug formulation optimization, lung aerosol dynamics, separation processes, reactions in stirred tanks and plug flow reactors. May not be used for degree credit with CHE 5773 .",http://catalog.okstate.edu/courses/che/,1.5,ANSYS,technical_skills-1,"{""ansys"": 1}"
"['CHE\xa05030', 'Professional Practice']","Description: Application of chemical engineering principles to the solution of real-life engineering problems in an actual or simulated industrial environment. Includes application of design and testing procedures, economic evaluation and reporting on one or more assigned projects. Offered for variable credit, 2-6 credit hours, maximum of 8 credit hours.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa05110', 'Special Topics in Chemical Engineering']","Description: Small group and individual projects in unit operations, unit procedures, chemical kinetics, computer applications, process modeling, or any of a wide range of chemical engineering topics. May be repeated for credit if subject matter varies. Offered for variable credit, 2-3 credit hours, maximum of 6 credit hours.",http://catalog.okstate.edu/courses/che/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
"['CHE\xa05123', 'Advanced Chemical Reaction Engineering']","Description: Advanced principles and applications of chemical kinetics in catalysis, heterogeneous systems, non-ideal reactions, polymerization, and biological reactions.",http://catalog.okstate.edu/courses/che/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
"['CHE\xa05133', 'Catalysis and Photocatalysis']","Description: Molecular level insight into catalysis and photocatalysis from the basics of chemistry and chemical engineering. Topics covered include homogeneous catalysis, heterogeneous catalysis, molecular photocatalysis, and photocatalysis on metals and metal oxides. The rational design of catalysts using first-principle (e.g., density functional theory) calculations is covered. Advancements made in the experimental and computational catalysis fields to convert renewable natural resources such as solar light and cellulosic biomass into electricity, fuels, valuable chemicals and pharmaceuticals. May not be used for degree credit with CHE 4133 .",http://catalog.okstate.edu/courses/che/,10.5,Catalyst;Catalysis;Chemical Engineering,production-3;engineering_capabilities-2,"{""catalysis"": 9, ""catalyst"": 1, ""chemical engineering"": 1}"
"['CHE\xa05233', 'Bioseparations']","Description: Study of separations important in food and biochemical engineering such as leaching, extraction, expression, absorption, ion exchange, filtration, centrifugation, membrane separation, and chromatographic separations. Course available online only through AG*IDEA consortium.",http://catalog.okstate.edu/courses/che/,6.0,Chemical Engineering;Ion Exchange,production-3;engineering_capabilities-2,"{""ion exchange"": 1, ""chemical engineering"": 1}"
"['CHE\xa05263', 'Advanced Biomaterials Science and Engineering']","Description: Engineering issue that are implicit in understanding the interactions of living tissue and processed materials will be introduced. Emphasis is on identifying the processes in which cells interact with surfaces and particulate matter and the outcome of these interactions. Highlighted biological responses will include inflammation and coagulation. Also, biomaterial issues related to drug delivery and tissue engineering will be discussed. Same course as MAE 5003 .",http://catalog.okstate.edu/courses/che/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
"['CHE\xa05283', 'Advanced Bioprocess Engineering']","Description: Application of fundamental engineering principles to biochemical and biological processes. Introduction to cellular processes, fermentation technology, biological mass transfer and kinetics, bioreactor design and scale-up, and downstream processing. Same course as BAE 5283 .",http://catalog.okstate.edu/courses/che/,2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
"['CHE\xa05323', 'Electrochemical Engineering']","Description: An introduction to the fundamental principles of electrochemistry and its applications in different engineering systems for energy, chemical, biomedical, and electronics industries. May not be used for degree credit with CHE 4323 .",http://catalog.okstate.edu/courses/che/,3.5,Chemical Engineering;Electrochemistry;Electrochemical,engineering_capabilities-2,"{""chemical engineering"": 1, ""electrochemical"": 1, ""electrochemistry"": 1}"
"['CHE\xa05373', 'Process Simulation']","Description: Computer-aided process synthesis, simulation, analysis and optimization. Systematic tools for developing and screening potential chemical process flow sheets. Use of commercial process simulators to aid in evaluating process designs. Practical problems will be used as examples and case studies.",http://catalog.okstate.edu/courses/che/,1.5,Process Simulation,technical_skills-1,"{""process simulation"": 1}"
"['CHE\xa05483', 'Spectroscopy in Engineering Research, Development, and Practice']","Description: This course will introduce the fundamentals and practice of spectroscopic methods that the practicing engineer will most likely encounter infields like agriculture, aerospace, food science, chemical conversion and refining, catalysis, medicine, petroleum engineering, polymer development and production. materials science, plastics reclamation and recycling, on-line process control, pharmaceutical development, and others, May not be used for degree credit with CHE 4483 .",http://catalog.okstate.edu/courses/che/,7.5,Process Control;Catalysis;Materials Science,production-3;engineering_capabilities-2;technical_skills-1,"{""catalysis"": 1, ""materials science"": 1, ""process control"": 1}"
"['CHE\xa05533', 'Colloidal and Interfacial Phenomena']","Description: Individual report topics in chemical engineering involving operations, processes, equipment, experiments, literature search, theory, computer use or combinations of these. May not be used for degree credit with CHE 4533 .",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa05543', 'Machine Learning for Chemical Processes']","Description: The emphasis of the course will be to utilize concepts from statistics, calculus, and linear algebra to develop machine learning models applicable to a wide range of problems in engineering, natural and social sciences, and finance. Special emphasis will be given to the application of methods in the chemical engineering domain. However, students from other disciplines will find the methods broadly applicable to their areas of interest. May not be used for degree credit with CHE 4543 . Previously offered as CHE 5990 .",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa05723', 'Plasmonic Photocatalysis']","Description: The field of plasmonic photocatalysis grew tremendously in the last decade. In this course, the current state of the art plasmonic photocatalysis are reviewed through the rigorous collection of literature. The advantages of the visible-light-driven plasmonic photocatalysis over the conventional thermal energy-driven heterogeneous catalysis will be discussed. The fundamental insight into photocatalytic mechanisms by which the charge carriers (electrons and holes) are formed and transferred to adsorbates to drive chemical transformations on the surface of plasmonic nanocatalysts will also be discussed. The computational methods used to predict and understand the photocatalytic activity and selectivity in plasmonic photocatalysis will also be reviewed. Finally, the current challenges, new opportunities, and future outlook for plasmonic photocatalysis will be presented.",http://catalog.okstate.edu/courses/che/,7.0,Catalyst;Catalysis,production-3,"{""catalysis"": 7, ""catalyst"": 1}"
"['CHE\xa05733', 'Neural Networks']","Description: Introduction to mathematical analysis of networks and learning rules and on the application of neural networks to certain engineering problems, image and signal processing and control systems. Same course as ECEN 5733 & MAE 5733 .",http://catalog.okstate.edu/courses/che/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"['CHE\xa05743', 'Chemical Engineering Process Modeling']",Description: Chemical engineering systems and process models. Analytical and numerical methods of solution of resulting equations with computer methods in a chemical engineering context.,http://catalog.okstate.edu/courses/che/,3.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 3}"
"['CHE\xa05773', 'Computational Fluid-Particle Dynamics']","Description: Computational fluid-particle dynamics (CFPD) modeling strategies and simulation of multiphase flow transport phenomena such as particle tracking, deposition, reaction, and erosion. Detailed flow visualization using multiphase flow models on ANSYS CFX and Fluent platforms. Application of numerical techniques to simulate processes defined by first-principles. Application of CFPD for drug formulation optimization, lung aerosol dynamics, separation processes, reactions in stirred tanks and plug flow reactors. May not be used for degree credit with CHE 4773 .",http://catalog.okstate.edu/courses/che/,1.5,ANSYS,technical_skills-1,"{""ansys"": 1}"
"['CHE\xa05843', 'Principles of Chemical Engineering Thermodynamics']",Description: Principles of thermodynamics. Properties of fluids and prediction of thermodynamic properties. Phase and chemical equilibrium. Thermodynamics in unit operations.,http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa05850', 'Advanced Process Control Laboratory']","Description: Instrumentation systems and control strategies on pilot-scale chemical processes. Calibration, filtering, dynamic modeling, tuning, advanced control, and method evaluation. Students will learn industrial practices and cope with many non-idealities. Offered for variable credit, 2-3 credit hours, maximum of 6 credit hours.",http://catalog.okstate.edu/courses/che/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
"['CHE\xa05853', 'Advanced Chemical Process Control']","Description: General concepts and approaches of model-based control. Studies in the application of process-model-based control and model-predictive control on multivariable, nonlinear, nonstationary, noisy processes.",http://catalog.okstate.edu/courses/che/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
"['CHE\xa05880', 'Special Problems']","Description: Individual report topics in chemical engineering involving operations, processes, equipment, experiments, literature search, theory, computer use or combinations of these. Offered for variable credit, 1-3 credit hours, maximum of 9 credit hours.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa05990', 'Special Problems']","Description: Individual report topics in chemical engineering involving operations, processes, equipment, experiments, literature search, theory, computer use or combinations of these. Offered for variable credit, 1-4 credit hours, maximum of 9 credit hours.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa06000', 'Doctoral Thesis']","Description: The doctoral candidate registers for a minimum of 1 semester credit hour to a maximum of 15 semester credit hours in each semester during which dissertation work is in process. Methods used in research and thesis writing. An original investigation of a problem in chemical engineering and its report in a dissertation. Offered for variable credit, 1-15 credit hours, maximum of 54 credit hours.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa06010', 'Chemical Engineering Seminar']","Description: Advanced research and development topics. Offered for variable credit, 1 credit hour, maximum of 10 credit hours.",http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa06223', 'Advanced Chemical Engineering Thermodynamics']",Description: Phase equilibrium in multicomponent systems. Irreversible processes. Properties of fluids and the prediction of properties by statistical methods. Application of thermodynamics to unit operations.,http://catalog.okstate.edu/courses/che/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
"['CHE\xa06440', 'Advanced Topics in Chemical Engineering']","Description: Topics in chemical engineering unit operations in design. Advanced mathematical techniques in chemical engineering problems. May be repeated for credit if subject matter varies. Offered for variable credit, 3-6 credit hours, maximum of 9 credit hours.",http://catalog.okstate.edu/courses/che/,3.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 3}"
"['CHE\xa06703', 'Research Methods in Chemical Engineering']","Description: Methods and skills required to successfully conduct chemical engineering research projects. Maintaining research records, experiment design, data validation, results presentation and research ethics.",http://catalog.okstate.edu/courses/che/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
"['CIVE\xa04041', 'Engineering Practice']","Description: Topics relevant to the professional practice of civil and environmental engineering will be introduced, to include management principles, project management, and the laws that impact the practice of engineering, such as OSHA and ADA. Emphasis will be placed on written communication skills to include resumes, letters of introduction, and job interviews. The advantages of professional registration and technical/ professional society membership will be presented as well as discussions of professional ethics, income taxes and investments. Course previously offered as CIVE 4042.",http://catalog.okstate.edu/courses/cive/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"['CIVE\xa04273', 'Construction Engineering and Project Management']","Description: Principles and practice of construction engineering and project management. Project planning, development of cost estimates and project schedules, construction methods and fundamental terminology used in the engineering and construction industry. May not be used for degree credit with CIVE 5073 .",http://catalog.okstate.edu/courses/cive/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
"['CIVE\xa04303', 'Systems Analysis for Civil Engineers']","Description: Synthesis of systems modeling and simulation techniques, mathematical optimization procedures, and evaluation tools of multi-attributed systems including utility theory and decision analysis. Mathematical optimization techniques in the areas of resource allocation, transportation and water resources systems planning, structural design, construction management, and environmental and ecological problems. Course is a senior elective. May not be used for degree credit with CIVE 5303 .",http://catalog.okstate.edu/courses/cive/,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
"['CIVE\xa04323', 'Civil Infrastructure Systems']","Description: The course presents a unified approach to the management of civil infrastructure systems. Topics of discussion include various aspects of asset management analytical methods, data collection technologies, life cycle cost, prioritization and optimization, climate change and sustainability. Types of infrastructure considered in the course include pavements (roads and airports), bridges, drainage and sewer systems, water supply systems, and power supply facilities. May not be used for degree credit with CIVE 5323 .",http://catalog.okstate.edu/courses/cive/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['CIVE\xa04373', 'Design of Traffic Control Systems']","Description: Traffic control systems design, available technological options, and range of agency needs. Design of vehicle detectors, controllers, communications links, signal display hardware, and wiring. Development of timing plans using computer simulation models. Freeway surveillance and control: ramp metering, incident detection, and motorist information systems. Preparation of contractual documents and construction supervision. Course is a senior elective. May not be used for degree credit with CIVE 5373 .",http://catalog.okstate.edu/courses/cive/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
"['BIOC\xa03153', 'Synthetic Biology']","Description: Engineering of living systems at the molecular, cellular, and organismal levels: Origin of cellular life; reading and writing DNA; enzyme evolution; metabolic engineering. Applications to current and future biotechnologies in agriculture and medicine: Food and drug synthesis; biofuels; vaccines. This course is designed for both majors and non-majors of biochemistry and molecular.",http://catalog.okstate.edu/courses/bioc/,3.5,Biofuels,use-3,"{""biofuels"": 1}"
"['BIOC\xa03223', 'Physical Chemistry for Biologists']","Description: Classical and statistical thermodynamics with applications to pure systems, solutions and electrochemistry; transport; chemical and enzyme kinetics, quantum chemistry of structure and chemical bond; and spectroscopy all with emphasis on biological applications. Previously offered as BIOC 4224 and BIOC 3224.",http://catalog.okstate.edu/courses/bioc/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
"['CIVE\xa04883', 'Introduction to Environmental Modeling']","Description: Intended as an introductory course for senior undergraduate students to the fundamentals of environmental modeling. Develops material necessary to construct models capable of identifying contaminant distributions at future times and space for water and air pollution applications. Advanced topics such as stochastic modeling, ecological risk assessment, neural modeling and spatial statistical analysis among others will be presented according to the backgrounds and interests of the enrolled students. May not be used for degree credit with CIVE 5833 and BAE 5343 .",http://catalog.okstate.edu/courses/cive/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
"['CIVE\xa04923', 'Environ Risk Assessment']","Description: Environmental risk assessment and management. Applies elements of statistics, probability and environmental simulation to determine the public health and ecological risks from activities of humans. May not be used for degree credit with CIVE 5823 .",http://catalog.okstate.edu/courses/cive/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
"['CIVE\xa05073', 'Construction Engineering and Project Management']","Description: Principles and practice of construction engineering and project management. Project planning, development of cost estimates and project schedules, construction methods and fundamental terminology used in the engineering and construction industry. May not be used for degree credit with CIVE 4273 .",http://catalog.okstate.edu/courses/cive/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
"['BIOC\xa06773', 'Protein Structure and Enzyme Function']","Description: Theory of and methods for studying the physical and chemical basis of protein structure and function; and the enzyme catalysis, including kinetics, chemical modification and model studies. Examples from current literature.",http://catalog.okstate.edu/courses/bioc/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
"['CIVE\xa05303', 'Systems Analysis for Civil Engineers']","Description: Synthesis of systems modeling and simulation techniques, mathematical optimization procedures, and evaluation tools of multi-attributed systems including utility theory and decision analysis. Mathematical optimization techniques in the areas of resource allocation, transportation and water resources systems planning, structural design, construction management, and environmental and ecological problems. May not be used for degree credit with CIVE 4303 .",http://catalog.okstate.edu/courses/cive/,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
"['CIVE\xa05323', 'Civil Infrastructure Systems']","Description: The course presents a unified approach to the management of civil infrastructure systems. Topics of discussion include various aspects of asset management: analytical methods, data collection technologies, life cycle cost, prioritization and optimization, climate change and sustainability. Types of infrastructure considered in the course include pavements (roads and airports), bridges, drainage and sewer systems, water supply systems, and power supply facilities. May not be used for degree credit with CIVE 4323 .",http://catalog.okstate.edu/courses/cive/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['CIVE\xa05373', 'Design of Traffic Control Systems']","Description: Traffic control systems design, available technological options, and range of agency needs. Design of vehicle detectors, controllers, communications links, signal display hardware, and wiring. Development of timing plans using computer simulation models. Freeway surveillance and control: ramp metering, incident detection, and motorist information systems. Preparation of contractual documents and construction supervision. May not be used for degree credit with CIVE 4373 .",http://catalog.okstate.edu/courses/cive/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
"['CIVE\xa05823', 'Environmental Risk Assessment and Management']","Description: Environmental risk assessment and management. Applies elements of statistics, probability and environmental simulation to determine the public health and ecological risks from activities of humans. May not be used for degree credit with CIVE 4923 .",http://catalog.okstate.edu/courses/cive/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
"['CIVE\xa05833', 'Introduction to Environmental Modeling']","Description: Intended as an introductory course for graduate and senior undergraduate students to the fundamentals of environmental modeling. Develops material necessary to construct models capable of identifying contaminant distributions at future times and space for water and air pollution applications. Advanced topics such as stochastic modeling, ecological risk assessment, neural modeling and spatial statistical analysis among others will be presented according to the backgrounds and interests of the enrolled students. In part, the course is designed as the ""Physical Science"" component for MS students in the Environmental Sciences program. May not be used for degree credit with CIVE 4883 .",http://catalog.okstate.edu/courses/cive/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
"['CIVE\xa06434', 'Finite Element Analysis']","Description: Finite elements: formulation techniques, weighted residuals, variational techniques, shape functions and element types, isoparametric elements, convergence criteria, error analysis, and programming techniques. Applications to solid mechanics, structures, fluid mechanics, and heat transfer are discussed.",http://catalog.okstate.edu/courses/cive/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
"['AVED\xa01403', 'Advanced Theory of Flight']","Description: Advanced navigation, aircraft performance and meteorology, and introduction to crew resource management.",http://catalog.okstate.edu/courses/aved/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"['AVED\xa03463', 'Aerospace Maintenance and Safety']","Description: Identification and management of the human errors encountered in all aspects of aircraft maintenance operations. Case studies of maintenance-related accidents: line, hangar, and overhaul maintenance. The role of quality control and quality assurance are also examined as tools in reducing maintenance error.",http://catalog.okstate.edu/courses/aved/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
"['AVED\xa04193', 'Aerospace Human Resource Management and Aerospace Workforce Acquisition']",Description: Workforce planning techniques to strengthen knowledge retention practices within the aerospace industry.,http://catalog.okstate.edu/courses/aved/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"['BAE\xa01011', 'Introduction to Biosystems Engineering']",Description: Introduction to the Biosystems Engineering discipline; use of computers in solving engineering problems; and the application of computer software in engineering analysis and reporting. Previously offered as BAE 1012.,http://catalog.okstate.edu/courses/bae/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
"['BAE\xa01022', 'Experimental Methods in Biosystems Engineering']","Description: An introduction to the basics of instrumentation, measurement techniques, and data analysis, with an emphasis on written communication skills. Lecture and laboratory exercises that address measurement principles, including accuracy, precision and error analysis.",http://catalog.okstate.edu/courses/bae/,2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
