title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"LACL 1047 (c) Witches, Heretics, and other Microhistories from the Inquisition","First-Year writing seminar. Delves into the lives of everyday people facing the Inquisition. They were accused of witchcraft, heresies, sexual deviance, and other offenses. The stories they left behind through court records offer a unique insight into the lives of everyday people who do not make it into historical records otherwise. These “microhistories” make a single individual the center of the story, placing them in their historical context, to understand social and cultural structures. Microhistories are particularly well-suited to showing how non-elite individuals understood their own place in society, how they contested existing power structures, and how their own identities were constructed in relation to those structures. Assignments include critical essays, revisions, an exploration of microhistories in the College, and a student portfolio. The course is focused on Latin America but does not require any prior knowledge of the region. (Same as: HIST 1047 )",https://bowdoin-public.courseleaf.com/courses/lacl/,3.5,CCUS,production-3,"{""ccus"": 1}"
MATH 3108 (a) Advanced Topics in Modeling,"A study of mathematical modeling, with emphasis on how to identify scientific questions appropriate for modeling, how to develop a model appropriate for a given scientific question, and how to interpret model predictions. Applications drawn from the natural, physical, environmental, and sustainability sciences. Model analysis uses a combination of computer simulation and theoretical methods and focuses on predictive capacity of a model.",https://bowdoin-public.courseleaf.com/courses/math/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MATH 3603 (a) Advanced Analysis,"Measure theory and integration with applications to probability and mathematical finance. Topics include Lebesgue measure and integral, measurable functions and random variables, convergence theorems, analysis of random processes including random walks and Brownian motion, and the Ito integral.",https://bowdoin-public.courseleaf.com/courses/math/,4.5,ESG,sustainability_and_policy-4,"{""esg"": 1}"
"MUS 1101 (c) Sound, Self, and Society: Music and Everyday Life","Explores the role of music and sound as social practice, political catalyst, market commodity, site of nostalgia, environment regulator, identity tool, and technology of the self. Enables students to communicate about sound and music. Addresses music in relation to: mood manipulation; signification; taste and identity; race, class, gender, and sexuality codes; urban tribes and subcultures; economics and politics; power; authenticity; and technology. Emphasis will be on contemporary North American socio-musical contexts; however, cross-cultural and historical perspectives will also be introduced. Case studies may include gym, study, road trip, and party playlists; music in political campaigns; Muzak; advertising jingles; film music, and a variety of musical genres such as goth, funk, and hip hop.",https://bowdoin-public.courseleaf.com/courses/mus/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
"MUS 2292 (c, VPA) Protest Music","Focuses on the ways black people have experienced twentieth-century events. Examines social, economic, and political catalysts for processes of protest music production across genres including gospel, blues, folk, soul, funk, rock, reggae, and rap. Analysis of musical and extra- musical elements includes style, form, production, lyrics, intent, reception, commodification, mass-media, and the Internet. Explores ways in which people experience, identify, and propose solutions to poverty, segregation, oppressive working conditions, incarceration, sexual exploitation, violence, and war. (Same as: AFRS 2228 , ANTH 2227 )",https://bowdoin-public.courseleaf.com/courses/mus/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
"LACL 3257 (c, IP) A New Boom? Latin American Twenty-First Century Women Writers","The 1960s Latin American Boom changed world literature, opening global book markets to writers of the postcolonial world and their distinctive styles. Yet it centered on male writers. “A New Boom?” explores the conditions favoring the last decade’s apparent “explosion” of Latin American women writers in world literature. Discussions focus on key authors and the context of their works, their themes, and aesthetic innovations, and the market forces affecting the dissemination of women’s cultural production. Topics include the ambitions of twenty-first-century women in Latin American cities, and the obstacles they face (i.e., violence and marginalization); the role of editors and other stakeholders in featuring women’s voices; the place of readers in advancing new tastes and sensitivities; and the intersection of gender with race, ethnicity, sexuality, education, and other factors fostering the inclusion of some writers over others. Readings include Melchor, Ojeda, Quintana, Reyes, and Shweblin. Course will be taught in Spanish. (Same as: HISP 3257 , GSWS 3257 )",https://bowdoin-public.courseleaf.com/courses/lacl/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
"HIST 1047 (c) Witches, Heretics, and other Microhistories from the Inquisition","First-Year writing seminar. Delves into the lives of everyday people facing the Inquisition. They were accused of witchcraft, heresies, sexual deviance, and other offenses. The stories they left behind through court records offer a unique insight into the lives of everyday people who do not make it into historical records otherwise. These “microhistories” make a single individual the center of the story, placing them in their historical context, to understand social and cultural structures. Microhistories are particularly well-suited to showing how non-elite individuals understood their own place in society, how they contested existing power structures, and how their own identities were constructed in relation to those structures. Assignments include critical essays, revisions, an exploration of microhistories in the College, and a student portfolio. The course is focused on Latin America but does not require any prior knowledge of the region. (Same as: LACL 1047 )",https://bowdoin-public.courseleaf.com/courses/hist/,3.5,CCUS,production-3,"{""ccus"": 1}"
"HISP 3257 (c, IP) A New Boom? Latin American Twenty-First Century Women Writers","The 1960s Latin American Boom changed world literature, opening global book markets to writers of the postcolonial world and their distinctive styles. Yet it centered on male writers. “A New Boom?” explores the conditions favoring the last decade’s apparent “explosion” of Latin American women writers in world literature. Discussions focus on key authors and the context of their works, their themes, and aesthetic innovations, and the market forces affecting the dissemination of women’s cultural production. Topics include the ambitions of twenty-first-century women in Latin American cities, and the obstacles they face (i.e., violence and marginalization); the role of editors and other stakeholders in featuring women’s voices; the place of readers in advancing new tastes and sensitivities; and the intersection of gender with race, ethnicity, sexuality, education, and other factors fostering the inclusion of some writers over others. Readings include Melchor, Ojeda, Quintana, Reyes, and Shweblin. Course will be taught in Spanish. (Same as: GSWS 3257 , LACL 3257 )",https://bowdoin-public.courseleaf.com/courses/hisp/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
HIST 2202 (c) Climate Change: The Making of a Global Threat,"Examines the intertwined scientific, political, and social histories of climate change. It traces the increasing use of fossil fuels since the late eighteenth century, paying attention to the way that producing and consuming energy has transformed human societies and their physical environments. The course explores these changes in both their global manifestations and their local effects, centering the stories of people who lived through the energy transitions of the past two centuries—for better or worse. It also chronicles the surprisingly long history of the scientific quest to understand and document our changing climate. (Same as: ENVS 2420 )",https://bowdoin-public.courseleaf.com/courses/hist/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
GOV 1027 (b) The Politics of Climate Change,"Provides an overview of the major actors engaged in climate politics, ranging from governments to NGOs and corporations. Examines the politics of climate change at multiple levels—from the individual to global governance—and reviews climate policy in different countries. Pays particular attention to cases where active policy making or public mobilization around climate is occurring, asking why we see initiative and innovation in climate policy in these venues and less action in other spaces. Considers themes such as how climate policy is developed differently in democracies and authoritarian regimes, how climate policy may affect economic development, the role of non-state actors such as citizens, social movements, and industry in climate politics, and the ethical implications of different climate policy options. (Same as: ENVS 1027 )",https://bowdoin-public.courseleaf.com/courses/gov/,6.5,Climate Policy,sustainability_and_policy-4,"{""climate policy"": 5}"
"HIST 2625 (b, MCSR) Mapping American History using Geographic Information Systems (GIS)","In this intermediate seminar we will use Geographic Information Systems to explore historical problems in 19th-century US history. We will introduce and practice basic statistical techniques, and use the class GIS database to investigate problems, construct our own historical datasets, and make our own maps. Class projects will challenge students to develop critical thinking skills in historical and computational methods, and practice effective data presentation. We will work with a wide array of history data, including information on race, ethnicity, gender, religion, agriculture, slavery, and voting behavior in the period in question. Throughout, we will probe the possibilities and limitations of GIS as a digital technology and methodological approach to historical analysis. This course is part of the following field(s) of study: United States. (Same as: DCS 2550 )",https://bowdoin-public.courseleaf.com/courses/hist/,3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
HIST 2660 (c) The City as American History,"Seminar. America is an urban nation today, yet Americans have had deeply ambivalent feelings toward the city over time. Explores the historical origins of that ambivalence by tracing several overarching themes in American urban history from the seventeenth century to the present. Topics include race and class relations, labor, design and planning, gender and sexual identity, immigration, politics and policy, scientific and technological systems, violence and crime, religion and sectarian disputes, and environmental protection. Discussions revolve around these broad themes, as well as regional distinctions between American cities. Students are required to write several short papers and one longer paper based upon primary and secondary sources. Note:This course is part of the following field(s) of study: United States. (Same as: GSWS 2662 , URBS 2660 )",https://bowdoin-public.courseleaf.com/courses/hist/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
"HIST 2891 (c, IP) East Asian Environmental History, 1600-2000","Seminar. The Anthropocene defines an epoch in which humans have become the dominant force in shaping their environment. Examines the role of East Asia in the emergence of this new era, from the seventeenth century to the present. In debating the narrative of ecological change in China, Japan, and Korea, readings and discussions focus on how successive regimes transformed their environments, and conversely, how those environments also structured modern human society. Questions what specific political, social, and economic changes triggered the Anthropocene in East Asia; how cultural, religious, and intellectual constructs have conditioned its arrival and acceleration. Weekly topics include: commodity frontiers, environmental sustainability, public health, industrial pollution, and nuclear technology. Note: This course is part of the following History field(s) of study: East Asia. It fulfills the non euro/us requirement for history majors and minors. (Same as: ASNS 2890 , ENVS 2491 )",https://bowdoin-public.courseleaf.com/courses/hist/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
GSWS 2662 (c) The City as American History,"Seminar. America is an urban nation today, yet Americans have had deeply ambivalent feelings toward the city over time. Explores the historical origins of that ambivalence by tracing several overarching themes in American urban history from the seventeenth century to the present. Topics include race and class relations, labor, design and planning, gender and sexual identity, immigration, politics and policy, scientific and technological systems, violence and crime, religion and sectarian disputes, and environmental protection. Discussions revolve around these broad themes, as well as regional distinctions between American cities. Students are required to write several short papers and one longer paper based upon primary and secondary sources. Note:This course is part of the following field(s) of study: United States. (Same as: HIST 2660 , URBS 2660 )",https://bowdoin-public.courseleaf.com/courses/gsws/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
"GSWS 3257 (c, IP) A New Boom? Latin American Twenty-First Century Women Writers","The 1960s Latin American Boom changed world literature, opening global book markets to writers of the postcolonial world and their distinctive styles. Yet it centered on male writers. “A New Boom?” explores the conditions favoring the last decade’s apparent “explosion” of Latin American women writers in world literature. Discussions focus on key authors and the context of their works, their themes, and aesthetic innovations, and the market forces affecting the dissemination of women’s cultural production. Topics include the ambitions of twenty-first-century women in Latin American cities, and the obstacles they face (i.e., violence and marginalization); the role of editors and other stakeholders in featuring women’s voices; the place of readers in advancing new tastes and sensitivities; and the intersection of gender with race, ethnicity, sexuality, education, and other factors fostering the inclusion of some writers over others. Readings include Melchor, Ojeda, Quintana, Reyes, and Shweblin. Course will be taught in Spanish. (Same as: HISP 3257 , LACL 3257 )",https://bowdoin-public.courseleaf.com/courses/gsws/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
"GOV 3430 (b, IP) Private Actors, Public Goods: Corporate Social Responsibility (CSR) in Comparative Perspective","From fair trade chocolate to Kimberly Process certified diamonds, voluntary sustainability initiatives increasingly ""govern"" complex trans-border trade -- to minimize environmental damages and human rights abuses exacerbated by globalization, especially when states prove incapable or unwilling to do so. Intensive in reading, research, and discussion, adopts a commodity-centered lens to examine transnational trade in comparative perspective. Students explore how global value chains -- like ""fast fashion"" from Bangladesh and cell phones from China -- defy conventional notions of political, geographic, and ecological boundaries and prompt a shift from ""government"" to ""governance."" (Same as: ENVS 3908 )",https://bowdoin-public.courseleaf.com/courses/gov/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"GOV 3610 (b, IP) Advanced Seminar in International Relations: Law, Politics, and the Search for Justice",Examines the complex relationship between law and policy in international relations by focusing on two important and rapidly developing areas of international concern: environmental protection and humanitarian rights. Fulfills the environmental studies senior seminar requirement. (Same as: ENVS 3963 ),https://bowdoin-public.courseleaf.com/courses/gov/,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
"FRS 3212 (c, DPI, IP) Eyes on the Prize: Promoting French Culture in the Age of the New Millennium","Since the eighteenth century, France has developed a seemingly endless list of literary prizes, the Prix Goncourt being the most famous. There are over 3,000 prizes awarded every year -- being awarded one of these prizes represents an official consecration meant to underline the writer’s unquestionable worth. Who serves on the juries for all of these prizes? Is it really the best works that are acknowledged? In recent years, scandals have erupted with accusations of influence peddling by publishers. What does this teach us about French culture and society? What is the relation between literary prizes and the promotion of French culture more broadly? In the context of globalization, what political statement is being made? What is exactly the type of culture, themes, and discourse promoted via this literature given the new makeup of the French population? Immigration has considerably changed the face of France. How does the culture of literary prizes take this into account? Students read four recent prizewinners. Each of these prizewinners created controversy that directly addresses the questions above. Primary readings include works by: Houellbecq, Le Clezio, Paule Constant, Alain Mabanckou.",https://bowdoin-public.courseleaf.com/courses/frs/,3.5,CCUS,production-3,"{""ccus"": 1}"
CSCI 2335 (a) Software Engineering,"A Java-based introduction to the processes of software engineering. How to design, implement, and test small-to medium-sized object-oriented systems, including the use of appropriate design notation to create a design before implementation. Closed-box and open-boxed testing, including writing and executing system test plans, writing unit tests, and using code coverage. An introduction to the best practices of software engineering, including pair programming, test-first development, static analysis, version control, and continuous integration. An introduction to project management. Class will feature several multi-week, hands-on projects; some projects will require students to work together in small teams (three to four members). Time permitting, we may also cover an introduction to full-stack web development, including HTML, JavaScript, and Databases.",https://bowdoin-public.courseleaf.com/courses/csci/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
EOS 1020 (a) Archives of Earth: Past and Future,"An introduction to the evolution of Earth and a glimpse into Earth’s future. We will examine pivotal moments in Earth’s history, from the formation of Earth’s moon, to the rise of oxygen, to colliding continents, and the explosion of life on Earth. What differentiates Earth from other rocky planets? What events have shaped the evolution of Earth? What will future Earth look like? What role are we playing in shaping this future world? These questions are explored through readings, discussions, presentations, and writing.",https://bowdoin-public.courseleaf.com/courses/eos/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
"EOS 2030 (a, MCSR) Geographic Information Systems (GIS) and Remote Sensing for Earth Science","This course is a hands-on introduction to using geospatial datasets within a geographic information system (GIS) with direct applications to investigating questions in earth and oceanographic sciences. Emphasis is placed on using digital maps as a tool to assist with scientific inquiry and successful communication of findings. Technical topics include geospatial data acquisition and database management, coordinate systems and projections, creation and manipulation of raster and vector datasets, data digitization, incorporation of field data into GIS, using LiDAR and other remote sensing applications, and the production of professional quality final maps. As the culmination of this course students will propose and investigate a geospatial question that aligns with their academic/research interests or as a collaborative project with a community organization.",https://bowdoin-public.courseleaf.com/courses/eos/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"EOS 2040 (a, INS, MCSR) The Physics of Natural Hazards","This course explores the fundamental physical principles underlying major natural hazards, focusing on volcanic eruptions, avalanches, debris flows, and wildfires. Beyond their destructive capabilities, they are alike in their chaotic and complex dynamics, making predicting their behavior difficult. The course begins with the mechanics of avalanches and other mass movements, discussing their catalysts and flow dynamics. Next, volcanic systems will be explored—their eruptions and associated hazards to humans in the form of pyroclastic density currents and ash dispersal. The course will end with an investigation of wildland fires, and how meteorology, topography, ecology, and human activity affect their prevalence and intensity. Various aspects of fluid dynamics, atmospheric science, and chemistry will be introduced to explain how fires spread and generate weather of their own. Class time is split between lectures discussing the evolution of these phenomena, an introduction to the mathematics describing them, and project-based work to provide hands-on experience analyzing experimental and computational data from recent scientific studies. Projects introduce the research process, statistics and uncertainty, and basic modeling and model evaluation techniques using Python.",https://bowdoin-public.courseleaf.com/courses/eos/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
"EOS 2385 (c, DPI, MCSR) Environmental Justice and Earth Surface Processes","The environmental justice movement has a rich history, but earth scientists often lack the analytical framework needed to address issues of environmental injustice. This course takes a data-driven approach to questions of environmental justice, with a focus on the interplay of Earth surface processes and societal inequity. Topics may include flood hazards, shoreline management and access, water quality, storage of toxic substances, and global climate risk. Includes discussion of contemporary and foundational environmental justice literature, lab exercises using geographic and statistical techniques, and a final project on questions of interest. (Same as: ENVS 2385 )",https://bowdoin-public.courseleaf.com/courses/eos/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
"DCS 2331 (b, MCSR) The Nature of Data: Introduction to Environmental Analysis","Examines emerging digital techniques in environmental management and analysis within government, academic, and media sectors. Provides an overview of social science methods including analysis of qualitative data, text analysis, spatial analysis, survey design and analysis, and social network analysis. Topics include collaborative resource management, leveraging the power of social networks, spatial analysis, social-ecological system management, the role of volunteered information and citizen science, and expanding capacities for adaptation and resilience. Labs as part of class time provide students exposure to standard software programs used in social science research, including NVivo, ArcGIS, and Gephi and introduce the basics of R as a programming language for text analysis, and spatial analysis. (Same as: ENVS 2331 )",https://bowdoin-public.courseleaf.com/courses/dcs/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"DCS 2335 (a, MCSR) GIS and Remote Sensing: Understanding Place","Geographical information systems (GIS) organize and store spatial information for geographical presentation and analysis. They allow rapid development of high-quality maps and enable powerful and sophisticated investigation of spatial patterns and interrelationships. Introduces concepts of cartography, database management, remote sensing, and spatial analysis. Examines GIS and remote sensing applications for natural resource management, environmental health, and monitoring and preparing for the impacts of climate change from the Arctic to local-level systems. Emphasizes both natural and social science applications through a variety of applied exercises and problems culminating in a semester project that addresses a specific environmental application. Students have the option of completing a community-based project. (Same as: ENVS 2004 , URBS 2004 )",https://bowdoin-public.courseleaf.com/courses/dcs/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"DCS 2340 (b, MCSR) Building Resilient Communities","Explores approaches by communities and regions to build resilience in the face of changing environmental and social conditions. Examines the ways communities establish policies and collaborate with state, federal, private and nonprofit sectors towards strengthening local economies, safeguarding environmental values, protecting public health, addressing issues of economic and social justice, and implementing mitigation and adaptation strategies. Provides students with firsthand understanding of how digital and computational technologies including Geographic Information Systems (GIS) are playing an increasingly important role in understanding and informing effective approaches for expanding resilience at a community level to inform policy decision. Students gain proficiency with GIS as part of the course. (Same as: ENVS 2301 , URBS 2301 )",https://bowdoin-public.courseleaf.com/courses/dcs/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"DCS 2550 (b, MCSR) Mapping American History using Geographic Information Systems (GIS)","In this intermediate seminar we will use Geographic Information Systems to explore historical problems in 19th-century US history. We will introduce and practice basic statistical techniques, and use the class GIS database to investigate problems, construct our own historical datasets, and make our own maps. Class projects will challenge students to develop critical thinking skills in historical and computational methods, and practice effective data presentation. We will work with a wide array of history data, including information on race, ethnicity, gender, religion, agriculture, slavery, and voting behavior in the period in question. Throughout, we will probe the possibilities and limitations of GIS as a digital technology and methodological approach to historical analysis. This course is part of the following field(s) of study: United States. (Same as: HIST 2625 )",https://bowdoin-public.courseleaf.com/courses/dcs/,3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
"DCS 3214 (a, MCSR) Applied GIS & Remote Sensing","Provides students with advanced experience in geographic information systems (GIS) and remote sensing in environmental studies, with a focus on environmental study applications. Students will develop and pursue a semester project in spatial analysis in an area of their choosing, with an option to pursue a community-based project. Topics include research design, field collection, data creation and processing, analysis, and visualization. The course examines the ways that GIS and remote sensing are increasingly used at different scales from the local (e.g., parcel level) to global (e.g., international level) and examines the equity dimensions of spatial analysis. This course is intended for students with prior experience working with geographic information systems and/or conducting spatial analysis. (Same as: ENVS 3914 )",https://bowdoin-public.courseleaf.com/courses/dcs/,3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
"DCS 3301 (b, DPI, MCSR) Putting Inequality on the Map: Analyzing Inequality with Geographic Information Systems","Course uses geographic information systems (GIS) and R statistical software to analyze issues of inequality in the United States. Investigates the roles of maps and mapping technology in creating and reinforcing racial and economic inequality. Readings will contextualize these methods in the fields of economics, environmental studies, and sociology. Topics include environmental justice, segregation and housing policy, educational inequalities, crime and policing. Students will learn data management and statistical techniques using R, and mapping and spatial analysis using GIS. Students will produce independent projects at the end of the semester.",https://bowdoin-public.courseleaf.com/courses/dcs/,3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
ECON 1181 (MCSR) The Physics and Economics of Energy,"Energy is both a physical phenomenon and a key driver of human production and consumption. This course develops basic concepts in physics of energy (conservation of energy, conversion from one form to another, increasing entropy, etc.) and economic issues (role of energy in production functions; extraction, storage, and transmission; industrial structure and protectionism; etc.). The course explores these concepts using different forms of energy (fossil fuels of different kinds, solar, hydropower, wind, nuclear, and others). A large focus is on the environmental aspects of energy use: science and economics of risks and effects outside of energy markets, per se. In light of these environmental effects, we also consider the science and economics of different government policies. (Same as: ENVS 2118 , PHYS 1181 )",https://bowdoin-public.courseleaf.com/courses/econ/,4.5,Energy Market,clean_energy_markets-4,"{""energy market"": 1}"
"DANC 2308 (c, VPA) Scenic Design","This class is an advanced scenic design course for theater and dance in which we study how to conceptualize space and other visual elements on stage. By analyzing scripts, physical movement, or other sources of motivation and narratives, the course explores visual research from an array of different sources like artistic styles, painting, photography in different places and time periods, and how to translate this information into specific scenic environments or devices. Students will explore visual vocabulary of drawing, sketching, rendering, drafting, scale, and principles of applied theater mechanisms and techniques. We examine how scenography relates to other design areas, such as lighting, costume, sound, puppetry, and the embodied storytelling experience on stage, as well as the challenges of artistic collaboration, collective and personal visual impact, and sustainability. (Same as: THTR 2308 )",https://bowdoin-public.courseleaf.com/courses/danc/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CHEM 1020 (a) Water Insecurity: Emerging Threats to a Vital Natural Resource,"Explores integrative approaches to address critical threats to the global water supply, drawing on principles of environmental science, sustainable development, and green technology. Through scientific inquiry, policy analysis, and creative problem solving, students develop critical multidisciplinary research and writing skills while investigating a selection of case studies in groundwater depletion, wetland habitat destruction, wastewater remediation, and other emerging sustainability challenges surrounding one of the world’s most vital and most threatened natural resources. (Same as: ENVS 1028 )",https://bowdoin-public.courseleaf.com/courses/chem/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"CHEM 1092 (a, INS, MCSR) Introductory Chemistry and Quantitative Reasoning II","The second course in a two-semester introductory college chemistry sequence that follows Chemistry 1091. Incorporates additional instruction focused on developing quantitative reasoning and problem-solving skills in the context of learning chemistry. Topics include gases, properties of solutions, thermodynamics and thermochemistry, kinetics, equilibrium, electrochemistry, and acid-base chemistry. Three hours of lecture, mandatory one-hour problem-solving session, and four hours of laboratory work per week.",https://bowdoin-public.courseleaf.com/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
