title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
EENG-4060 Control Systems Laboratory (1 credit) ( Spring Semester),This laboratory course complements and reinforces the concepts taught in EENG-4050 . Laboratory exercises will allow students to operate control systems while visualizing the effect of varying parameters on system behavior. techniques. Co-requisite: EENG-4050 .,https://coursecatalog.benedictine.edu/course-descriptions/eeng/,2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
EENG-4530 Embedded Systems Laboratory (1 credit) ( Spring Semester),This laboratory course complements and reinforces the concepts taught in EENG-4050 . Laboratory exercises will allow students to operate control systems while visualizing the effect of varying parameters on system behavior. Co-requisite: EENG-4520 .,https://coursecatalog.benedictine.edu/course-descriptions/eeng/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
CIVL-2310 Water Quality Engineering (3 credits) ( Spring Semester),"For this class course topics include natural phenomena and engineering approaches to managing rivers, lakes, groundwater, wetlands, and coastal waters. Fundamental biological, physical, and chemical processes in aquatic systems, with approaches for engineering control of conditions in waters subject to contamination or influenced by human activity.",https://coursecatalog.benedictine.edu/course-descriptions/civl/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
CIVL-3310 Environmental Engineering (3 credits) ( Spring Semester),"Course topics include environmental quality, water quality modeling, water & wastewater treatment systems, sludge processing, solid wastes, hazardous wastes, and environmental law.",https://coursecatalog.benedictine.edu/course-descriptions/civl/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
CIVL-4320 Environmental Engineering II (3 credits) ( Fall Semester),"Methodologies for designing potable water and wastewater systems using state-of-the-art technology are treated in this course. Additionally, methods for solving problems dealing with water quality and air quality are included. Topics covered include water purification and distribution, wastewater systems, groundwater remediation, and emissions control. This course utilized computer-aided design software and includes a system design project.",https://coursecatalog.benedictine.edu/course-descriptions/civl/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
CENG-2010 Chemical Engineering Fundamentals (3 credits) ( Fall Semester),"This course introduces students to foundational concepts in chemical engineering with the primary focus on material and energy balances. Students must earn a grade of ""C-"" or better to take subsequent chemical engineering courses. Must be a declared Chemical Engineer major.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,3.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 3}"
CENG-3050 Separations (3 credits) ( Spring Semester),"This course covers the theory and application of chemical engineering separations and the equipment design of these unit operations. The unit operations studied include the following: distillation, absorption, stripping, liquid-liquid extraction, and others.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CENG-3250 Chemical Engineering Thermodynamics (3 credits) ( Fall Semester),"This course explores the applications of thermodynamic principles to the analysis of chemical processes of interest in modern chemical engineering. Energy conservation and efficiency in chemical processes involving multiple unit operations will be analyzed using the first and second laws of thermodynamics. Models for calculating thermodynamic properties of pure compounds and mixtures are studied. Fundamentals and modeling of phase equilibrium, solution thermodynamics and chemical reaction equilibrium are used in this course.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,3.0,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 2}"
CENG-3300 Unit Operations (3 credits) ( Spring Semester),"This course introduces unit operations, solids handling, humidification, evaporation, drying, and mechanical separations, while emphasizing fluids transport. The fluids topics include fluid properties, non-Newtonian fluids, the mechanical energy balance, the Bernoulli equation, laminar and turbulent flow, compressible flow, flow measurement, pumps, and compressors. Must be a declared Chemical Engineering major. Prerequiste CENG-2010 with minimum grade of C+.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,6.0,Chemical Engineering;Compressors,delivery_and_storage-3;engineering_capabilities-2,"{""compressors"": 1, ""chemical engineering"": 1}"
CENG-3350 Chemical Engineering Laboratory I (2 credits) ( Fall Semester),Experiments that reinforce chemical engineering principles in both transient and steady-state material and energy balances and introduce students to heat transfer and filtration. Corequisite or Prerequisite: ENGR-3150 .,https://coursecatalog.benedictine.edu/course-descriptions/ceng/,4.5,Chemical Engineering;Heat Transfer,technical_skills-1;engineering_capabilities-2,"{""chemical engineering"": 2, ""heat transfer"": 1}"
CENG-4080 Chemical Process Dymamics & Control (3 credits) ( Fall Semester),This course explores the dynamic behavior of chemical processes in response to disturbances in operating conditions. Students analyze process dynamics of processes consisting of traditional chemical engineering unit operations and design suitable control systems. Pre or Co-requisites: CENG-3050 and CENG-4210 .,https://coursecatalog.benedictine.edu/course-descriptions/ceng/,4.0,Chemical Engineering;Control Systems,technical_skills-1;engineering_capabilities-2,"{""chemical engineering"": 1, ""control systems"": 1}"
CENG-4210 Reactor Design (3 credits) ( Spring Semester),"In this course students apply mass balances, energy balances, chemical kinetics, and thermodynamics to the design of ideal tubular and tank reactors. In addition, it provides an introduction to residence time distributions, bioreactors, catalysis, and polymerization.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
CENG-4350 Chemical Engineering Laboratory II (3 credits) ( Fall Semester),"This course experimentally investigates chemical engineering unit operations with a focus on separations, reaction kinetics, and process control. Students learn to identify the information necessary to solve simple design problems, develop experimental designs to obtain the required data, and analyze the data to provide the information necessary to complete the design calculations. Students develop their technical communication skills through the preparation of memos, technical reports, and oral presentations.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,4.5,Chemical Engineering;Process Control,technical_skills-1;engineering_capabilities-2,"{""chemical engineering"": 2, ""process control"": 1}"
CENG-4600 Plant Design I (3 credits) ( Fall Semester),"The first half of the full-year capstone course covers the execution of process industry design projects introducing the concept of the project lifecycle. Students will learn to specify process requirements, generate process concepts, develop conceptual designs, and evaluate the designs based on technical feasibility, economic viability, safety, and environmental impact. The course emphasizes the clear presentation of results through technical drawings, memos, briefs, and reports. Pre or Co-requisites: CENG-4080 and ENGR-3170 . (WC)",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
CENG-4610 Plant Design II (3 credits) ( Spring Semester),"The second half of the full-year capstone course examines the later stages of the project lifecycle, including an introduction to issues in the procurement and implementation phases. Students will learn to prepare preliminary designs by adding detail to conceptual designs, including piping and instrumentation, process automation, and physical layouts of plants and process plots. The course continues to emphasize the clear presentation of results with an emphasis on the oral presentation of results. (OC, VC)",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
CENG-4810 Non-Ideal Reactor Design & Catalysis (3 credits) ( Discretion of Department),"This course explores the design and modeling of non-ideal tubular and tank reactors, fluidized-beds, and other reactors, and bioreactors. It emphasizes principles of heterogeneous catalysis, modeling catalytic reactions, scaleup, and the design of catalytic reactors.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,4.0,Catalysis,production-3,"{""catalysis"": 2}"
CENG-4820 Bioprocess Engineering (3 credits) ( Discretion of Department),"This course applies chemical engineering principles to the analysis of the production and recovery of products from enzymatic and fermentation reactions. Material covered includes microbial and enzyme kinetics, design and modeling of bioreactors and separation processes for the recovery of sensitive products. Pre or Co-requisites: CHEM-3500 and CENG-4210 .",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,3.0,Chemical Engineering;Process Engineering,engineering_capabilities-2,"{""chemical engineering"": 1, ""process engineering"": 1}"
CENG-4830 Food Process Engineering (3 credits) ( Discretion of Department),"This course examines food processing unit operations used in the commercial preparation and preservation of food products. The course applies fluid, mass & heat transfer principles along with basic food chemistry to the design of food processes including thermal processing, drying, extrusion, membrane processing and freezing. Prerequisites or Corequesites: ENGR-3600 and CENG-3050 .",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,4.0,Heat Transfer;Process Engineering,technical_skills-1;engineering_capabilities-2,"{""process engineering"": 1, ""heat transfer"": 1}"
CENG-4850 Chem Engr Process Simulation (3 credits) ( Discretion of Department),"This is a hands-on course emphasizing the solution of a broad range of realistic chemical engineering problems using process simulators. Focuses first on the selection and solution of appropriate equations of state, and testing of thermodynamic models for phase equilibria, chemical reactions, and heat and mass transfer problems. Process simulation will then be used to address problems of fluid flow, mass and heat transfer unit operations, and chemical reactors.",https://coursecatalog.benedictine.edu/course-descriptions/ceng/,5.0,Chemical Engineering;Heat Transfer;Process Simulation,technical_skills-1;engineering_capabilities-2,"{""chemical engineering"": 1, ""heat transfer"": 1, ""process simulation"": 2}"
CENG-4860 Adv Chem Engr Thermodynamics (3 credits) ( Discretion of Department),This course covers the fundamentals of intermolecular forces and statistical thermodynamics with emphasis on the molecular aspects of designing chemical processes and materials. Solutions to chemical engineering problems in traditional process and manufacturing industries are analyzed based on the governing microscopic phenomena.,https://coursecatalog.benedictine.edu/course-descriptions/ceng/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
CHEM-1210 General Chemistry II Lecture (3 credits) ( Spring Semester),"This course is a continuation of CHEM-1200 , with major emphasis placed on gas phase and solution equilibria, kinetics and the mechanisms of chemical reactions, thermodynamics and electrochemistry. Students must also take and successfully complete CHEM-1211 to fulfill the general education requirment. C or better in both pre-reqs. Co-requisite: CHEM-1211 . (NW).",https://coursecatalog.benedictine.edu/course-descriptions/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CIVL-4600 Civil Engineering Design (3 credits) ( Spring Semester),"This is a capstone course in which students integrate previous engineering design and science courses to design a project. These projects can be in the areas of environmental, geotechnical, structures, water resources, or transportation engineering. In the course, students cover the major areas of project development such as problem definition, research, development and evaluation of design alternatives. Students also utilize project scheduling techniques and apply design standards and realistic constraints. Other topics covered include project management, effective team-working, engineering ethics, and computer aided design. Group design reports and individual oral presentations are required.",https://coursecatalog.benedictine.edu/course-descriptions/civl/,3.0,Project Development;Project Management,engineering_capabilities-2,"{""project development"": 1, ""project management"": 1}"
BUSI-5551 Human Resource Management (3 credits) ( Discretion of Department),"This course deals with the study of the procedures required in hiring, employment testing, interview and selection process, job design, evaluation techniques, management-labor relations, wage and salary administration, and current employment regulations. Use of case analysis and class lectures will be emphasized.",https://coursecatalog.benedictine.edu/course-descriptions/busi/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
BUSI-5575 Project Management (3 credits) ( Discretion of Department),"This course investigates the key components of the ever-increasing field of project management. It develops the managerial aspects of project management, including the topics of planning, organizing, selecting, scheduling, and controlling projects. The course is enhanced with Microsoft Project software when available. Program Evaluation Review Techniques (PERT) and Critical Path Method (CPM) is the scheduling format used to assemble project plans. The concept of earned value is also developed.",https://coursecatalog.benedictine.edu/course-descriptions/busi/,3.5,Project Management,engineering_capabilities-2,"{""project management"": 3}"
BUSI-6540 Integral Business Creation Practicum (3 credits) ( Fall Semester),"This course gives students the opportunity to create and launch a viable business entity. With guidance from faculty, you will proceed from concept into strategic planning, future projections and sustainability targets, exit strategy (if appropriate), legal formation, capitalization, and initial execution. Students will propose how the business entity can operate both profitably and ethically, integrating the skills and knowledge they have acquired in the MBA program.",https://coursecatalog.benedictine.edu/course-descriptions/busi/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CHEM-3311 Instrumental Analysis Lab (1 credit) ( Spring Semester),"The student will gain hands-on introduction to spectroscopy and chromatography experimentation with chemistry instruments. Experiments will be conducted using atomic absorption, gas chromatography, HPLC, mass spectroscopy, NMR, FTIR, and electrochemistry instrumentation.",https://coursecatalog.benedictine.edu/course-descriptions/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM-3500 Biochemistry I (3 credits) ( Fall Semester),"This course is designed to meet the needs of majors and pre-health professionals through the introduction of the structure and function of the major biochemical classes, biocatalysis, biological membranes and biosignaling, metabolism, and metabolic and hormonal regulation. C or better in both pre-reqs. Co-requisite: CHEM-3501 .",https://coursecatalog.benedictine.edu/course-descriptions/chem/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
CHEM-4450 Topics in Biochemistry (3 credits) ( Fall Semester),"In this course, topics relevant to modern biochemistry and molecular biology are explored utilizing concepts and terminology studied in Biochemistry I. Topics include mechanisms of catalysis in cells, derivations of rate equations, pH-rate profiles, as well as advances in the biochemistry of cells, including cell function, cellular regulation & signaling, DNA and RNA replication, energy utilization, and cancer. Note: All Biochemistry majors must take CHEM-4451 as a coreq. C or better in the pre-req.",https://coursecatalog.benedictine.edu/course-descriptions/chem/,3.5,Catalysis,production-3,"{""catalysis"": 1}"
ARCH-4115 Senior Studio 5 (6 credits) ( Fall Semester),"Building on the sequence in the contemporary practice of the Western language of architecture, the region and complex urban contexts are introduced. Projects range from communal housing types (such as university housing or a monastery) to civic and institutional ensembles (such as a train station, cathedral, or county courthouse). Resource stewardship looks at larger buildings, complexes, and beyond to the sustainability of places. Architectural challenges include the specific character in public facades, using types and ornament that convey civic meaning and decorum. For a city comprised of neighborhoods and districts, the aim is to create iconic and beloved civic architecture.",https://coursecatalog.benedictine.edu/course-descriptions/arch/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ARCH-4400 Environmental Systems & Sustainability (4 credits) ( Fall Semester),"This course investigates the interrelationship of architecture, environmental systems, and human needs and/or comfort. Lectures, readings, and exercises probe topics that include climate and weather, environmental health and indoor air quality, thermal comfort, active and passive energy design, life safety systems, water conservation and usage, design strategies for heating, ventilating, and air conditioning, as well as plumbing, noise control, and overall building management. Special emphasis is placed on sustainability issues, energy conservation, and public health and safety. The lab component of this course includes independent assignments to study best options and then design the basic mechanical systems associated with the student's primary studio project.",https://coursecatalog.benedictine.edu/course-descriptions/arch/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ART-4311 Design for Social Good (3 credits) ( Fall Semester),"This upper-division, majors-only course explores branding, service, and interaction design opportunities that respond to real life: audiences, systems, and contexts. It introduces business and design thinking strategies associated with brand development and the idea that design plays a vital role in our local, national, and global society and well-being. Project development will be centered around the application of design principles and their relationship to visual language as a means to promote social good. These theories will be put into practice through a service-learning framework in a real-world setting.",https://coursecatalog.benedictine.edu/course-descriptions/art/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
