title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"EGR 410 - Heat Transfer, 3 credit hours","This is a comprehensive course on heat transfer that covers all modes: conduction, convection & radiation. Numerical methods for solving each mode are introduced. Software and computer simulations for each mode are also introduced. Thermal-system design project.",2.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 2}"
"EGR 305I - Global Engineering Experience, 3 credit hours",", , & This course is designed to provide the student with an interdisciplinary, multidisciplinary, and exposure to international engineering projects, specifically projects in the developing world. The course will expose students to the grand challenges of society and the need for various stakeholders (engineers, scientists, policy-makers, etc) to collaborate and to develop, test, and implement innovative, appropriate, cost-effective, and sustainable solutions. Topics such as systems thinking, green engineering, sustainability life cycle analysis, life cycle cost analysis will be covered. This course has an international component whereby students travel abroad at the end of the semester to implement their semester-long projects.",5.0,Sustainability;Life Cycle Analysis,sustainability_and_policy-4,"{""sustainability"": 1, ""life cycle analysis"": 1}"
"EGR 203 - Thermodynamics & Fluid Mechanics I, 4 credit hours",", , and The course covers the basics of energy conservation, transfer & conversion to work through the study of the 1st & 2nd Law of Thermodynamics, including an introduction to the principle of entropy, ideal gas, enthalpy, control mass, and control volume systems. Fluid Mechanics concepts covered include fluid statics & dynamics, hydrostatics, fluid measurements, conservation of mass, momentum & energy, Bernoulli equation and viscous flow in pipes. Frictional effects, are covered with an introduction to compressible flow & aerodynamics. The basic mechanisms of heat transfer, including conduction, convection & radiation, heat engines, refrigeration, and heat pumps are covered. The course includes a lab and a design project.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
"EGR 102 - Introduction to Engineering Design & Analysis, 2 credit hours","This course introduces students to numerical skills such as estimation, graphing, interpolation, statistics, mathematical modeling & programming using MATLAB and Excel. These techniques & tools are applied to applicable engineering problems and open-ended engineering design projects. Students are also introduced to and apply engineering economics and project management techniques in their design projects.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"GER 102 - Elementary German II, 4 credit hours","or equivalent. German 102 reviews the student’s basic knowledge of the nominative, accusative and dative cases and introduces the genitive. Students will be taught how to tell stories in the simple past tense, use attributive adjectives, make comparisons, use the future tense, form sentences in passive voice, and to use the subjunctive to indicate conjecture. Discussion topics include sports and leisure, overnight lodging, entertainment, the German school system, fairy tales and German history. Written practice comes mainly in the form of homework, and time in class concentrates on practicing speaking and listening. The textbook is supplemented with educational language videos, recorded music and interactive small group exercises.",3.5,CCUS,production-3,"{""ccus"": 1}"
"GER 101 - Elementary German I, 4 credit hours","None. Appropriate course for beginners. Students with more than two years of high school German must have special permission of the instructor to register for GER 101. German 101 begins with an introduction to basic vocabulary, from numbers and greetings through foods and furniture to travel topics. Class time is used to practice speaking and listening skills, where you can expect to respond to questions, do numerous pair exercises and participate in role playing. Students learn about the gender of nouns and pronouns, the nominative, accusative and dative cases and the use of prepositions. Regular and irregular verbs in both the present and present perfect tenses are taught as well as modal auxiliary verbs. Among others, the basic functions of asking and giving personal information, making a purchase, ordering in a restaurant, and giving directions are stressed in written homework as well as in oral work in class. The reading assignments and supplements to the book provide interesting cultural information about the German-speaking countries.",3.5,CCUS,production-3,"{""ccus"": 1}"
"GEO 205 - Geographic Information Systems, 4 credit hours","This course designed to provide a better understanding of spatial information, its purpose, and its display. This course introduces the practice of GIS through extensive practice of ArcGIS and covers Geodesy, Cartography, Global Positioning System (GPS), Geographic Information Systems (GIS), and spatial analysis. The class will culminate with the completion of a major project.",3.0,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 2}"
"MKT 537 - Digital Marketing Management, 3 credit hours","Students explore the skills and knowledge areas necessary in managing the projects, processes, and people involved in effective digital marketing strategy development and implementation. Course modules include inbound strategy and search engine optimization (SEO); search engine marketing (SEM); social media and content marketing; and email, CRM and marketing automation. Analysis of key performance indicators and an exploration of content creation is woven throughout the program. This is an on-line course.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
"MKT 437X - Content Marketing, 3 credit hours","This is an applied course where students develop a content marketing strategy for clients and create marketing assets—from web and social media to brochures, videos and more. Deliverables include customer profiling, editorial production calendars, email strategies, marketing automation plans and others. Course material includes case studies of effective real-world content marketing efforts. Students will receive Content Marketing Certification from our industry partner, HubSpot.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
"MGT 660 - Corporate Citizenship & Ethics in a Globalized Economy, 3 credit hours","This course explores complex ethical challenges and responsibilities related to the management of corporations in a globalized economy. They include ethics within corporate culture, corporate citizenship, stakeholder engagement, relationships to communities and governments, cross-cultural awareness, international norms of corporate behavior, and trends in sustainability. Students are introduced to various theoretical approaches to corporate ethics and topics such as international labor and environmental challenges, bribery and corruption, and sexual harassment.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"MGT 645 - Project Management, 3 credit hours","This course provides students with the basic knowledge in project management according to the Project Management Body of Knowledge ( ). It provides project managers with the fundamental practices needed to achieve organizational results and excellence in the practice of project management. The course is aligned with the current covering the following knowledge areas: Integration Management, Scope Management, Schedule Management, Cost Management, Procurement Management, Quality Management, Resource Management, Communication Management, Risk Management and Stakeholder Management.",5.5,Resource Management;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 4, ""resource management"": 1}"
"MGT 621 - Organizational Development & Change Management, 3 credit hours","This course will explore the process of change in organizations, focusing on organizational development interventions used in helping organizations manage change effectively. The course focus is on the tools and skills needed to manage change, including cultural change, risk assessment, project management and team leadership. We will also explore some of the broader issues surrounding both human processual and technostructural organizational change.",4.0,Risk Assessment;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 1, ""risk assessment"": 1}"
"MGT 406I - International Organizational Behavior and Management, 3 credit hours","or . Students may not receive credit for both and MGT 406I The course is designed to provide the student with theories and skills for understanding international organizational behavior. The individual, the project team, and the organization are the basic units of study and effective interpersonal behavior is presented as one of the most important factors in organizational change as it relates to various international contexts. Topics covered in this course include organizational & national culture differences, ethics & social responsibility, negotiation and conflict resolution, motivation, international human resource management, leadership and approaches to organizational change, to name a few.",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"MGT 350 - Green Business, 3 credit hours","Completion of 30 credit hours This course introduces the student to the new and rapidly growing field of corporate sustainability. Topics will include global ecological trends compelling the need for sustainable business, the “triple bottom line”, total lifecycle analysis, green products and ecological design, sustainable supply chain analysis, long-term strategy, growing public, customer, government, and industry demands made on companies to heighten their levels of sustainability performance, and the ethical motivations that organizations can adopt for “green” performance . Case studies will focus on successful sustainability initiatives across a wide array of industries and organizational contexts as well as enduring challenges faced by businesses that aim toward sustainability.",6.5,Sustainable Supply Chain;Sustainability,sustainability_and_policy-4,"{""sustainability"": 4, ""sustainable supply chain"": 1}"
"MGT 325 - Organizational Project Management, 3 credit hours","This course prepares students for the needs of work environments that are increasing project based. The course builds skills that allow managers to plan, organize, direct and control resources to achieve a specific objective. Managers working with large complex projects systematically break them down until they become a series of manageable tasks. Keeping these tasks occurring on schedule and within budget is the Project Managers’ role.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"MGT 310 - Human Resource Management, 3 credit hours","or This course provides an overview of the various functions in the field of Human Resource Management. The functions of planning, selecting, compensating, appraising, training, and development are covered. Legislation and laws pertaining to these functions as well as labor relations and health and safety are examined. Overall organizational strategy is incorporated into the application of all Human Resource functions.",2.0,Resource Management,technical_skills-1,"{""resource management"": 2}"
"PHY 112 - Energy and the Future, 3 credit hours","Energy and The Future provides the technology foundation necessary for an understanding of issues and policies relating to energy sustainability. The course describes the various technologies behind energy production and the environmental, political, and social consequences of each. It explores historical and current usage trends with an emphasis on the implications of exploding energy requirements in the third world. It also engages issues such as economic, climatic, and national security implications of energy choices. In addition to lecture, the course requires students to research and present a relevant topic of their choice.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"PHL 273(X) - Environmental Ethics, 3 credit hours","An exploration of the ethical issues associated with the impact of human activity on the environment, eco-systems, and biodiversity. Course addresses broad questions such as: how should we conceive our relationship to the natural environment? Does sustainability demand a new biocentric ethic? Do non-humans (e.g. other animals, natural objects) have rights? What responsibilities do we have to future generations? Students will also explore some specific issues (e.g. energy, food production), their personal obligation to sustainable living, and the local context.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"POL 326 - Special Comparative Political Studies, 2-3 credit hours","An examination of selected topics in comparative studies, including political systems such as democracy; political processes and political problems (like political development, revolution, etc.), and/or policy studies (like energy policy in industrial states, population policies, etc.). The course may be repeated when different subject areas are covered. Consult the Course Schedule for applicable information. Not offered every year.",4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
"POL 303 - Public Policy and Administration, 3 credit hours","Recommended background: and/or An exploration of the processes by which public policy develops and how public agencies function. Students learn about organizational behavior and fiscal and personnel management through study of a broad range of policy areas, including law enforcement, national security, healthcare, education, and sustainability. Offered in alternate years.",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"PHY 372 - Quantum Physics, 3 credit hours",", or , , one year of calculus, or instructor’s permission An introduction to the basic concepts and applications of quantum mechanics. Includes solutions to the Schrodinger wave equation in 1 and 3 dimensions. Potential wells, scattering, the hydrogen atom and elements of perturbation theory are among the topics normally covered.",5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
"THE 480 - Advanced Stagecraft, 3 credit hours","Required of all theatre majors in the scenic/lighting design and technical studies track. An advanced course in the art of stagecraft. Topics of study may include but are not limited to advanced scene construction, welding, rigging, props construction, lighting and scene painting.",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
"THE 240 - Vectorworks, 3 credit hours","Required of all theatre majors in the scenic/lighting design and technical studies track. This course covers the basics of learning how to draw in Vectorworks, a software program used in theatrical drafting, technical drawing and 3D modeling.",2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
"ASW 110W - Personal Wellness, 1 credit hour","Course designed as a computer course that includes a comprehensive health risk assessment, nutrition, dietary assessment, substance use and abuse and other aspects of personal wellness as developed especially for the course.",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
