title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
WLDG 1430 - Introduction to Gas Metal Arc Welding (GMAW) (4 Credit Hours),"A study of the principles of gas metal arc welding, setup and use of GMAW equipment, and safe use of tools/equipment. Instruction in various joint designs. This course is cross-listed as WLDG 1230. The student may register for either WLDG 1430 or WLDG 1230 but may receive credit for only one of the two. This course is cross-listed as WLDG 1230. The student may register for either WLDG 1430 or WLDG 1230 but may receive credit for only one of the two. Background Search Required: No (2 Lec., 6 Lab.) CTE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1428 - Introduction to Shielded Metal Arc Welding (SMAW) (4 Credit Hours),"An introduction to shielded metal arc welding process. Emphasis placed on power sources, electrode selection, oxyfuel cutting, and various joint designs. Instruction provided in SMAW fillet welds in various positions. Background Search Required: No (2 Lec., 6 Lab.) CTE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1425 - Introduction to Oxy-Fuel Welding and Cutting (4 Credit Hours),"An introduction to oxy-fuel welding and cutting, including history and future in welding, safety, setup and maintenance of oxy-fuel welding, and cutting equipment and supplies. Background Search Required: No (2 Lec., 6 Lab.) CTE",5.0,Welding,delivery_and_storage-3,"{""welding"": 4}"
WLDG 1417 - Introduction to Layout and Fabrication (4 Credit Hours),"A fundamental course in layout and fabrication related to the welding industry. Major emphasis on structural shapes and use in construction. (2 Lec., 6 Lab.) CTE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1337 - Introduction to Welding Metallurgy (3 Credit Hours),"A study of ferrous and nonferrous metals from the ore to the finished product. Emphasis on metal alloys, heat treating, hard surfacing, welding techniques, forging, foundry processes, and mechanical properties of metal including hardness, machinability, and ductility. Background Search Required: No (1 Lec., 5 Lab.) CTE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1391 - Special Topics in Welder/Welding Technologist (3 Credit Hours),"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student. This course was designed to be repeated multiple times to improve student proficiency. Background Search Required: No (2 Lec., 2 Lab.) CTE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1317 - Introduction to Layout and Fabrication (3 Credit Hours),"A fundamental course in layout and fabrication related to the welding industry. Major emphasis on structural shapes and use in construction. Background Search Required: No (2 Lec., 3 Lab.) CTE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1313 - Introduction to Blueprint Reading for Welders (3 Credit Hours),"A study of industrial blueprints. Emphasis placed on terminology, symbols, graphic description, and welding processes. Includes systems of measurement and industry standards. Also includes interpretation of plans and drawings used by industry to facilitate field application and production. Background Search Required: No (3 Lec.) CTE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1200 - Introduction to Welding (2 Credit Hours),"Equipment used in oxy-fuel and arc welding. Includes cutting of ferrous metals. Emphasizes welding and cutting safety and basic welding processes. Background Search Required: No (1 Lec., 3 Lab.) CTE",5.0,Welding,delivery_and_storage-3,"{""welding"": 4}"
WLDG 1307 - Introduction to Welding Using Multiple Processes (3 Credit Hours),"Basic welding techniques using some of the following processes: Oxy-fuel welding (OFW) and cutting, shielded metal arc welding (SMAW), gas metal arc welding (GMAW), flux cored arc welding (FCAW), and gas tungsten arc welding (GTAW). Background Search Required: No (2 Lec., 2 Lab.) CTE",6.5,Welding,delivery_and_storage-3,"{""welding"": 7}"
WLDG 1091 - Special Topics in Welder/Welding Technologist,"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student. This course was designed to be repeated multiple times to improve student proficiency. CE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1057 - Intermediate Shielded Metal Arc Welding (SMAW),A study of the production of various fillet and groove welds. Preparation of specimens for testing in various positions. CE,3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1041 - Pipe Welding,This course covers pipe welding techniques and applications. CE,4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1035 - Introduction to Pipe Welding,"An introduction to welding of pipe using the shielded metal arc welding process (SMAW), including electrode selection, equipment setup, and safe shop practices. Emphasis on various welding positions and electrodes. CE",5.0,Welding,delivery_and_storage-3,"{""welding"": 4}"
WLDG 1034 - Introduction to Gas Tungsten Arc (GTAW) Welding,"Principles of gas tungsten arc welding (GTAW), including setup, GTAW equipment. Instruction in various positions and joint designs. CE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1028 - Introduction to Shielded Metal Arc Welding (SMAW),"An introduction to the shielded metal arc welding process. Emphasis placed on power sources, electrode selection, and various joint designs. CE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1030 - Introduction to Gas Metal Arc Welding (GMAW),"Principles of gas metal arc welding, setup and use of Gas Metal Arc Welding (GMAW) equipment, and safe use of tools/equipment. Instruction in various joint designs. CE",4.5,Welding,delivery_and_storage-3,"{""welding"": 3}"
WLDG 1025 - Introduction to Oxy-Fuel Welding and Cutting,"An introduction to oxy-fuel welding and cutting, safety, setup and maintenance of oxy-fuel welding, and cutting equipment and supplies. CE",4.5,Welding,delivery_and_storage-3,"{""welding"": 3}"
"WLDG 1023 - Welding Safety, Tools and Equipment","An introduction to welding equipment and safety practices, including OSHA standards for industry. CE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
WLDG 1021 - Welding Fundamentals,"An introduction to the fundamentals of equipment used in oxy-fuel and arc welding, including welding and cutting safety, basic oxy-fuel welding and cutting, basic arc welding processes and basic metallurgy. CE",5.5,Welding,delivery_and_storage-3,"{""welding"": 5}"
WLDG 1017 - Introduction to Layout and Fabrication,A fundamental course in layout and fabrication related to the welding industry. Major emphasis on structural shapes and use in construction. CE,3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
WLDG 1007 - Introduction to Welding Using Multiple Processes,"Basic welding techniques using some of the following processes: Oxy-fuel welding (OFW) and cutting, shielded metal arc welding (SMAW), gas metal arc welding (GMAW), flux cored arc welding (FCAW), and gas tungsten arc welding (GTAW). CE",6.5,Welding,delivery_and_storage-3,"{""welding"": 7}"
WLDG 1000 - Introduction to Welding,Equipment used in oxy-fuel and arc welding. Includes cutting of ferrous metals. Emphasizes welding and cutting safety and basic welding processes.,5.0,Welding,delivery_and_storage-3,"{""welding"": 4}"
NDTE 2411 - Preparation for Certified Welding Inspector Exam (4 Credit Hours),"Fundamentals of welding and inspection, code interpretation, and the practical portion in preparation for the certified welding inspector examination. Background Search Required: No (3 Lec., 4 Lab.) CTE",4.5,Welding,delivery_and_storage-3,"{""welding"": 3}"
NURS 4465 - Leadership and Management/Clinical (4 Credit Hours),"This course emphasizes leadership and management theories in communication and conflict resolution, budgeting, human resource management, quality and safety, risk management, change, delegation, decision making, and current issues and trends. Clinical experiences focus on management of issues and interactive observation of leaders and managers in a variety of settings. (7 Ext.) Bach",1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
NURS 4358 - Public and Global Health Policy (3 Credit Hours),"This course explores the policies that influence healthcare in the U.S. and global healthcare delivery systems. Topics include healthcare policy development, quality assurance and quality improvement, legislative advocacy, disaster preparedness, bioterrorism, emerging infectious diseases, environmental health, levels of prevention, and the national health initiatives. (3 Lec.) Bach",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
BMGT 1021 - Introduction to Project Management,"Methods for planning and controlling projects. Includes project management concepts and models, critical path, analysis of time/cost benefits, and resource utilization.",3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
BMGT 1009 - Information and Project Management,"Critical path methods for planning and controlling projects. Includes time/cost tradeoffs, resource utilization, stochastic considerations, task determination, time management, scheduling management, status reports, budget management, customer service, professional attitude, and project supervision.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
AUMT 1345 - Automotive Climate Control Systems (3 Credit Hours),"Diagnosis and repair of manual/electronic climate control systems; includes the refrigeration cycle and EPA guidelines for refrigerant handling. May be taught manufacturer specific : , . Background Search Required: No (2 Lec., 4 Lab.) CTE",2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
AUMT 1319 - Automotive Engine Repair (3 Credit Hours),"Fundamentals of engine operation, diagnosis and repair including lubrication systems and cooling systems. Emphasis on overhaul of selected engines, identification and inspection, measurements, and disassembly, repair, and reassembly of the engine. May be taught manufacturer specific. : taken previously. Background Search Required: No (2 Lec., 4 Lab.) CTE",3.5,Cooling Systems,delivery_and_storage-3,"{""cooling systems"": 1}"
ABDR 2402 - Auto Body Mechanical and Electrical Service (4 Credit Hours),"Instruction in the repair, replacement, and/or service of those mechanical or electrical systems that are subject to damage from a collision. Topics include drive train removal, reinstallation and service; cooling system service; cooling system service and repair; exhaust system service; and emission control systems. Additional topics include wire and connector repair, reading wiring diagrams, and troubleshooting. (2 Lec., 6 Lab.) CTE",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
ABDR 1307 - Collision Repair Welding (3 Credit Hours),"A study of collision repair welding and cutting procedures. (2 Lec., 3 Lab.) CTE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
ABDR 1007 - Collision Repair Welding,A study of collision repair welding and cutting procedures.,4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
HRPO 2001 - Human Resource Management,Behavioral and legal approaches to the management of human resources in organizations. CE,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
BMGT 2011 - Project Management Fundamentals,"Knowledge, skills, and tools that enable a leader/organization to facilitate change in a participative style.",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
BMGT 2003 - Project Management Simulations,Decision-making and problem-solving processes in organizations utilizing logical and creative problem solving techniques. Application of theory is provided by experiential activities using managerial decision tools.,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
BMGT 1309 - Information and Project Management (3 Credit Hours),"Critical path methods for planning and controlling projects. Includes time/cost tradeoffs, resource utilization, stochastic considerations, task determination, time management, scheduling management, status reports, budget management, customer service, professional attitude, and project supervision. Background Search Required: No (3 Lec.) CTE",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CHEM 1412 - General Chemistry II (4 Credit Hours),"This lecture and lab course should combine all of the elements of CHEM 1312 General Chemistry II Lecture which include chemical equilibrium; phase diagrams and spectrometry; acid-base concepts; thermodynamics; kinetics; electrochemistry; nuclear chemistry; an introduction to organic chemistry and descriptive inorganic chemistry. And 1112 General Chemistry II Lab, including the learning outcomes listed for both courses which include basic laboratory experiments will reinforce theoretical principles of general chemistry, introduction of the scientific method, experimental design, chemical instrumentation, data collection and analysis, and preparation of laboratory reports. : or with a minimum grade of “C.” Background Search Required: No (3 Lec., 3 Lab.) Acad This is a Dallas College Core Curriculum course. Coordinating Board Academic Approval Number 4005015703",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM 1409 - General Chemistry for Engineering Majors (4 Credit Hours),"This lecture and lab course should combine all of the elements of CHEM 1309 General Chemistry for Engineering Majors (lecture) which include fundamental principles of chemistry for engineering majors; topics include measurements, fundamental properties of matter, states of matter, chemical reactions, acid-base concepts, chemical stoichiometry, periodicity of elemental properties, atomic structure, chemical bonding, molecular structure, solutions, properties of gases, phase-diagrams, introduction to chemical equilibrium, chemical thermodynamics, electrochemistry, and an introduction to descriptive inorganic chemistry and organic chemistry. And CHEM 1109 General Chemistry for Engineering Majors (lab), including the learning outcomes listed for both courses which include basic laboratory experiments supporting theoretical principles presented in CHEM 1309; introduction of the scientific method, experimental design, chemical instrumentation, data collection and analysis, and preparation of laboratory reports. : . High school chemistry or equivalent preparation. (3 Lec.,3 Lab) Acad Coordinating Board Academic Approval Number 4005015803",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
ITNW 1077 - Introduction to Infrastructure Automation,"Introduction to the process of automating and configuring IT environments including OS installation, Server Instance configuration, CLI scripting, using vendor-specific, or vendor-neutral implementation tools and software. Manage Operating Environments as Code (IaC - Infrastructure as Code) and develop code to apply the same configuration to a single node or to thousands.",1.5,Automation,technical_skills-1,"{""automation"": 1}"
"ITCC 2320 - CCNA 3: Enterprise Networking, Security, and Automation (3 Credit Hours)","Describes the architecture, components, operations, and security to scale for large, complex networks, including wide area network (WAN) technologies. Emphasizes network security concepts and introduces network virtualization and automation. Licensing/Certification Agency: Cisco. : /ITCC 1444 or ITCC 1440 or instructor approval. Background Search Required: No (2 Lec., 4 Lab.) CTE",2.0,Automation,technical_skills-1,"{""automation"": 2}"
"ITCC 2020 - CCNA 3: Enterprise Networking, Security, and Automation","Describes the architecture, components, operations, and security to scale for large, complex networks, including wide area network (WAN) technologies. Emphasizes network security concepts and introduces network virtualization and automation.",2.0,Automation,technical_skills-1,"{""automation"": 2}"
DFTG 2046 - Advanced Computer Assisted Drafting and Design,"Study of information exchange between mainframe and PC based CAD systems. Preparation for ASCII files, OCR and photo-optical input devices for input of existing drawings, voice controlled command interface and other state-of-the-art applications.",3.5,Ion Exchange,production-3,"{""ion exchange"": 1}"
DFTG 1413 - Drafting for Specific Occupations (4 Credit Hours),"Discussion of theory and practice with drafting methods and the terminology required to prepare working drawings in specific or various occupational fields. The focus of this course is the welding occupation. Background Search Required: No (2 Lec., 6 Lab.) CTE",3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
DFTG 1405 - Introduction to Technical Drawing (4 Credit Hours),"An introduction to reading, interpreting, and developing technical drawings, including the principles of drafting and computer-aided design. This course is cross-listed as DFTG 1305. The student may register for either DFTG 1405 or DFTG 1305 but may receive credit for only one of the two. Background Search Required: No (2 Lec., 6 Lab.) CTE",3.0,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 2}"
ITSD 4350 - Continuous Integration/Continuous Delivery Principles in Action Projects (3 Credit Hours),"Continuous Integration/Continuous Delivery Principles in Action is a project-based course. Students will implement CI/CD pipelines, automate testing, and streamline software delivery, applying industry best practices. : (2 Lec, 4 Lab.) Bach",3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
ITSC 1315 - Project Management Software (3 Credit Hours),"Use of project management software for developing a project plan including timelines, milestones, scheduling, life cycle phases, management frameworks, skills, processes, and tools. : Basic understanding of personal computers and operating systems as obtained in ITSC 1401 or or COSC 1401 or equivalent experience approved by instructor. This course is cross-listed as ITSC 1415. The student may register for either ITSC 1315 or ITSC 1415 but may receive credit for only one of the two. Background Search Required: No (2 Lec., 4 Lab.) CTE",3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
ITSC 1015 - IT Project Management,"Use of project management tools for developing a project plan including timelines, milestones, scheduling, life cycle phases, management frameworks, skills, and processes.",3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
ITNW 2370 - Containerization and Micro Services (3 Credit Hours),"Skills and knowledge related to Cloud computing architecture and services needed to create, deploy and manage containers will be introduced. Concepts of building blocks, container runtimes, container storage, networking and automation deployment, and orchestration of resources are delivered as skills through labs and lecture. : and or Instructor Approval. Background Search Required: No (2 Lec., 4 Lab.) CTE",1.5,Automation,technical_skills-1,"{""automation"": 1}"
ITNW 1377 - Introduction to Infrastructure Automation (3 Credit Hours),"Introduction to the process of automating and configuring IT environments including OS installation, Server Instance configuration, CLI scripting, using vendor-specific, or vendor-neutral implementation tools and software. Manage Operating Environments as Code (IaC - Infrastructure as Code) and develop code to apply the same configuration to a single node or to thousands. : , . Background Search Required: No (2 Lec., 4 Lab.) CTE",1.5,Automation,technical_skills-1,"{""automation"": 1}"
CNBT 2342 - Construction Management I (3 Credit Hours),"Students will define terms associated with construction supervision, leadership, motivation, problem solving, and decision making. Students will demonstrate problem solving and decision-making skills in construction problems. They will apply green and sustainable building codes and standards and demonstrate techniques for successful contractor interaction including professional protocol and communication. Background Search Required: No (2 Lec., 2 Lab.) CTE",2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
CNBT 2270 - Pipe Welding for the Construction Professional (2 Credit Hours),"This course is specifically geared for the construction technology professional who utilizes the shielded metal arc welding (SMAW) process. Position of welds will be 1G, 2G, 5G, and 6G using various electrodes. Topics covered include electrode selection, equipment setup, and safe shop practices. Background Search Required: No (1 Lec., 4 Lab.) CTE",4.0,Welding,delivery_and_storage-3,"{""welding"": 2}"
CNBT 2042 - Construction Management I,"Overview of the construction industry and management skills on the job site. Topics include written and oral communications, leadership and motivation, problem solving, and decision making.",2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
CNBT 1009 - Basic Construction Management,Provides an integrated look at the practice of construction management on the job site.,3.0,Construction Management,engineering_capabilities-2,"{""construction management"": 2}"
PFPB 2035 - Commercial and Industrial Control Systems,"Control system design and equipment use in commercial and industrial applications. Includes air handling units, variable air volume boxes, chillers, absorption systems, cooling towers, water treatment, and chilled water systems.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
PFPB 1373 - Introduction to the Plumbing Trade (3 Credit Hours),"This course teaches plumbing trade material selection, mathematical calculations applicable to the plumbing trade, hand and power tools, and safety practices. Background Search Required: No (2 Lec., 3 Lab.) CTE",1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
PFPB 1013 - Introduction to the Plumbing Trade,"Material selection, mathematical calculations applicable to the plumbing trade, hand and power tools, and safety practices.",1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
INDS 2325 - Professional Practices for Interior Designers (3 Credit Hours),"A study of business practices and procedures for interior designers, including professional ethics, project management, marketing, and legal issues. : Interior Design AAS or ATC Major. . Student must earn a grade of “C” or better. (3 Lec.) CTE",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
INDS 2305 - Interior Design Graphics (3 Credit Hours),"Skill development in computer-generated graphics and technical drawings for interior design applications. The preparation of detailed working drawings for a commercial building with emphasis on commercial construction methods using BIM software. : Interior Design AAS or ATC Major. Student must earn a grade of “C” or better. (2 Lec., 4 Lab.) CTE",2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
INDS 1319 - Technical Drawing for Interior Designers (3 Credit Hours),"An introduction to reading and preparing technical construction drawings for interior design; including plans, elevations, details, schedules, dimensions and lettering. Drawings are produced by hand. Hand sketching is introduced.",2.5,Technical Drawing,engineering_capabilities-2,"{""technical drawing"": 1}"
GAME 2359 - Game and Simulation Group Project (3 Credit Hours),"Creation of a game and/or simulation project utilizing a team approach. Includes the integration of design, art, audio, programming, and quality assurance. Final skill development including management of version control; development of project timelines; integration of sound, models, and animation; production of demos; and creation of original levels, characters, and content for games. : or . Background Search Required: No (2 Lec., 4 Lab.) CTE",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
GAME 2334 - Project Development II (3 Credit Hours),"Continuation of an original modification based on a current game engine with an emphasis on new content and significant changes in game play over the base game experience. Includes creation of original levels, characters, and content for a real-time multiplayer game applying skills learned in previous classes. Additionally, this class will focus on management of version control; development of project timelines; integration of sound, models, and animation; production of demos; and creation of original levels, characters, and content for games. : or . Background Search Required: No (2 Lec., 4 Lab.) CTE",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
GAME 2332 - Project Development I (3 Credit Hours),"Skill development in an original modification based on a current game engine. Includes management of version control; development of project timelines; integration of sound, models, and animation; production of demos; and creation of original levels, characters, and content for games. : . Background Search Required: No (2 Lec., 4 Lab.) CTE",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
GAME 2032 - Project Development I,"Skill development in an original modification based on a current game engine. Includes management of version control; development of project timelines; integration of sound, models, and animation; production of demos; and creation of original levels, characters, and content for a real-time multiplayer game.",2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
AERM 2033 - Assembly and Rigging,"A comprehensive study of the assembly and rigging of fixed and rotary-wing aircraft including structural alignment, balancing and rigging of control systems, and assembly of aircraft components. Fundamentals of safety procedures are also addressed.",1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
AERM 1057 - Fuel Metering and Induction Systems,"Skill development in fuel metering and induction systems used on reciprocating and turbine engines including fuel metering systems, carburetors, induction systems, heat exchangers, and cooling systems. Fundamentals of safety procedures will also be addressed.",3.5,Cooling Systems,delivery_and_storage-3,"{""cooling systems"": 1}"
AERM 1047 - Airframe Auxiliary Systems,"A comprehensive study of airframe auxiliary systems including cabin atmospheric control systems, ice and rain control systems for aircraft and engines, and fire detection and protection systems. Fundamentals of safety procedures also addressed.",2.0,Control Systems,technical_skills-1,"{""control systems"": 2}"
AERM 1010 - Ground Operations,"An introductory course in fuels, servicing methods, safety procedures, aircraft movement, securing and operations of aircraft, external power equipment, aircraft cleaning, and corrosion control.",1.5,Corrosion,technical_skills-1,"{""corrosion"": 1}"
