title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
DENT 7302 Admissions and Emergency II Clinical,"The Admissions & Emergency Care Clinic rotation (13 rotations for juniors) consists of separate clinical rotations in the Emergency Care Clinic and the Oral Diagnosis (Admissions) Clinic. The Emergency Care Clinic provides emergency care to appointed and 'walk-in' non-registered patients. Emphasis is placed on efficient and thorough medical work-up and dental care to ensure that the patient receives the highest quality of emergency dental care in a timely manner. The dental students on rotation gain knowledge and experience in medical history aquisition, clinical pharmacology, general and specialty medicine, and physical examination, including a head and neck cancer examination and risk assessment, and emergency care of the dental patient. This also includes the appropriate selection and evaluation of radiography to assess the emergency. The Oral Diagnosis Clinic provides an initial evaluation for SDM patients who register for comprehensive dental care on an appointment basis. Students who rotate through the Oral Diagnosis Clinic assess the comprehensive medical and oral health status of the patients, gain knowledge of clinical pharmacology, general and specialty medical issues, associated laboratory and other studies. This also includes a head and neck cancer examination and risk assessment, and the taking of the indicated intra-oral and/or extra-oral dental radiographs. Additionally, the medical status of patients, when specifically designated by the faculty, is re-assessed annually, or other indicated frequency, in the Oral Diagnosis Clinic. Juniors must complete 10 H&P and 5 Emergencies. Oral Medicine faculty directly supervise all student activity with a faculty/student ratio of approximately 1:3. Spring 0.5-3 Credit Hours",https://catalog.upenn.edu/courses/dent/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
DENT 7361 Clinical Oral Medicine & Personalized Care,"The Medically Complex, Infectious Diseases and Special Disability Patient Care Clinical Course consists of ~4 half day rotations. Attendance is required to pass this course. Your clinical rotation experience will include at least one or more of the following: Admission Care (Initial Patient visits) provides an initial evaluation for medically complex, infectious disease and special needs patients who register for comprehensive dental care. Student doctors will be involved in the process of obtaining and assessing the comprehensive medical and oral health status of the patients. Students gain knowledge of clinical pharmacology, general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The rotation also includes experience in performing an oral and extraoral exam such that the student is able to recognize deviations from normal findings and is able to perform a head and neck cancer examination and issue a risk assessment. The student will also gain radiological experience including the appropriate selection and taking of radiographs. Additionally, the student will select the frequency of updating the complete medical history of the patient based upon complexity or at a minimum recommending that the patient be reassessed bi-annually. Informed Consent: Informed consent must be completed for special needs patients prior to completing care. Student doctors will be expected to become familiar with identifying patients who need to have informed consents signed by guardians/parents/others prior to procedures. Medical Consult Requests for patients Not Medically Cleared –The medical consult request is the mechanism used to communicate with peers and other healthcare professionals when appropriate. Students are expected to become familiar with the process of completing medical consult requests, which include: requesting appropriate medical information, reviewing obtained information and coming up with a dental and medical management plan that is specific to the patient. Patient care - Successful dental treatment of special needs and medically complex patients, requires a thorough understanding of behavior management, internal medicine and how medical conditions can potentially complicate dental care. The PCare clinic trains you with effective strategies to prevent medical emergencies in a dental clinic, as well as how to behaviorally manage patients with special needs so as to make them comfortable with treatment in a dental clinic. This is achieved by having adequate knowledge of: behavioral management methods, frequent medical conditions; making necessary treatment adjustments and closely monitoring patients during dental treatment. In the case of a medical emergency, students are trained under the supervision of faculty to manage such emergencies. Fall 0.5-1.25 Credit Hour",https://catalog.upenn.edu/courses/dent/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
DENT 7362 Clinical Oral Medicine & Personalized Care II,"The Medically Complex, Infectious Diseases and Special Disability Patient Care Clinical Course consists of ~4 half day rotations. Attendance is required to pass this course. Your clinical rotation experience will include at least one or more of the following: Admission Care (Initial Patient visits) provides an initial evaluation for medically complex, infectious disease and special needs patients who register for comprehensive dental care. Student doctors will be involved in the process of obtaining and assessing the comprehensive medical and oral health status of the patients. Students gain knowledge of clinical pharmacology, general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The rotation also includes experience in performing an oral and extraoral exam such that the student is able to recognize deviations from normal findings and is able to perform a head and neck cancer examination and issue a risk assessment. The student will also gain radiological experience including the appropriate selection and taking of radiographs. Additionally, the student will select the frequency of updating the complete medical history of the patient based upon complexity or at a minimum recommending that the patient be re-assessed bi-annually. Informed Consent: Informed consent must be completed for special needs patients prior to completing care. Student doctors will be expected to become familiar with identifying patients who need to have informed consents signed by guardians/parents/others prior to procedures. Medical Consult Requests for patients Not Medically Cleared –The medical consult request is the mechanism used to communicate with peers and other healthcare professionals when appropriate. Students are expected to become familiar with the process of completing medical consult requests, which include: requesting appropriate medical information, reviewing obtained information and coming up with a dental and medical management plan that is specific to the patient. Patient care - Successful dental treatment of special needs and medically complex patients, requires a thorough understanding of behavior management, internal medicine and how medical conditions can potentially complicate dental care. The PCare clinic trains you with effective strategies to prevent medical emergencies in a dental clinic, as well as how to behaviourally manage patients with special needs so as to make them comfortable with treatment in a dental clinic. This is achieved by having adequate knowledge of: behavioural management methods, frequent medical conditions; making necessary treatment adjustments and closely monitoring patients during dental treatment. In the case of a medical emergency, students are trained under the supervision of faculty to manage such emergencies. Spring 0.25-2 Credit Hours",https://catalog.upenn.edu/courses/dent/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
VPTH 6350 Introduction to Fish Diseases,"This course is intended to introduce veterinary students to the biology and medicine of teleost fish. The first few lectures will provide a foundation in the classification, gross anatomy and immunology of fish, including practical laboratory classes. The remainder of the course will be more clinically oriented, and will present the most prevalent diseases of fish, emphasizing both the pathology and etiology of the diseases. In addition, the course will also focus on health maintenance through the control of water quality and treatment of diseases in fish. This part of the course will include some practical laboratory demonstrations. Grades will be determined on the basis of class participation and a 5-6 page research paper on a topic of the students choice. 2 Credit Hours",https://catalog.upenn.edu/courses/vpth/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
DENT 8360 Personalized Care,"The Medically Complex, Infectious Diseases and Special Disability Patient Care Clinical Course consists of ~20 half day rotations for the semester (~40 for the entire year). Each D4 student doctor is required to complete at least 2 med consult requests with interpretation of acquired medical information, 2 caries risk assessments and formulation of a personalized preventive regimen and 2 treatment modification plans (medical/behavioral/stabilization) during this semester. Initial patient visits provides an initial evaluation for medically complex, infectious disease and special needs patients who register for comprehensive dental care. Student doctors obtain and assess the comprehensive medical and oral health status of the patients. Students gain knowledge of clinical pharmacology, general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The rotation also includes experience in performing an oral and extraoral exam such that the student is able to recognize deviations from normal findings, and is able to perform a head and neck cancer examination and issue a risk assessment. The student will also gain radiological experience including the appropriate selection and taking of radiographs. Additionally, the student will select the frequency of updating the complete medical history of the patient based upon complexity or at a minimum recommending that the patient be re-assessed annually. Medical consult requests for patients Not Medically Cleared – Each D4 student doctor is required to obtain at least 2 medical consults. The medical consult request is the mechanism used to communicate with peers and other healthcare professionals when appropriate. These will be formative experiences and are separate from what is required in Admissions. Each of the 2 formative experiences must include requesting necessary medical information, reviewing the obtained information and formulating a management plan specific for the patient in the context of the necessary dental treatment. Patient care - Successful dental treatment of patients with disabilities and complex medical histories requires a thorough understanding of behavior management, internal medicine and how medical conditions can potentially complicate dental care. The PCare clinic trains you with effective strategies to prevent medical emergencies in a dental clinic, as well as how to behaviourally manage patients with special needs so as to make them comfortable with treatment in a dental clinic. This is achieved by having adequate knowledge of: behavioural management methods, frequent medical conditions; making necessary treatment adjustments and closely monitoring patients during dental treatment. In the case of a medical emergency, students are trained under the supervision of faculty to manage such emergencies. 0.25-4.25 Credit Hours",https://catalog.upenn.edu/courses/dent/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
DENT 8361 Personalized Care,"The Personalized Care Suite (PCare) patient care clinical course consists of ~20 half day rotations for the semester (~40 for the entire year). D4 student doctors are assigned a panel of patient and provide comprehensive dental care for patients with disabilities (IDD), medical complexities (MCC) and HIV (ICC). D4 students will be assigned sessions to provide an initial virtual encounter visit with new patients prior to the patient’s in person appointment. Each D4 student is required to complete at least one formative evaluation in each of three areas (medical risk assessment including acquisition and interpretation of medical information; disease risk assessement with the formulation of a personalized preventive regimen with followup assessment and a treatment modification plan that includes assessment, formulation, implementation and evaluation of medical/behavioral/stabilization modifications necessary to provide dental care. These are evaluated using forms in axiUm-evaluation criteria can be found on CANVAS as well as in the student manual. Additionally, there will be a written mock OSCE given in December that will require the formulation of medical assessment, disease prevention and treatment modifications for simulated patients. Initial patient visits: Student doctors are required to obtain (if possible) information prior to patient’s first in person appointment. Patients will be given a virtual appointment whenever possible to allow the student to collect pertinent information during an assigned teledentistry session. Information collected will include medical information as well as competition of the PCare intake form (as applicable). This will allow time to obtain necessary medical information prior to patient’s initial in person appointment in order to facilitate delivery of actual dental care at the first clinic visit. At the initial in patient visit, students will complete a comprehensive oral exam (including a through extra and intra oral soft tissue exam) as well as dental and periodontal examination. Appropriate radiographs selection, acquisition and interpretation will be completed as well. All clinical and radiographic findings (including existing restoration,caries, defective restorations, fractures) will be entered into the odontogram along with the periodontal findings. The entered information will be used for the formulation of treatment plans. Medical consult requests for patients Not Medically Cleared –The medical consult request is the mechanism used to communicate with peers and other healthcare professionals when appropriate. These will be formative experiences and are separate from what is required in Admissions. The formative experience must include requesting necessary medical information, reviewing the obtained information and formulating a management plan specific for the patient in the context of the necessary dental treatment. Patient care - Successful dental treatment of special needs and medically complex patients requires a thorough understanding of behavior management, internal medicine and how medical conditions can potentially complicate dental care. The PCare clinic trains you with effective strategies to prevent medical emergencies in a dental clinic, as well as how to behaviourally manage patients with special needs so as to make them comfortable with treatment in a dental clinic. This is achieved by having adequate knowledge of: behavioural management methods, frequent medical conditions; making necessary treatment adjustments and closely monitoring patients during dental treatment. In the case of a medical emergency, students are trained under the supervision of faculty to manage such emergencies Fall 0.25-4.25 Credit Hours",https://catalog.upenn.edu/courses/dent/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
DENT 8362 Personalized Care II,"The Medically Complex, Infectious Diseases and Special Disability Patient Care Clinical Course consists of ~20 half day rotations for the semester (~40 for the entire year). Each D4 student doctor is required to complete at least 2 med consult requests with interpretation of acquired medical information, 2 caries risk assessments and formulation of a personalized preventive regimen and 2 treatment modification plans (medical/behavioral/stabilization) during this semester. Initial patient visits provides an initial evaluation for medically complex, infectious disease and special needs patients who register for comprehensive dental care. Student doctors obtain and assess the comprehensive medical and oral health status of the patients. Students gain knowledge of clinical pharmacology, general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The rotation also includes experience in performing an oral and extraoral exam such that the student is able to recognize deviations from normal findings, and is able to perform a head and neck cancer examination and issue a risk assessment. The student will also gain radiological experience including the appropriate selection and taking of radiographs. Additionally, the student will select the frequency of updating the complete medical history of the patient based upon complexity or at a minimum recommending that the patient be re-assessed annually. Medical consult requests for patients Not Medically Cleared – Each D4 student doctor is required to obtain at least 2 medical consults. The medical consult request is the mechanism used to communicate with peers and other healthcare professionals when appropriate. These will be formative experiences and are separate from what is required in Admissions. Each of the 2 formative experiences must include requesting necessary medical information, reviewing the obtained information and formulating a management plan specific for the patient in the context of the necessary dental treatment. Patient care - Successful dental treatment of patients with disabilities and complex medical histories requires a thorough understanding of behavior management, internal medicine and how medical conditions can potentially complicate dental care. The PCare clinic trains you with effective strategies to prevent medical emergencies in a dental clinic, as well as how to behaviourally manage patients with special needs so as to make them comfortable with treatment in a dental clinic. This is achieved by having adequate knowledge of: behavioural management methods, frequent medical conditions; making necessary treatment adjustments and closely monitoring patients during dental treatment. In the case of a medical emergency, students are trained under the supervision of faculty to manage such emergencies. 0.25-3 Credit Hours",https://catalog.upenn.edu/courses/dent/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
DENT 8370 Oral Medicine Clinical Rotation,"The Oral Medicine Clinical Course consists of 5 rotations as assigned from the Office of Academic Affairs in the Summer, Fall, or Spring semesters of the Senior year (D4). Oral Medicine C includes evaluation of SDM patients with oral mucosal disorder(s), salivary gland disease(s), temporomandibular disorders, or facial pain. Student doctors obtain and assess the comprehensive medical and oral health status of the patients. Students gain knowledge of general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The Oral Medicine clinical care rotation also includes experience in performing an intraoral and extraoral exam such that the student is to be able to recognize deviations from normal findings and perform a head and neck cancer examination and issue a risk assessment. Examination of the cranial nerves, temporomandibular joint, and masticatory muscles will be stressed when indicated by the patient’s symptoms. The student will also gain experience in differential diagnosis, the appropriate selection and ordering of indicated laboratory tests, advanced imaging and initiating a medical consult request as a mechanism used to communicate with peers and other healthcare professionals when appropriate. Additionally, the student will select the frequency of clinical monitoring of the patient based upon the patient’s complexity and clinical status. Upon completion of the Oral Medicine Clinical Rotation course, the student doctor will be able to: • Obtain all necessary subjective information from the patient including the chief complaint, history of present illness, medical history, and social and family history. • Perform a physical examination including both intraoral and head and neck examination in order to construct a differential diagnosis. • Perform an Oral Cancer Exam and Risk Assessment. • Identify those patients whose oral disease may indicate an underlying systemic disease. • Formulate a differential diagnosis and discuss possible treatment plans for the patient. • Obtain a medical and dental consultations and communicate with peers and other healthcare professionals when appropriate. • Utilize diagnostic and/or investigative modalities to enhance differential diagnosis of oral and maxillofacial pathologic conditions. • Recognize on a patient the normal range of clinical findings, recognize deviations, and establish a differential diagnosis for orofacial abnormalities and pathology. Recognize significant deviations that require monitoring, treatment, or management. Fall 0.25-4.5 Credit Hours",https://catalog.upenn.edu/courses/dent/,2.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 2}"
DENT 8371 Oral Medicine Clinical Rotation,"The Oral Medicine Clinical Course consists of 5 half-day rotations as assigned from the Office of Academic Affairs in the Summer, Fall, or Spring semesters of the Senior year (D4). During the fall semester, all students will be scheduled for one full day rotation. Oral Medicine C includes evaluation of SDM patients with oral mucosal disorder(s), salivary gland disease(s), temporomandibular disorders, or facial pain. Student doctors obtain and assess the comprehensive medical and oral health status of the patients. Students gain knowledge of general and specialty medical issues including physical examination findings, associated laboratory medicine and other medical studies. The Oral Medicine clinical care rotation also includes experience in performing an intraoral and extraoral exam such that the student is to be able to recognize deviations from normal findings and perform a head and neck cancer examination and issue a risk assessment. Examination of the cranial nerves, temporomandibular joint, and masticatory muscles will be stressed when indicated by the patient’s symptoms. The student will also gain experience in differential diagnosis, the appropriate selection and ordering of indicated laboratory tests, advanced imaging and initiating a medical consult request as a mechanism used to communicate with peers and other healthcare professionals when appropriate. Additionally, the student will select the frequency of clinical monitoring of the patient based upon the patient’s complexity and clinical status. Fall 0.25-2.5 Credit Hours",https://catalog.upenn.edu/courses/dent/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
VCSP 6570 Aquatic Animal Medicine,"The goal of this course is to give an introduction to aquatic animal medicine by providing students with information regarding the species and their care for pet, aquarium and aquaculture aquatic species. Water quality maintenance, clinical techniques, and common infectious and non-infectious diseases will be reviewed. This course is designed to cover NAVLE focused material as a review and it is designed to equip future aquatics veterinarians with clinically-relevant resources that will enable them to become practice ready after graduation. 2 Credit Hours",https://catalog.upenn.edu/courses/vcsp/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
VCSN 6370 Animal Production Systems,"5/30 min/max enrollment Animal agriculture continues to evolve in response to the dynamic tension between providing a plentiful, affordable, safe, nutritious, and culturally appropriate food supply and fostering the responsible use of natural resources entrusted to farmers to produce food including air, water, land, animals and people. Feeding the world will be the next great generational challenge that mankind faces and animal agriculture needs to be part of a solution to a more resilient, sustainable and equitable future. This course will explore the current and future practices in animal agriculture in the context of sustainable or in some cases a regenerative future. A systems-based approach will be applied to understand the role of different livestock species in our food system, learn public concerns, and work to identify solutions that allow for both profitable and socially acceptable farming practices. The goal of this course is for students to become familiar with those issues linking farming with system sustainability, and to learn about mitigation strategies, management options, and new business opportunities. Through lectures, guided discussion, and homework exercises, students will be led to analyze information holistically from a variety of different perspectives. Students will gain knowledge about future expectations of animal agriculture and synthesize solutions to ensure that its role in a more sustainable food future. 2 Credit Hours",https://catalog.upenn.edu/courses/vcsn/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
VCSN 6570 One Health & Global Food Security,"How do our food systems feed the world? And can we do so into the future, with societal challenges including climate change, population growth, and global inequality? This course examines food systems from a One Health and Sustainability perspective, bringing in guest speakers to discuss social, environmental, economic, and socio-political considerations of our global food systems. Students will be exposed to social entrepreneurship as a ‘cross-cutting theme,’ providing problem solving frameworks to evaluate trade-offs and design theoretical solutions to intersecting challenges in food and agriculture. Specific topics covered in the course include: introductions to animal and crop production systems, environmental issues in agriculture (biodiversity life, conservation and wildlife, nutrient management, food loss and food waste), social issues in agriculture (indigenous food and agriculture, environmental justice, rural community health, human health through emerging and zoonotic diseases and the role of animal foods in human nutrition, economic issues (economic consolidation, global food trade), and socio-political issues (communicating science to the public, conflict and food insecurity, global food policy and trade). Interdisciplinary teams will apply social entrepreneurship practices to understand the problems and trade-offs in-context by working on a semester long-case study project. The course is open to veterinary students, undergraduate and graduate students, and will involve guest lecturers, student participation, information synthesis, teamwork, and research. Spring 4 Credit Hours",https://catalog.upenn.edu/courses/vcsn/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
