title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
ENGI 497 Special Topics in Industrial and Systems Engineering 1-4 Credit Hour(s),Selected topics in various areas of Industrial and Systems Engineering. May be repeated for credit when topic varies. Offered: Resident,https://catalog.liberty.edu/undergraduate/courses/engi/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
RESP 306 Pulmonary Function and Testing 4 Credit Hour(s),"Study of methods, instrumentation, standards and clinical applications of pulmonary function testing, monitoring and blood gas analysis with emphasis on quality assurance. Registration Restrictions: Admission to Respiratory Therapy, Junior/Senior status. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/resp/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
RESP 420 Cardiopulmonary Physiology and Monitoring 3 Credit Hour(s),"Study of cardiopulmonary anatomy, physiology and monitoring of functionality. The study includes but not limited to ventilatory mechanics, gas transport, natural and chemical regulation of breathing, circulation, blood flow and pressure, cardiac output and the monitoring of each of these topics. Registration Restrictions: Admission to Respiratory Therapy, Senior status Offered: Online",https://catalog.liberty.edu/undergraduate/courses/resp/,3.5,Gas Transport,delivery_and_storage-3,"{""gas transport"": 1}"
HSER 201 Survey of Human Services 3 Credit Hour(s),"This course explores the complexities of the Human Services field, such as, the macro-mechanics of the service delivery system, the variety of professionals within the field, and the diversified population groups receiving specialized services. It provides the student with a historical perspective and it explores the societal values that served as a catalyst for the implementation of the policies that influence the delivery of human services. Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/hser/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
MUSC 424 Arts in Global Outreach 3 Credit Hour(s),"This course will explore important fieldwork theories, methods, and techniques that may be used to advocate for culturally relevant music and arts in a global worship setting. Students will learn how to become artistic catalysts and so assist in church plants, deep discipleship, meaningful worship, and effective outreach through music and the arts. Registration Restrictions: Junior or Senior Standing Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/musc/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
HVAC 201 Intermediate HVAC 4 Credit Hour(s),"Prerequisite: HVAC 101 and CRFT 101 Intermediate HVAC is a practical course combining lecture and hands-on instruction. Topics include: Commercial Airside Systems; Chimneys, Vents and Flues; Introduction to Hydronic Systems; Air Quality Equipment; Leak Detection, Evacuation, Recovery and Charging; Alternating Current; Heat Pumps; Basic Maintenance Practices; Compressors, Refrigerants, and Oils, Metering Devices; Sheet Metal Duct Systems; Fiberglass and Flexible Duct Systems. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/hvac/,4.0,Leak Detection;Compressors,delivery_and_storage-3,"{""compressors"": 1, ""leak detection"": 1}"
HVAC 401 Special Topics in HVAC 4 Credit Hour(s),Prerequisite: HVAC 301 and CRFT 101 Special Topics in HVAC is a practical course combining lecture and hands-on instruction. Topics include: Water Treatment; Indoor Air Quality; Energy Conservation Equipment; Building Management Systems; System Air Balancing; System Startup and Shutdown; Construction Drawings and Specifications; Heating and Cooling System Design; Commercial and Industrial Refrigeration Systems; Alternative Heating and Cooling Systems Systems; and Fundamentals of Crew Leadership. Offered: Resident,https://catalog.liberty.edu/undergraduate/courses/hvac/,3.5,Cooling Systems,delivery_and_storage-3,"{""cooling systems"": 1}"
GEOG 300 Geographic Research Methods 3 Credit Hour(s),"This course highlights research methods commonly utilized in the field of geography. Topics covered include research questions and hypotheses formulation, research project development, quantitative research design, and qualitative research design. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/geog/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
GEOG 370 Geographic Information Systems I 3 Credit Hour(s),This course is designed to provide practical experience in spatial database design and analysis using Geographical Information Systems (GIS). Note: This course is cross-listed with ENVR 370 . Offered: Online,https://catalog.liberty.edu/undergraduate/courses/geog/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
GEOG 371 Geographic Information Systems II 3 Credit Hour(s),"Online Prerequisite: GEOG 370 or ENVR 370 This course uses the US Department of Labor’s Geospatial Competency Model for equipping students in Data Acquisition and Management, Database Management, Cartographic Design, and Advanced Data Visualization. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/geog/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
GEOG 373 GIS for Urban Planning 3 Credit Hour(s),Online Prerequisite: GEOG 370 and GEOG 371 This course is an advanced study of using Geographic Information Systems (GIS) for Urban Planning in order to equip students to solve urban problems. Offered: Online,https://catalog.liberty.edu/undergraduate/courses/geog/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
GLST 461 Becoming a Global Facilitator 3 Credit Hour(s),This course trains leaders how to be effective global catalysts in their current roles in their home cultures. Offered: Resident,https://catalog.liberty.edu/undergraduate/courses/glst/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
ENGR 200 Engineering Design Competition 1 Credit Hour(s),"ENGR 200 helps students in a competition team develop a project management skill and learn system engineering design approach reflecting CreationeeringTM to prepare for an engineering design competition. Students will contribute to design and fabrication tasks, writing interim (progressive reports) and final reports. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/engr/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
FIRE 310 Fire Prevention and Protection 3 Credit Hour(s),"Online Prerequisite: GOVT 200 This course emphasizes diverse fire protection subject areas, including fire prevention and safety, public education, building construction, recognition of hazards, prevention of fires, inspection techniques and protection and suppression systems. Special emphasis to include understanding fire characteristics and the structural consequences of fire; risk assessment and management as applied to places where people are assembled and endangered by fire. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/fire/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
FIRE 380 Managerial Issues in Hazardous Materials 3 Credit Hour(s),"This course presents current issues in the management of a department-wide hazardous materials program. It includes issues that are pertinent to officers and managers in public safety departments, including regulations and requirements for hazardous materials (hazmat) preparedness, response, storage, transportation, handling, and use, and the emergency response to terrorism threats/incidents. Subjects covered include State, Local, and Federal emergency response planning, personnel and training, and operational considerations, such as determining strategic goals and tactical objectives. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/fire/,1.5,Emergency Response Planning,technical_skills-1,"{""emergency response planning"": 1}"
ENGR 360 Heat Transfer 3 Credit Hour(s),"Prerequisite: ( PHYS 320 or ENGR 320 ) and MATH 334 A study of the fundamentals of the three traditional forms of heat transfer: conduction, convection, and radiation. Both steady state as well as transient heat transfer are introduced. The concept of numerical methods in the solution of realistic heat conduction problems is presented. Students are exposed to external and internal forced as well as natural convective heat transfer. Selection and design of heat exchangers are introduced both theoretically and practically. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/engr/,3.0,Heat Transfer,technical_skills-1,"{""heat transfer"": 4}"
ENGR 370 Quality Assurance 3 Credit Hour(s),"Prerequisite: ENGR 210 Introduction to the principles involved in designing statistical quality control systems. Topics include probability concepts, density and distribution functions, control chart concepts and sampling inspection plans. Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/engr/,2.0,Quality Assurance;Control Systems,technical_skills-1,"{""control systems"": 1, ""quality assurance"": 1}"
ENGR 405 Dynamic Systems Modeling 3 Credit Hour(s),"Prerequisite: MATH 334 and ENGR 240 A study of the modeling, simulation, and control of mechatronic systems. Upon successful completion of this course, students will be able to: develop mathematical models of real systems; use techniques to analyze and understand systems behavior; use modern computational tools to simulate the dynamic response of systems to external stimuli; and design automatic control systems. Topics will include: dynamic models, linearity and nonlinearity of systems, multiport systems and bond graphs, basic bond graph elements, various types of mechanical and electrical systems, state-space equations and automated simulations, and analysis and control of linear systems. (Formerly ENGR 365) Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/engr/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
HLTH 332 Principles of Food Preparation 4 Credit Hour(s),"Resident Prerequisite: HLTH 330 This course is structured to teach the fundamental and basic concepts of culinary techniques and cookery to include cooking techniques, heat transfer, sanitation, safety, equipment usage and maintenance, food economics, menu development and professionalism. Note: This course must be taken concurrently with HLTH 332L Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/hlth/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
HLTH 332L Principles of Food Preparation Lab 0 Credit Hour(s),"Prerequisite: HLTH 330 and HLTH 332 (may be taken concurrently) Students will acquire practical laboratory skills and knowledge concerning the fundamental and basic concepts of culinary techniques and cookery to include cooking techniques, heat transfer, sanitation, safety, equipment usage and maintenance, food economics, menu development and professionalism. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/hlth/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
GOVT 372 Legislative Project Management 3 Credit Hour(s),,https://catalog.liberty.edu/undergraduate/courses/govt/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
FACS 240 Concepts in Interior Design 3 Credit Hour(s),"An introduction to residential and commercial space planning and material selection with emphasis on proxemics, ergonomics, and health and safety. A studio class with residential projects that focus on the social, work, and private zones. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/facs/,1.5,Material Selection,technical_skills-1,"{""material selection"": 1}"
FACS 455 Family and Individual Resource Management 3 Credit Hour(s),"The management of resources in balancing the multiple roles and responsibilities of family members. Includes the application of critical thinking to resolve issues, prioritize and set goals. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/facs/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
ENVR 320 Environment and Sustainability 3 Credit Hour(s),"Online Prerequisite: Any BIOL NASC PHSC PHYS CHEM with a score of 5 This course surveys the major components of ecosystems and the structure and dynamics of populations and communities. These components are then integrated and applied from a sustainability perspective to environmental issues including human population growth, land, water and air resource management and use, conservation of biodiversity and energy sources and use. Registration Restrictions: Students are required to successfully complete any 3 credit hour 100-400 level BIOL, NASC, PHSC, PHYS, or CHEM course with a grade of D or higher prior to enrolling in this class. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/envr/,6.5,Resource Management;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 2, ""resource management"": 1}"
ENVR 370 Geographic Information Systems I 3 Credit Hour(s),This course is designed to provide practical experience in spatial database design and analysis using Geographical Information Systems (GIS). Offered: Online,https://catalog.liberty.edu/undergraduate/courses/envr/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
ENGE 351 Power Systems 3 Credit Hour(s),"Prerequisite: ENGE 321 Basic concepts of AC systems. Topics include single-phase and three-phase networks, electric power generation, transformers, transmission lines, electric machinery and the use of power. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/enge/,3.5,Power Generation,use-3,"{""power generation"": 1}"
ENGE 411 Control Systems 3 Credit Hour(s),"Prerequisite: ENGE 311 and ENGR 133 An introduction to both the classical and the modern control theories, with an emphasis on constant-coefficient linear control systems and state function. Topics include, but are not limited to: classical feedback control systems, controller sensitivity and disturbance rejection, transfer matrices, feedback control of first- and second-order systems, stability analysis, frequency response methods, state equations, linear transformations, state-variable feedback, eigenvalue placement, controllability, observability, and observer design for linear control systems. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/enge/,3.0,Control Systems,technical_skills-1,"{""control systems"": 4}"
EMER 375 EMS Quality Management 3 Credit Hour(s),"Students will learn how to create, implement and maintain a Quality Management Program, including historical examples, current models, and best practices of quality assurance and improvement, process improvement, data collection and analysis. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/emer/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
ELTC 201 Intermediate Electricity 4 Credit Hour(s),Prerequisite: ELTC 101 and CRFT 101 Intermediate Electricity is a practical course combining lecture and hands-on instruction. Topics include: Alternating Current; Motors: Theory and Application; Electric Lighting; Conduit Bending; Pull and Junction Boxes; Conductor Installations; Cable Tray; Conductor Terminations and Splices; Grounding and Bonding; Circuit Breakers and Fuses; Control Systems and Fundamental Concepts. Offered: Resident,https://catalog.liberty.edu/undergraduate/courses/eltc/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
CJUS 362 Crime Scene Management 3 Credit Hour(s),"Prerequisite: CJUS 200 and CJUS 230 This course will address critical thinking, resource management, supervision, and investigative failures in criminal investigations. A detailed explanation of how to effectively manage a forensics investigation and how to preserve and present evidence will be covered. Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/cjus/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
ENGC 361 Computer Architecture 3 Credit Hour(s),"Prerequisite: ENGE 201 Introduction to architecture and organization of computer systems. Topics include data and instruction representation, arithmetic and logical operations, processor and memory implementations, memory hierarchy (cache, main memory and secondary memory), simple pipelines and hardware applications of OS functions. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/engc/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
ENGV 380 Project and Construction Management 3 Credit Hour(s),"Prerequisite: ENGI 220 This course provides the student with a comprehensive introductory course in project and construction management. The course presents an overview of the construction industry, then topics in project delivery methods, scheduling techniques, construction estimating, contract documents, equipment selection, building materials & construction methods, productivity, and safety. Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/engv/,3.0,Construction Management,engineering_capabilities-2,"{""construction management"": 2}"
CINE 381 Advanced Editing with Adobe Premiere Pro 3 Credit Hour(s),"Advanced Editing with Adobe Premiere Pro prepares students for a future career in post-production by covering in-depth technical aspects of Adobe Premiere Pro - including, but not limited to, project creation, bin and sequence structuring, manipulating the timeline, effects and compositing controls, exporting for delivery, project management utilities, and all other tools and settings available to the Adobe Premiere editor. Registration Restrictions: Instructor Approval Required Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/cine/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
CINE 385 Advanced Editing and Color Correction in DaVinci Resolve 3 Credit Hour(s),"Prerequisite: ((INFT Excel Test with a score of 5 and INFT PowerPoint Test with a score of 5 and INFT Word Test with a score of 5) or INFT 110 or INFT 111 ) This course prepares students for a future career in post-production by covering in-depth technical aspects of DaVinci Resolve - including, but not limited to, project creation, editing techniques, effects and compositing controls, exporting for delivery, project management utilities, and all other tools and settings available to the DaVinci Resolve user. Upon completion of the class, students will have the opportunity to attain the DaVinci Resolve Certified Expert status upon passing the final exam. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/cine/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
ENGV 420 Professional Practice 2-3 Credit Hour(s),"Prerequisite: ENGI 220 This course provides the student with a comprehensive overview of multiple professional issues: contracts and contract law; professional liability; ethics; licensure; sustainability and sustainable design; public policy; and management skills. Following Engineering Design Introduction, this senior-level course presents the non-technical aspects of the engineering profession. Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/engv/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CSIS 443 Operating Systems 3 Credit Hour(s),"Prerequisite: CSCI 342 or CSIS 342 Resource management for processes, files, devices, and memory. Deadlock and recovery procedures. Security issues. (Formerly CSCI 443) Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/csis/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
CSIS 465 Enterprise Systems and Integration 3 Credit Hour(s),"Online Prerequisite: CSIS 352 and CSIS 354 Information technology capstone course converses by focusing on a sequence of projects that designs and builds systems and integrates them into a global business; emphasizes IT project management, enterprise architecture, business requirement analysis, system modeling, acquisition, testing, deployment, and quality assurance. Offered: Online",https://catalog.liberty.edu/undergraduate/courses/csis/,4.0,Quality Assurance;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 1, ""quality assurance"": 1}"
CSIS 473 IS Project Management 3 Credit Hour(s),"Resident Prerequisite: (CMIS 351 or BMIS 351 or ISYS 351 or CSIS 351 ) and (ECNC 214 or ECON 214 or ENGI 220 ) and ( RSCH 201 or Inquiry Research with a score of 80 or Research Assessment with a score of 80 or Research (prior to 2017-2018) with a score of 80) Online Prerequisite: (CMIS 351 or BMIS 351 or ISYS 351 or CSIS 351 ) and (ECNC 214 or ECON 214 or ENGI 220 ) Capstone course for MIS majors. Develops skills in managing the project development cycle in an organization. Topics include systems engineering, cost analysis, risk management, and managing the socio-technological elements of a project. (Formerly BMIS 460) Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/csis/,3.5,Systems Engineering;Project Development;Project Management,engineering_capabilities-2,"{""project development"": 1, ""project management"": 1, ""systems engineering"": 1}"
CSCN 471 Software Engineering Management 3 Credit Hour(s),"Prerequisite: CSIS 215 or CSCN 215 Study of the management and performance of the software development process. Topics include: phases of a software project, life-cycle models, metrics, tools, methodologies, techniques, management, and ethical and professional issues. Registration Restrictions: 30 credit hours of Computer Science (CSIS or CSCN) coursework and permission of the Department Chair Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/cscn/,2.5,Engineering Management,engineering_capabilities-2,"{""engineering management"": 1}"
CSIS 474 Enterprise Systems and Integration 3 Credit Hour(s),"Resident Prerequisite: CSIS 352 and CSIS 354 and ( RSCH 201 or Inquiry Research with a score of 80 or Research Assessment with a score of 80 or Research (prior to 2017-2018) with a score of 80) Online Prerequisite: CSIS 352 and CSIS 354 Information technology capstone course converses by focusing on a sequence of projects that designs and builds systems and integrates them into a global business; emphasizes IT project management, enterprise architecture, business requirement analysis, system modeling, acquisition, testing, deployment, and quality assurance. (Formerly CSIS 465 ) Offered: Resident and Online",https://catalog.liberty.edu/undergraduate/courses/csis/,4.0,Quality Assurance;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 1, ""quality assurance"": 1}"
CLCM 310 Christian Camp: Site Plan and Design 3 Credit Hour(s),"Prerequisite: CLCM 210 or COAL 210 or CLCM 220 or COAL 220 This course will provide students with the Biblical foundation and critical information that they need to properly evaluate the feasibility of developing raw land into a viable Christian camp or outdoor adventure ministry site. Understanding the environmental studies required, how to read and understand topographical maps, working with architects and engineers on site plan development, understanding the principles of development, drainage, natural resource conservation, utility installation, mineral rights, real estate contracts, pipeline and electrical easements, road construction, parking considerations, size and number of buildings needed for lodging, meeting space, dining services, and activity site planning are all included. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/clcm/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
CARP 401 Special Topics in Carpentry 4 Credit Hour(s),"Prerequisite: CARP 301 and CRFT 101 Special Topics in Carpentry is a practical course combining lecture and hands-on instruction. Topics include: Site Layout One-Differential Leveling, Site Layout Two- Angular and Distance Measurement, Advanced Roof Systems, Advanced Wall Systems, Advanced Stair Systems, Intro to Construction Equipment, Intro to OxyFuel Cutting and Arc Welding, Site Preparation, and Fundamentals of Crew Leadership. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/carp/,3.5,Welding,delivery_and_storage-3,"{""welding"": 1}"
CHEM 122 General Chemistry II 4 Credit Hour(s),"Resident Prerequisite: CHEM 121 and CHEM 122L (may be taken concurrently) A study of chemical topics including: behavior and properties of liquids, colligative properties of solutions; and properties of solids; kinetics; equilibrium; acids, bases, and other aqueous equilibria; entropy and free energy in chemical reactions; electrochemistry; nuclear chemistry; introductory organic and biochemistry. Note: 3 hours lecture; 2 hours lab Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM 132 Advanced General Chemistry II 3 Credit Hour(s),"Prerequisite: CHEM 121 or CHEM 131 An advanced undergraduate study of chemical topics including: behavior and properties of liquids, colligative properties of solutions; and properties of solids; kinetics; equilibrium; acids, bases and other aqueous equilibria; entropy and free energy in chemical reactions; electrochemistry; nuclear chemistry; introductory organic and biochemistry. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM 136 Advanced General Chemistry II Lab 1 Credit Hour(s),"Prerequisite: CHEM 121 or ( CHEM 131 and CHEM 135 ) and CHEM 132 (may be taken concurrently) Advanced first year undergraduate laboratory experiments are drawn from chemical and material systems which reflect the topics of the lecture course which is an in-depth experimental study of the fundamental principles of chemistry including: behavior and properties of liquids, colligative properties of solutions; and properties of solids; kinetics; equilibrium; acids, bases, and other aqueous equilibria; entropy and free energy in chemical reactions; electrochemistry; nuclear chemistry; introductory organic and biochemistry. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM 357 Forensic Chemistry 4 Credit Hour(s),"Prerequisite: CHEM 302 Forensic Chemistry builds on the material taught in General Chemistry ( CHEM 121 / CHEM 122 ) and Organic Chemistry ( CHEM 301 / CHEM 302 ) but with special focus on solving issues and challenges facing forensic science. Poisons, drugs, and medicines are analyzed and classified. Illegal drug synthesis, combustion and arson chemistry, explosives, and firearms are also covered. Quantitative reasoning is utilized in the form of scientific units (e.g. dosage) and in oxygen balance calculations (i.e. explosives). Documented case studies re-enforce the course material. Labs will reinforce lecture material. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Combustion,engineering_capabilities-2,"{""combustion"": 1}"
CHEM 461 Physical Chemistry I 3 Credit Hour(s),"Prerequisite: CHEM 122 or ( CHEM 132 and CHEM 136 ) and ( MATH 126 or MATH 131 ) This course is an in-depth study of the properties of real and ideal gases, thermodynamics, kinetics, changes of state, solutions, phase equilibria, chemical equilibria, and electrochemistry. Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CHEM 465 Physical Chemistry I Lab 1 Credit Hour(s),"Prerequisite: CHEM 461 (may be taken concurrently) This course is an in-depth study of laboratory techniques and the written expression in lab reports that follow the style of papers in chemistry periodicals for the properties of real and ideal gases, thermodynamics, kinetics, changes of state, solutions, phase equilibria, chemical equilibria, and electrochemistry. Note: 3 hours lab; concurrent with CHEM 461 Offered: Resident",https://catalog.liberty.edu/undergraduate/courses/chem/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
