title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
WLSP 445/ WLSP 545 Spanish Environmental Cultural Studies (3 credit hours),"This seminar will serve as an exploration of environmental cultural studies in contemporary Spain. It will examine questions such as climate change, industrial agriculture, animal rights, sustainability, environmental justice, eco-feminism and others in the context of contemporary Spanish culture. The course will also serve as an introduction to environmental activism and environmental politics in Spain and at the planetary level. It will make use of theoretical and critical readings, films, literary works, and other cultural products. Students cannot receive credit for both WLSP 445 and WLSP 545 . P: 12 hours of 300-level Spanish Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/fls/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLSP 545/ WLSP 445 Spanish Environmental Cultural Studies (3 credit hours),"This seminar will serve as an exploration of environmental cultural studies in contemporary Spain. It will examine questions such as climate change, industrial agriculture, animal rights, sustainability, environmental justice, eco-feminism and others in the context of contemporary Spanish culture. The course will also serve as an introduction to environmental activism and environmental politics in Spain and at the planetary level. It will make use of theoretical and critical readings, films, literary works, and other cultural products. Students cannot receive credit for both WLSP 445 and WLSP 545 . P: 12 hours of 300-level Spanish Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/fls/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLGE 440 Green Germany: Nature and Environment in German Speaking Cultures (3 credit hours),"Survey of the long ""Green"" tradition in German-speaking cultures as reflected in the arts, in literature, and in scientific discoveries that have made Germany, Austria, and Switzerland leaders in development of alternative environmental technologies. Discussion in German of issues such as Romantic nature poetry, industrialization, Nazi attitudes towards nature, deforestation, the Green Party, air and water pollution, waste management, energy production, climate change, transportation systems, green architecture, sustainability, and the latest environmental technologies. Practice and assessment through class debates, group work, writing tasks, student presentations, and a portfolio. Prerequisite: 3 Hours of 300-Level German GEP Global Knowledge, GEP Interdisciplinary Perspectives Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/flg/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WPS 201 Sustainable Materials for Green Housing (2 credit hours),"The overall goal of the class is to make the students more informed and aware consumers of materials used in housing. The class will connect the economic and energy impacts of producing common materials with the environmental impacts, e.g., carbon, water, and pollutants. The concepts of embodied energy, water use, and land impacts will be used to examine common building materials. The concept of Life Cycle Analysis will be introduced and used to evaluate the use and trade-offs for different building materials. The opportunities and trade-offs for reuse and recycling materials at the 'end of life' will also be explored. GEP Interdisciplinary Perspectives Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/wps/,4.5,Life Cycle Analysis,sustainability_and_policy-4,"{""life cycle analysis"": 1}"
VET 942 Becoming a Professional 4 (3 credit hours),"This professionalism course will put into practice concepts of professional communication through the practice of completing routine wellness care simulations. We will also explore the impact of resource management on business, and how to guide oneself and groups to achieve desired objectives and goals by using the available resources in the most effective and efficient way. Students will practice organizing and directing resources in portions of other courses. This course will also begin our exploration of the ethics of veterinary medicine. We will examine important social, legal, and ethical issues behind the science and practice of veterinary medicine. We will discuss the legal limitations and societal expectations that you are expected to consider in your professional veterinary career. Restriction: DVM PY 2 Students only Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/vet/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"T 497 Independent Research in Textile Engineering, Chemistry and Materials Science I (1-3 credit hours)","Independent research in Textile Engineering, Chemistry and Materials Science topics through experimental, theoretical and literature studies. Written and oral reports required. Individualized/Independent Study and Research courses require a Course Agreement for Students Enrolled in Non-Standard Courses be completed by the student and faculty member prior to registration by the department. Prerequisite: Junior standing in TECS; 2.8 GPA Typically offered in Fall, Spring, and Summer",https://catalog.ncsu.edu/course-descriptions/t/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
"T 498 Independent Research in Textile Engineering, Chemistry and Materials Science II (1-3 credit hours)","Independent research in Textile Engineering, Chemistry and Materials Science topics through experimental, theoretical and literature studies. Written and oral reports required. Individualized/Independent Study and Research courses require a Course Agreement for Students Enrolled in Non-Standard Courses be completed by the student and faculty member prior to registration by the department. Prerequisite: T 497 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/t/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
USC 116 Introduction to Sustainability for EcoVillage (1 credit hours),"This course serves as an orientation for students participating in the EcoVillage Living-Learning Village and provides an introduction to the topic of ""sustainability."" Students have the opportunity to network with their fellow Village residents, campus partners, and guest faculty while performing service learning and during class group activities and discussions. Students will assess their personal definitions, connections to, and impacts on sustainability. This course is required for all first-year EcoVillage residents. This course meets the requirements for the Interdisciplinary Perspectives GEP Category. Restricted to students participating in the EcoVillage Living-Learning Village GEP Interdisciplinary Perspectives Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/usc/,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
TOX 401/ TOX 501 Principles of Toxicology (4 credit hours),"Introduce students to the basic principles of toxicology. Will cover the history and scope of the field; absorption, distribution, metabolism and elimination of toxicants; types and mechanisms of toxic action; carcinogenesis; environmental toxicology as well as human and ecological risk assessment. Prerequisite: CH 220 or CH 221 or CH 225 ; BIO 181 or ZO 160 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tox/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
TOX 501/ TOX 401 Principles of Toxicology (4 credit hours),"Introduce students to the basic principles of toxicology. Will cover the history and scope of the field; absorption, distribution, metabolism and elimination of toxicants; types and mechanisms of toxic action; carcinogenesis; environmental toxicology as well as human and ecological risk assessment. Prerequisite: CH 220 or CH 221 or CH 225 ; BIO 181 or ZO 160 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tox/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
TOX 558/ FS 558 / NTR 558 Food Toxicology (3 credit hours),"This course evaluates the weight of evidence from peer-reviewed scientific literature relating the presence of chemical or biological toxins, whether naturally occurring or man-made in the food system to health outcomes. Toxicological data are viewed in the context of processing effects, global food and supplement regulations, as well as commercial marketing claims and sustainability. Key concepts include dose-response, phase I and phase I metabolism, signal transduction, and the use of advanced technologies such as genomics, proteomics, and metabolomics. Students will work in teams to develop and write a critical review manuscript suitable for publication. Prerequisite: Graduate standing or advanced undergraduate students enrolled in Food Science, Nutrition, or Toxicology majors. Typically offered in Fall only This course is offered alternate even years",https://catalog.ncsu.edu/course-descriptions/tox/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"TOX 702 Principles and Mechanisms of Molecular and Biochemical Toxicology, II (3 credit hours)","This course covers the biochemical, molecular and cellular mechanisms through which xenobiotics disrupt development and the cardiovascular, immune, nervous, dermal and reproductive systems to produce toxicity and adverse outcomes at the organ/organism level. The course covers emerging contaminants, the role of genetics and epigenetics in individual susceptibility to xenobiotics and the use of ""omics' approaches to study the underlying mechanisms of toxicity. Software packages for omics analysis and databases to advance our understanding of mechanisms will be introduced. Principles of epidemiology and community engagement will be discussed and specialized areas of toxicology including regulatory and industrial toxicology and human health risk assessment will be highlighted. Prerequisite: TOX 701 and BCH 451 ; Graduate standing. Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tox/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
TMS 492 Special Topics in Textile Materials Science (1-3 credit hours),Presentation of material not normally available in regular course offerings or offering of new courses on a trial basis. Credits and content determined by faculty member in consultation with the Department Head. Typically offered in Fall and Spring,https://catalog.ncsu.edu/course-descriptions/tms/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
TOX 704 Chemical Risk Assessment (1 credit hours),"Concepts and vocabulary of risk assessment. Risk assessment models and techniques used in cancer and non-cancer risk assessment and strategies for successful risk communications. Case studies of risk assessment and issues of current interest. Utilization of background in toxicology and statistics to examine a critical end-point in toxicological science, the quantitative risk assessment. Prerequisite: TOX 701 , a ST course",https://catalog.ncsu.edu/course-descriptions/tox/,4.0,Risk Assessment,technical_skills-1,"{""risk assessment"": 6}"
TOX 715 Environmental Toxicology (3 credit hours),"Evaluation of fundamental processes relating fate and effects of chemicals in the environment. Emphasis on effects of pollutants on non-human species, environmental risk assessment and historically relevant incidents of environmental contaminants. Prerequisite: Two years of biology Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/tox/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
VMC 946 Extramural Business Management Experience (2 credit hours),"This course is designed to offer students additional business experience in the veterinary industry. Through partnership with external organizations, students will gain business experience and explore topics such as emerging business, legal, and ethical issues, practice management, human resource management, employment contracts and negotiations, buy and selling veterinary practices, and practice financing. This opportunity will consist of an evolving list of external partners and could include organizations offering practice management consulting, human resource consulting, business consulting, insurance and financing. Prerequisite: 4th year DVM student Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/vmc/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
VMC 958 Advanced Prosimian Medicine (2 credit hours),"This course is designed to provide senior veterinary students with clinical experience in prosimian medicine. Students will gain practical experience in the diagnosis, treatment, and prevention of disease in captive prosimians maintained in research facilities. Students participate in formal rounds, autodidactic exercises, and case management at the Duke Lemur Center. Limited to 4th Year DVM curriculum students. Prerequisite: VMC 991 , restricted to 4th year DVM students Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/vmc/,2.5,ProSim,technical_skills-1,"{""prosim"": 3}"
TT 331 Performance Evaluation of Textile Materials (4 credit hours),"Standards, principles and effects of test conditions in measuring basic physical and mechanical properties of textile materials. Design of test and interpretation of test results in relation to end-use performance, product development, process control, research and development and other requirements. Prerequisite: ( ST 311 or ST 370 ) and ( TT 327 or TE 301 ) and ( PY 211 or( PY 205 and PY 206 )) and ( MA 231 or MA 241 ) Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tt/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
TTM 508 Sustainability in the Textile and Apparel Industry (3 credit hours),"The textile and apparel industry is competitive global and dynamic. Sustainability with regard to economics, society, and the environment are received increased attention from consumers and the industry. Companies desiring a competitive advantage have embraced sustainability as an integral component of their strategy. This course will examine what it means to be ""sustainable"", what strategies corporations employ to be sustainable as well as multiple ways businesses practice environmental and social responsibility throughout their supply chain. Sources leading to non-sustainability practices will be identified. Tool, certifications, and other methods to assess the overall sustainability of a supply chain and its product will be examined. This includes exploration of LCA, Higg, ZDHC. RSLs, and other commonly used sources in the industry. This class is taught as a seminar discovery class where much of what you will learn will come through self-discovery activities and sharing results with others. Requisite: Wilson College of Textiles students only Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/ttm/,6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
TTM 530/ TT 530 Textile Quality and Process Control (3 credit hours),"Quality control and improvement methods for textile processes and products including quality systems, statistical control chart procedures, process capabilities, acceptance sampling plans, textiles process and product designs, on-line and off-line control systems and specific quality factors governing textile products and processes and their variabilities. Prerequisite: TT 420, Corequisite: ST 511 or ST 515 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/ttm/,2.0,Control Systems;Process Control,technical_skills-1,"{""control systems"": 1, ""process control"": 1}"
TTM 533/ TE 533 / TT 533 Lean Six Sigma Quality (3 credit hours),"Systematic approach (Lean Six Sigma philosophy) for improving products and processes. Defining the improvement opportunity, measurement system analysis, data collection, statistical analysis, design of experiment (DOE) methods, and statistical process control (SPC) methods. Application of Lean Six sigma methods to improve product or process. Prerequisite: ST 361 and ST 371 , or equivalent Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/ttm/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
TT 480/ FTM 480 Operations Management Decisions for Textiles (3 credit hours),"Quantitative techniques for decision making and management in the textile complex. Applications include vendor selection, plant location, retail inventory management, forcasting demand, project management, and logistics planning. Techniques covered include simulation, PERT/CPM, mathematical modeling. Prerequisite: TT/ FTM 380 and ACC 210 and ST 311 or ST 370 and (( MA 131 and 132 ) or MA 141 ) Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/tt/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
TT 485/ FTM 485 Textile Computer Integrated Enterprise (3 credit hours),"Survey of information technology in textile and apparel industries. Topics discussed include: computer aided design (CAD); computer aided manufacturing (CAM); computer aided engineering (CAE); material handling systems; automation and robotics; logistics and warehousing systems; retail product tracking, and Internet resources. Prerequisite: TT/ FTM 380 Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/tt/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
TT 530/ TTM 530 Textile Quality and Process Control (3 credit hours),"Quality control and improvement methods for textile processes and products including quality systems, statistical control chart procedures, process capabilities, acceptance sampling plans, textiles process and product designs, on-line and off-line control systems and specific quality factors governing textile products and processes and their variabilities. Prerequisite: TT 420, Corequisite: ST 511 or ST 515 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tt/,2.0,Control Systems;Process Control,technical_skills-1,"{""control systems"": 1, ""process control"": 1}"
TT 532 Evaluation of Biotextiles (3 credit hours),"Evaluation of the performance of biotextiles and medical polymers in biological and microbiological environments, with an emphasis on ""in vitro"" and ""in vivo"" techniques for testing the biocompatibility and biostability of implantable biomedical products. Related issues will deal with quality assurance systems, inspection and sampling plans, ISO certification, GMP's, reference materials and organisms, and the use of accelerated tests an animal trials so as to meet regulatory requirements. Prerequisite: BIO 183 and TT327 Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/tt/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
TT 533/ TTM 533 / TE 533 Lean Six Sigma Quality (3 credit hours),"Systematic approach (Lean Six Sigma philosophy) for improving products and processes. Defining the improvement opportunity, measurement system analysis, data collection, statistical analysis, design of experiment (DOE) methods, and statistical process control (SPC) methods. Application of Lean Six sigma methods to improve product or process. Prerequisite: ST 361 and ST 371 , or equivalent Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tt/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
TT 549 Warp Knit Engineering and Structural Design (3 credit hours),Engineering analysis of tricot and raschel machinery. Design of yarn let-off and fabric take-up mechanisms. Studies of fabric production techniques and quality control systems. Theory of production optimization and the properties of fabrics. Complexgeometrical loop models and their application. Prerequisite: TT 443 Typically offered in Spring only,https://catalog.ncsu.edu/course-descriptions/tt/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
TDE 220 Civil Engineering Graphics (3 credit hours),"Civil engineering graphics is an introductory course in basic graphic principles for constructed facilities. The emphasis is on sketching and CAD (computer-aided design) drawing skills and how specific construction systems and materials selected for a design affect production of civil engineering drawings for buildings, residences, and other constructed facilities through CAD. Topics include orthographic and axonometric engineering drawing of site plans, plat plans, section details, utility structure details, elevations and related topics. Restricted to Civil Engineering Majors. Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/tde/,3.0,Engineering Drawing,engineering_capabilities-2,"{""engineering drawing"": 2}"
TDE 331 Technology Through Engineering and Design II (3 credit hours),"Students will explore the contributions of systems engineering for developing and sustaining our designed world. Appropriate measurement, analysis and simulation tools will be used to make informed decisions and solve problems. Students will explore methods to teach middle and high school students about engineering design and the design process. TDE Majors or instructor approval. Prerequisite: TDE 131 Typically offered in Fall and Spring",https://catalog.ncsu.edu/course-descriptions/tde/,2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
TDE 385 Robotics Education (3 credit hours),"This course is an introduction to design and invention system control mechanisms and robot sensors. Students will classify foundational technical developments in autonomous and computer- and radio-control robot teleoperations. Students will explore the history and evolution of robots and automation and their social, economic, industrial, and educational impacts. Prerequisite: Junior standing. Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/tde/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
TE 404 Textile Engineering Quality Improvement (3 credit hours),Defining and quantifying quality of textile products; quality improvement using statistical process control (SPC) and design of experiment (DOE) techniques. Prerequisite: ST 370 and C- or better in TE/ISE 110 Typically offered in Spring only,https://catalog.ncsu.edu/course-descriptions/te/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
TC 567 Biobased Textile Materials and Processes (3 credit hours),"Advances in biotechnology allow us to: better understand the biosynthetic origins of textile materials from agricultural, animal and microbial sources; apply biotechnology, such as enzyme treatment, for textile modification and waste management; and, develop new types of biobased textiles using biocatalytic and fermentation technologies. In the context of this course, biobased textile materials include materials of biological origin used as textiles (e.g. fibers, monomers and fiber-forming biopolymers) or used during the production of textiles (e.g. enzymes, microorganisms, dyes and chemicals). The origins and properties of biobased textile materials are explored in a manner that bridges the fields of polymer chemistry, biochemistry and fiber science, with emphasis on chemical composition, properties, processes, analytics and mechanisms important to using these materials for textile applications. Sustainability attributes of biobased materials are discussed throughout the course. Prerequisite: One semester of undergraduate organic chemistry ( CH 220 or CH 221 or CH 225 or similar) or permission of instructor Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/tc/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
TE 466/ BME 466 / TE 566 / BME 566 Polymeric Biomaterials Engineering (3 credit hours),"In-depth study of the engineering design of biomedical polymers and implants. Polymeric biomaterials, including polymer synthesis and structure, polymer properties as related to designing orthopedic and vascular grafts. Designing textile products as biomaterials including surface modification and characterization techniques. Bioresorbable polymers. Prerequisite: PY 208 and ( TE 200 or CH 220 or CH 221 or CH 225 ) and ( MAE 206 or CE 214 ) Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/te/,2.5,Materials Engineering,engineering_capabilities-2,"{""materials engineering"": 1}"
TE 505 Textile Systems and Control (3 credit hours),"Theory and application of instruments and control systems used in modern textile plants. Description of basic instruments and computer systems along with their use in process control, production control, research and development. Prerequisite: TE 305, CSC 114 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/te/,2.0,Control Systems;Process Control,technical_skills-1,"{""control systems"": 1, ""process control"": 1}"
TE 533/ TT 533 / TTM 533 Lean Six Sigma Quality (3 credit hours),"Systematic approach (Lean Six Sigma philosophy) for improving products and processes. Defining the improvement opportunity, measurement system analysis, data collection, statistical analysis, design of experiment (DOE) methods, and statistical process control (SPC) methods. Application of Lean Six sigma methods to improve product or process. Prerequisite: ST 361 and ST 371 , or equivalent Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/te/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
TE 566/ BME 566 / TE 466 / BME 466 Polymeric Biomaterials Engineering (3 credit hours),"In-depth study of the engineering design of biomedical polymers and implants. Polymeric biomaterials, including polymer synthesis and structure, polymer properties as related to designing orthopedic and vascular grafts. Designing textile products as biomaterials including surface modification and characterization techniques. Bioresorbable polymers. Prerequisite: PY 208 and ( TE 200 or CH 220 or CH 221 or CH 225 ) and ( MAE 206 or CE 214 ) Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/te/,2.5,Materials Engineering,engineering_capabilities-2,"{""materials engineering"": 1}"
ST 435/ ST 535 Statistical Methods for Quality and Productivity Improvement (3 credit hours),"Use of statistics for quality control and productivity improvement. Control chart calculations and graphing, process control and specification; sampling plans; and reliability. Computer use will be stressed for performing calculations and graphing. Prerequisite: (ST 305 or ST 312 or ST 372 ) and ST 307 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/st/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
ST 535/ ST 435 Statistical Methods for Quality and Productivity Improvement (3 credit hours),"Use of statistics for quality control and productivity improvement. Control chart calculations and graphing, process control and specification; sampling plans; and reliability. Computer use will be stressed for performing calculations and graphing. Prerequisite: (ST 305 or ST 312 or ST 372 ) and ST 307 Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/st/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
ST 554 Analysis of Big Data (3 credit hours),Course discusses current big data management practices and software along with statistical paradigms important for big data and predictive analytics. Literate programming and good programming practices are covered. Prerequisite: ST 511 or ST 513 or ST 517 Typically offered in Spring only,https://catalog.ncsu.edu/course-descriptions/st/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
SMT 200 Introduction to Sustainable Materials and Technology (3 credit hours),"The overall goal of the class is to introduce the students to the properties and production, and environmental implications, of common materials, including biobased, metals, plastics and mineral based. The class will connect the structure and mechanical properties of these common materials with the technology used for producing the materials from raw ingredients, and also the processing of these materials into useful items. In addition to the material properties, the environmental impacts, e.g., emissions of carbon, water, and pollutants, will be discussed. The concepts of embodied energy, mass and energy balances, water and land use will all be considered. The concept of Life Cycle Analysis will be introduced and used to evaluate the production of different building materials. Restriction: SMT majors or with the permission of the instructor Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/smt/,4.5,Life Cycle Analysis,sustainability_and_policy-4,"{""life cycle analysis"": 1}"
SMT 203 Physical Properties of Sustainable Materials (4 credit hours),"Basic concepts involving the interaction of sustainable materials with moisture, heat, and electricity. Concepts needed to perform calculations related to material balance, energy balance, mass transfer by diffusion, and heat transfer by conduction. Principles and application of basic techniques for characterizing the physical properties of materials and for drying of lumber. Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/smt/,1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
SMT 232 Recycling to Create a Sustainable Environment (2 credit hours),"The goal of this class is to link the impetus for recycling and recycled materials to the building of a sustainable world. Recycling efficiencies for various materials will be examined as well as recycling practices and attitudes in other parts of the world. This course will explore the technology, economics, markets, trade and social impacts due to the recycling of materials. Case studies will provide an in-depth examination of the problems and potentials for the recycling of selected recycled materials. The use of Life Cycle Analysis (LCA) to evaluate recycling alternatives will be introduced. The economic, policy, social and resource availability drivers for recycling will be examined as well as the technological, economic, market and social barriers to recycling. GEP Interdisciplinary Perspectives Typically offered in Spring only",https://catalog.ncsu.edu/course-descriptions/smt/,4.5,Life Cycle Analysis,sustainability_and_policy-4,"{""life cycle analysis"": 1}"
SMT 307 Product Visualization (3 credit hours),"This course covers the visual representation of objects intended for product development using 3D CAD software. Parametric solid modeling of parts and assemblies and creating orthographic views drawings using Solidworks, Rhinoceros and additional CAD software. This course is intended to visually enhance product development ideation. We will also study other forms of technology for ideation, for example, but not limited to 3D printing, 3D scanning, Laser Cutter/Engraver, and CNC machines. In this course, students will conduct research and produce solutions focusing on sustainability with 2D and 3D visual communication development. P: SMT 207 and SMT 217 Typically offered in Fall only",https://catalog.ncsu.edu/course-descriptions/smt/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
