title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
"['I\xa0SY\xa0E\xa0417', '— HEALTH SYSTEMS ENGINEERING']","Introduction to the application of industrial engineering methods to the analysis and improvement of health care delivery. Exploration of common problems of decision making and control in health care. Examination of social, regulatory and economic factors unique to health care.",https://guide.wisc.edu/courses/i_sy_e/,2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
"['I\xa0SY\xa0E\xa0450', '— INDUSTRIAL ENGINEERING DESIGN II']","Team-based project experience to address a real-world design challenge posed by an external organization. Collaboration with the project client to design a new system or process, or redesign an existing one, by integrating and applying appropriate Industrial and Systems Engineering knowledge, methodologies and tools for problem definition and analysis; idea generation; solution development, evaluation and justification; and implementation planning and impact assessment.",https://guide.wisc.edu/courses/i_sy_e/,2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
"['I\xa0SY\xa0E/\u200bM\xa0E\xa0\xa0512', '— INSPECTION, QUALITY CONTROL AND RELIABILITY']",Inspection data for quality control; sampling plans for acceptance inspection; charts for process control. Introduction to reliability models and acceptance testing.,https://guide.wisc.edu/courses/i_sy_e/,1.5,Process Control,technical_skills-1,"{""process control"": 1}"
"['I\xa0SY\xa0E\xa0515', '— ENGINEERING MANAGEMENT OF CONTINUOUS PROCESS IMPROVEMENT']","Addresses the role of the industrial engineer as a ""manager"" of continuous improvement in design and production processes. Provides modern tools and techniques for planning and managing team projects, integrating the concepts of total quality, data based decision making, and resource management.",https://guide.wisc.edu/courses/i_sy_e/,4.0,Resource Management;Engineering Management,technical_skills-1;engineering_capabilities-2,"{""engineering management"": 1, ""resource management"": 1}"
"['I\xa0SY\xa0E\xa0520', '— QUALITY ASSURANCE SYSTEMS']","Introduces engineers to applications of total quality concepts and tools to develop, implement, and maintain an effective quality assurance system in a manufacturing or service organization. Emphasis is on documentation development, team-based improvement strategies, and international quality standards.",https://guide.wisc.edu/courses/i_sy_e/,2.0,Quality Assurance,technical_skills-1,"{""quality assurance"": 2}"
"['I\xa0SY\xa0E\xa0521', '— MACHINE LEARNING IN ACTION FOR INDUSTRIAL ENGINEERS']","Principles, algorithms, and industrial engineering applications of machine learning. Predictive analytics, with a focus on combining data and models to improve decision-making. Methods include: statistics, linear regression, logistic regression, regularization, over-fitting, clustering, classification and regression trees, boosting, bagging, deep learning, and neural networks. Applications areas include: healthcare, transportation, and the public sector.",https://guide.wisc.edu/courses/i_sy_e/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
"['I\xa0SY\xa0E\xa0552', '— HUMAN FACTORS ENGINEERING DESIGN AND EVALUATION']","Evaluation, analysis, and design recommendations for improving human performance and productivity in applied settings. Collection of instrument-based and user survey data. Emphasis on ergonomics, human factors and sociotechnical systems engineering approaches and problems. Design project required.",https://guide.wisc.edu/courses/i_sy_e/,2.5,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 1}"
"['I\xa0SY\xa0E\xa0605', '— COMPUTER INTEGRATED MANUFACTURING']","An introduction to computer-integrated design and manufacturing with a focus on manufacturing process planning. Emphasis on concurrent engineering principles, manufacturing process engineering, computer-aided process planning, NC programming, and CAM integration. Course provides experience with CAM software and NC machines.",https://guide.wisc.edu/courses/i_sy_e/,2.5,Process Engineering,engineering_capabilities-2,"{""process engineering"": 1}"
"['I\xa0SY\xa0E\xa0606', '— SPECIAL TOPICS IN HEALTHCARE SYSTEMS ENGINEERING']","Various special topics in healthcare systems engineering, such as human factors in healthcare settings, operations research applied to healthcare, etc.",https://guide.wisc.edu/courses/i_sy_e/,3.0,Systems Engineering,engineering_capabilities-2,"{""systems engineering"": 2}"
"['ZOOLOGY/\u200bBOTANY\xa0\xa0450', '— MIDWESTERN ECOLOGICAL ISSUES: A CASE STUDY APPROACH']","How ecological principles can be used to address contemporary environmental issues such as water quality, invasive species, and population growth. Emphasis on midwestern issues, practical approaches, the role of history, and geographic context.",https://guide.wisc.edu/courses/zoology/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
"['ZOOLOGY/\u200bBOTANY/\u200bENTOM\xa0\xa0473', '— PLANT-INSECT INTERACTIONS']","Multiple ways in which arthropods exploit plants, plant traits that deter or augment insects, environmental mediation of these interactions, effects on population dynamics, community ecology and co-evolution, and implications to natural resource management, environmental quality, and sustainable development.",https://guide.wisc.edu/courses/zoology/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"['URB\xa0R\xa0PL/\u200bENVIR\xa0ST/\u200bGEOG/\u200bLAND\xa0ARC\xa0\xa0532', '— APPLICATIONS OF GEOGRAPHIC INFORMATION SYSTEMS IN PLANNING']","Explores planning-related Geographic Information System (GIS) data, applications, analytical tools, and implementation issues.",https://guide.wisc.edu/courses/urb_r_pl/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"['URB\xa0R\xa0PL\xa0551', '— CLIMATE ACTION PLANNING: SUSTAINABLE TRANSPORTATION']","Learn fundamental concepts of climate action planning and sustainable transportation through hands-on collaborations with the University of Wisconsin-Madison Office of Sustainability, Transportation Services, and other partners. Work with real world data to analyze policies, programs, and plans to reduce greenhouse gas emissions from travel, as well as the potential health and well-being co-benefits of sustainable transportation interventions. Analyze further reduction of the campus and community carbon footprints through practice-oriented green fleet management, behavior-based tools to support participation in active travel, modifications to the built environment, and other interventions.",https://guide.wisc.edu/courses/urb_r_pl/,5.0,Greenhouse Gas Emissions;Sustainability,sustainability_and_policy-4,"{""sustainability"": 1, ""greenhouse gas emissions"": 1}"
"['URB\xa0R\xa0PL/\u200bA\xa0A\xa0E/\u200bCIV\xa0ENGR/\u200bENVIR\xa0ST\xa0\xa0561', '— ENERGY MARKETS']","Energy resources are an essential element of the world's business, political, technical and environmental landscape. Analytic tools provided by the discipline of economics expands our understanding of this critical issue. Energy supply markets reviewed include both fossil fuels and renewable resources. Energy demand sectors include residential, commercial, industrial and transportation. Electricity represents an intermediate energy market. The interactions among these markets participants indicate how scarce resources are allocated among competing needs in the world economy.",https://guide.wisc.edu/courses/urb_r_pl/,6.0,Energy Demand;Energy Market;Energy Supply,clean_energy_markets-4,"{""energy demand"": 1, ""energy supply"": 1, ""energy market"": 2}"
"['URB\xa0R\xa0PL/\u200bA\xa0A\xa0E/\u200bECON/\u200bENVIR\xa0ST\xa0\xa0671', '— ENERGY ECONOMICS']","The method, application, and limitations of traditional economic approaches to the study of energy problems. Topics include microeconomic foundations of energy demand and supply; optimal pricing and allocation of energy resources; energy market structure, conduct, and performance; macro linkages of energy and the economy; and the economics of regulatory and other public policy approaches to the social control of energy.",https://guide.wisc.edu/courses/urb_r_pl/,5.5,Energy Demand;Energy Market;Energy Demand and Supply,clean_energy_markets-4,"{""energy demand and supply"": 1, ""energy demand"": 1, ""energy market"": 1}"
"['URB\xa0R\xa0PL\xa0742', '— PLANNING ORIENTATION SEMINAR']","Introduction to the field of planning and orientation to graduate study in urban and regional planning at UW-Madison. Explore planning as a tool for problem solving, planning and social change, the multiple roles in which planners find themselves, useful skills and perspectives, and areas of planning practice. Addresses core values, sustainability, equity and social justice, professional skills, and the role of plans in relation to policies and programs.",https://guide.wisc.edu/courses/urb_r_pl/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['URB\xa0R\xa0PL/\u200bENVIR\xa0ST/\u200bPUB\xa0AFFR\xa0\xa0809', '— INTRODUCTION TO ENERGY ANALYSIS AND POLICY']","Strategy and policy problems in energy policy, both national and international.",https://guide.wisc.edu/courses/urb_r_pl/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
"['SOIL\xa0SCI\xa0302', '— MEET YOUR SOIL: SOIL ANALYSIS AND INTERPRETATION LABORATORY']","Hands-on laboratory on soil analysis and interpretation of soil properties for different uses, such as food production, waste management, water quality, stormwater control, and environmental sustainability.",https://guide.wisc.edu/courses/soil_sci/,6.0,Water Quality;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""water quality"": 1}"
"['SOIL\xa0SCI/\u200bHORT\xa0\xa0332', '— TURFGRASS NUTRIENT AND WATER MANAGEMENT']",Nutrient requirements of turfgrasses; nature of turfgrass response to fertilization; soil and tissue testing methodology and interpretation; irrigation scheduling; irrigation water quality; use of irrigation and fertilizer to minimize environmental impact; writing effective nutrient management plans.,https://guide.wisc.edu/courses/soil_sci/,1.5,Water Quality,technical_skills-1,"{""water quality"": 1}"
"['SOIL\xa0SCI\xa0430', '— SOIL POLLUTION AND HUMAN HEALTH']","Environmental pollution on global, regional, and local scales is one of humanity's most pressing issues, and will remain so for the foreseeable future. Examine the sources and properties of anthropogenic soil pollution including emerging contaminants such as PFAS, nanomaterials, and microplastics. Understand the contaminant mobility in the environment and in turn, how these contaminants affect human and ecosystem health. Apply epidemiological, toxicological, and risk assessment methods to assess soil contamination impacts on local populations. Through case studies from around the world explore issues of soil contamination and interventions to mitigate health impacts.",https://guide.wisc.edu/courses/soil_sci/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
"['SOIL\xa0SCI/\u200bAN\xa0SCI/\u200bDY\xa0SCI/\u200bFOOD\xa0SCI\xa0\xa0472', '— ANIMAL AGRICULTURE AND GLOBAL SUSTAINABLE DEVELOPMENT']","Examines issues related to global agriculture and healthy sustainable development. Using a regional approach and focusing on crops and livestock case studies, students will learn the interdependence between US agriculture and agriculture in emerging economies. Some topics covered include population and food, immigration, the environment; crop and livestock agriculture; global trade; sustainability; food security, the role of women in agriculture, and the role of dairy products in a healthy diet.",https://guide.wisc.edu/courses/soil_sci/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['SOIL\xa0SCI/\u200bAN\xa0SCI/\u200bDY\xa0SCI/\u200bFOOD\xa0SCI\xa0\xa0473', '— INTERNATIONAL FIELD STUDY IN ANIMAL AGRICULTURE AND SUSTAINABLE DEVELOPMENT']","Examines issues related to global agriculture and healthy sustainable development. Using a regional approach and focusing on crops and livestock case studies, students will learn the interdependence between US agriculture and agriculture in emerging economies. Some topics covered include population and food, immigration, the environment; crop and livestock agriculture; global trade; sustainability; and the role of women in agriculture and the role of dairy products in a healthy diet.",https://guide.wisc.edu/courses/soil_sci/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['SOIL\xa0SCI/\u200bENVIR\xa0ST/\u200bLAND\xa0ARC\xa0\xa0695', '— APPLICATIONS OF GEOGRAPHIC INFORMATION SYSTEMS IN NATURAL RESOURCES']","Modern GIS desktop and web-based workflows, analyses, and visualizations related to natural resource and environmental planning issues and communication. Guest lectures from agency and industry professionals.",https://guide.wisc.edu/courses/soil_sci/,2.5,Geographic Information Systems,engineering_capabilities-2,"{""geographic information systems"": 1}"
"['R\xa0M\xa0I\xa0650', '— SUSTAINABILITY, ENVIRONMENTAL AND SOCIAL RISK MANAGEMENT']","The assessment, control, financing and management of risks deriving from pressures on and damages to the environment, workers and local/foreign communities. Risks include liability and directors and officers law suits, boycotts, regulations and competitors' actions.",https://guide.wisc.edu/courses/r_m_i/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['S&A\xa0PHM\xa0704', '— DISSEMINATION, IMPLEMENTATION AND SUSTAINMENT OF CHANGE IN HEALTH SERVICES RESEARCH']","Apply Dissemination and Implementation (DI) as well as sustainability concepts and principals to support organizational change efforts in different healthcare settings or learn how to conduct Sustainability research in their professional careers. Identify DI frameworks, appropriate implementation strategies, study designs and outcomes to address the implementation of an evidence-based practice or a specific organizational change.",https://guide.wisc.edu/courses/s_a_phm/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"['SOC/\u200bC&E\xa0SOC\xa0\xa0140', '— INTRODUCTION TO COMMUNITY AND ENVIRONMENTAL SOCIOLOGY']","Sociological examination of the linkages between the social and biophysical dimensions of the environment. Key topics include community organizing, local food systems, energy transitions, environmental justice, resource dependence, and sustainable development.",https://guide.wisc.edu/courses/soc/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
"['SOC/\u200bC&E\xa0SOC/\u200bF&W\xa0ECOL\xa0\xa0248', '— ENVIRONMENT, NATURAL RESOURCES, AND SOCIETY']","Introduces the concerns and principles of sociology through examination of human interaction with the natural environment. Places environmental issues such as resource depletion, population growth, food production, environmental regulation, and sustainability in national and global perspectives.",https://guide.wisc.edu/courses/soc/,5.0,Environmental Regulation;Sustainability,sustainability_and_policy-4,"{""sustainability"": 1, ""environmental regulation"": 1}"
"['SOC/\u200bC&E\xa0SOC/\u200bENVIR\xa0ST\xa0\xa0540', '— SOCIOLOGY OF INTERNATIONAL DEVELOPMENT, ENVIRONMENT, AND SUSTAINABILITY']","Sociological analysis of relationships among economic growth, environmental sustainability and social justice in the developing world. Considers frameworks for understanding poverty, hunger, educational and technological inequality, and the impact of globalization on prospects for socially and ecologically sustainable development.",https://guide.wisc.edu/courses/soc/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
"['SOC/\u200bC&E\xa0SOC\xa0\xa0541', '— ENVIRONMENTAL STEWARDSHIP AND SOCIAL JUSTICE']","Application of sociological theory and analysis to environmental issues. Examines the ways in which environmental stewardship and conflict are embedded within broader cultural, social, and political contexts.",https://guide.wisc.edu/courses/soc/,5.0,Environmental Stewardship,sustainability_and_policy-4,"{""environmental stewardship"": 2}"
"['SOC/\u200bC&E\xa0SOC\xa0\xa0948', '— SEMINAR: ENVIRONMENTAL SOCIOLOGY']","Examines topics such as theories of environment and society, the treadmill of production, environmental movements, political ecology, environmental justice, consumption, ecological modernization, sustainability, environmental risk, and the sociology of environmental science.",https://guide.wisc.edu/courses/soc/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['SCAND\xa0ST\xa0250', '— INTRODUCTION TO SCANDINAVIA']","Provides an introductory survey of Scandinavia and Northern Europe. Approaches the source material by focusing on concepts such as environment and sustainability, nation, migration, diversity, family, childhood, happiness, and melancholy. Learn about modern and contemporary Northern European cultures through literature, film, television, music, and other media from Norway, Denmark, Sweden, Iceland, Finland, Sápmi, or the Baltic countries.",https://guide.wisc.edu/courses/scand_st/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['PUBLHLTH\xa0786', '— PLANNING AND MANAGEMENT TO PROMOTE HEALTH']","Gain knowledge about theory, concepts, and methods of program planning and evaluation in the context of health care and community health organizations. Covers content and case studies on planning, designing, and implementing health services and quality improvement projects. Basic principles of tools for budget development and resource management related to grants or projects are included. Class projects provide the opportunity to collaborate in the creation of program plans, logic models, and grant proposals.",https://guide.wisc.edu/courses/publhlth/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
"['REAL\xa0EST\xa0661', '— REAL ESTATE INVESTMENT ANALYSIS AND PRESENTATION']","Real-world capstone experience of the real estate investment process from project conception to asset disposition with particular focus on analysis and presentation. Provides exposure to best known methods and practices that private equity and development firms use to conduct market research, project selection, financial feasibility, regulatory review, design considerations, construction management, debt financing, equity placements, equity waterfalls, property management, asset management and disposition. Develop an interdisciplinary understanding of the many facets of the acquisition and development process in the U.S. and have an insightful understanding of the risks and rewards along each step of the process.",https://guide.wisc.edu/courses/real_est/,2.5,Construction Management,engineering_capabilities-2,"{""construction management"": 1}"
"['REAL\xa0EST\xa0852', '— PRIVATE REAL ESTATE EQUITY INVESTMENT III: GUIDELINES, GOVERNANCE, AND PORTFOLIOS']","Focuses heavily on building the investment pipeline, analyzing and underwriting new real estate private placement investments, understanding the governance structures, and benchmarking Fund investment returns to industry standards. Investments opportunities that meet investment criteria expectations will be presented to an external Investment Committee of the Wisconsin Real Estate Alumni Association.",https://guide.wisc.edu/courses/real_est/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
"['PUB\xa0AFFR/\u200bENVIR\xa0ST/\u200bURB\xa0R\xa0PL\xa0\xa0809', '— INTRODUCTION TO ENERGY ANALYSIS AND POLICY']","Strategy and policy problems in energy policy, both national and international.",https://guide.wisc.edu/courses/pub_affr/,4.5,Energy Policy,sustainability_and_policy-4,"{""energy policy"": 1}"
"['POP\xa0HLTH/\u200bM&ENVTOX\xa0\xa0789', '— PRINCIPLES OF ENVIRONMENTAL HEALTH: A SYSTEMS THINKING APPROACH']","Provides an overview of the field of environmental health, using a systems thinking approach. Systems thinking recognizes that environmental health problem solving is complex and that solutions in one area may have positive or negative impacts on other areas. An introduction to the history of environmental health within the field of public health from the local to the federal and global level. Introduces multiple disciplines, methods and approaches to numerous environmental health topics. Includes introduction to methods and tools necessary for assessing human health risks from a variety of environmental hazards and exposures found in air, land, and water with a focus on physical and chemical risks. Additional details regarding specific hazard, exposure and health outcome data and their relationship to environmental health risk assessment, environmental health decision-making and management form a public health practice perspective will be discussed.",https://guide.wisc.edu/courses/pop_hlth/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
"['PHY\xa0ASST\xa0616', '— PROFESSIONAL SEMINAR I']","Emphasizes an understanding of basic research methodology, project development, collaborative research, and project evaluation.",https://guide.wisc.edu/courses/phy_asst/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
"['PHY\xa0ASST\xa0618', '— PROFESSIONAL SEMINAR III']","Emphasizes an understanding of basic research methodology, project development, collaborative research, and project evaluation.",https://guide.wisc.edu/courses/phy_asst/,2.5,Project Development,engineering_capabilities-2,"{""project development"": 1}"
"['PHYSICS\xa0531', '— INTRODUCTION TO QUANTUM MECHANICS']","Historical background and experimental basis of quantum mechanics; de Broglie waves, correspondence principle, uncertainty principle, Schrodinger equation, hydrogen atom, electron spin, Pauli principle; applications of wave mechanics.",https://guide.wisc.edu/courses/physics/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
"['PHYSICS\xa0545', '— INTRODUCTION TO ATOMIC STRUCTURE']","Nuclear atom; hydrogen atom; Bohr-Sommerfeld model, wave model, electron spin, description of quantum electron spin, description of quantum electrodynamic effects; external fields; many-electron atoms; central field, Pauli principle, multiplets, periodic table, x-ray spectra, vector coupling, systematics of ground states; nuclear effects in atomic spectra; interaction with coherent radiation, optical forces, laser cooling and trapping.",https://guide.wisc.edu/courses/physics/,5.5,Hydrogen,hydrogen_phrases-5,"{""hydrogen"": 1}"
"['PL\xa0PATH\xa0311', '— GLOBAL FOOD SECURITY']","Isn't having enough food a basic human right? Exploration of the drivers of food insecurity: barriers to food production (pests, land availability, climate), barriers to food availability (politics, price, biofuels), and a greater need due to population growth. Examination of solutions to food insecurity.",https://guide.wisc.edu/courses/pl_path/,3.5,Biofuels,use-3,"{""biofuels"": 1}"
"['PHM\xa0SCI\xa0753', '— PHARMACEUTICAL ECONOMICS AND PROJECT MANAGEMENT']","Provides an introduction to key terminology and lays a foundation of the critical body of knowledge project team members must master in a contemporary drug development enterprise. The latest project management theory is integrated with practical techniques and tools so that course participants learn to properly manage and schedule quality, budget, and progress objectives. Provides an overview of the economic structures, management and policy issues that drive and challenge the pharmaceutical and biotechnology industries.",https://guide.wisc.edu/courses/phm_sci/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
"['PHM\xa0PRAC\xa0628', '— PRACTICE INNOVATION I']","Application of foundational knowledge of project management to hands-on experiences planning positive change within the health care system. Students will learn to think strategically, to critically assess a problem, identify solutions, and implement change. Students will integrate concepts in their practice area of interest with the project management skills learned in this course.",https://guide.wisc.edu/courses/phm_prac/,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
"['PHM\xa0PRAC\xa0629', '— PRACTICE INNOVATION II']","Expand upon the knowledge gained in Practice Innovation I to produce positive change within the health care system. Students will integrate concepts in their practice area of interest with the project management skills learned placing special emphasis on project implementation, measurement, and articulation of results.",https://guide.wisc.edu/courses/phm_prac/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
"['OCC\xa0THER\xa0873', '— ADVANCED OUTCOME MEASUREMENT IN OCCUPATIONAL THERAPY']","Explore quality assurance in OT service delivery (including consumer satisfaction) and objective and subjective functional and occupational performance measures of OT interventions. Includes review of principles of measurement (reliability, validity and clinical utility). Examines general themes and trends in healthcare outcomes measurement and research as well as issues germane to specific areas of OT practice. Learn strategies and skills for assessing the psychometric properties and clinical utility of a variety of outcomes measures.",https://guide.wisc.edu/courses/occ_ther/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
"['OTM\xa0370', '— SUSTAINABLE APPROACHES TO SYSTEM IMPROVEMENT']","Organizations employ a variety of improvement approaches to develop sustainable practices. Sustainability concerns such as natural capital, emission buildup, and base of the pyramid are directly addressed by examining innovative system-improvement concepts, while simultaneously strengthening mission-central concerns such as cost, quality, customer, market, revenue, profit, brand, reputation sourcing, and quality of work life.",https://guide.wisc.edu/courses/otm/,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"['OTM\xa0452', '— PROJECT MANAGEMENT']","During their careers, managers spend a significant amount of time either participating in or leading projects. While every project is unique, some concepts and tools in project management apply to a wide range of projects. The aim of this course is to equip students with these concepts and tools, and to develop them into successful project managers (and team members). With that aim in mind, the course will emphasize quantitative aspects of project management while also discussing more qualitative aspects. Key topics include Project Initiation, Scheduling, Resource Management, Monitoring, Valuation, Rework, Agile Project Management, Project Management Analytics and Contracting.",https://guide.wisc.edu/courses/otm/,6.0,Resource Management;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 5, ""resource management"": 1}"
"['N\xa0E\xa0424', '— NUCLEAR MATERIALS LABORATORY']","Practical application of materials issues for nuclear systems including welding, non-destructive examination, optical microscopy, electron microscopy, to understand radiation damage and corrosion.",https://guide.wisc.edu/courses/n_e/,5.0,Corrosion;Welding,delivery_and_storage-3;technical_skills-1,"{""welding"": 1, ""corrosion"": 1}"
"['N\xa0E/\u200bM\xa0S\xa0&\xa0E\xa0\xa0433', '— PRINCIPLES OF CORROSION']","Thermodynamics and kinetics of metallic corrosion. The common forms of corrosion and corrosion susceptibility tests. Electrochemical measurement of corrosion rates. Corrosion prevention, economic considerations. High temperature oxidation and sulphidation. Corrosion case histories.",https://guide.wisc.edu/courses/n_e/,7.0,Corrosion;Electrochemical,technical_skills-1;engineering_capabilities-2,"{""electrochemical"": 1, ""corrosion"": 7}"
"['OTM\xa0654', '— PRODUCTION PLANNING AND CONTROL']","The role of materials and capacity planning and control in business operations. Manufacturing Resource Planning Systems: aggregate planning, material requirements planning, capacity planning, operations scheduling. Procedures for cellular manufacturing systems. Costing issues in modern planning and control systems.",https://guide.wisc.edu/courses/otm/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
"['OTM\xa0752', '— PROJECT MANAGEMENT']","During their careers, managers spend a significant amount of time either participating in or leading projects. While every project is unique, some concepts and tools in project management apply to a wide range of projects. Equips students with these concepts and tools, and to develop them into successful project managers (and team members). Focuses on broadly applicable concepts and methods and will cover both qualitative and quantitative aspects of project management. Key topics include Project Initiation, Scheduling, Resource Management, Monitoring, Valuation, Risk Management, Agile Project Management, Project Portfolio Management and Contracting.",https://guide.wisc.edu/courses/otm/,5.5,Resource Management;Project Management,technical_skills-1;engineering_capabilities-2,"{""project management"": 4, ""resource management"": 1}"
