title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
AFAM 467: African American Novel II,"This course examines the African American novel, its forms, and its traditions starting during the Harlem Renaissance. It follows the genre's evolution into the twenty-ﬁrst century, outlining the relationships among the texts that form the body of African American narrative as well as the relationships of those texts to the constantly shifting cultural and political realities surrounding their writing. From the Renaissance heralded by Alain Locke, through the Civil Rights and Black Power Movements -and their attendant Black Arts Movement- and into the era of the Movement for Black Lives, course readings encompass a broad range of styles and genres, from realism, naturalism, and naturalist primitivism, through the experimental forms, magical realism, and ""postrace aesthetics"" of later times. The course invites students to think critically about the African American novel as a socially and politically engaged form, and to identify and analyze the long tradition of resistance that variously informs its development. Authors covered in the course might include major ﬁgures such as Claude McKay, Zora Neale Hurston, Nella Larsen, Wallace Thurman, Richard Wright, Ralph Ellison, Ann Petry, James Baldwin, Ishmael Reed, Earnest Gaines, Alice Walker, Toni Morrison, Toni Cade Bambara, Octavia Butler, Gayle Jones, Samuel Delany, Charles Johnson, John Edgar Wideman, Colson Whitehead, and others. Still, the course gives due attention to lesser known/studied materials from the period, including graphic novels, satire, speculative ﬁction, performance novels, and various other experimental forms. Course readings and instruction give particular attention to how African American novels of the twentieth and twenty-ﬁrst centuries variously engage social identity categories, like race, gender, class, and sexuality, and how they engage and resist various literary conventions associated with naturalism, modernism, and postmodernism. The course also traces the development of new thematic and aesthetic interests in a generation of writers whose ﬁction has been influenced by the explosion of interest in the graphic novel, the popularity of cultural forms such as hip hop, and the ascendancy of the digital age. Scholarly readings accompany primary texts to give students a sense of the critical work that has gone into and continues to go on in the study of African American literature. In this course, students learn how to analyze literature, do close and careful readings of texts, conduct related research, and write persuasively about literary works. Assignments and discussions are designed such that students may engage with course ﬁgures and materials within their historical milieus. Enforced Prerequisite at Enrollment: ENGL 15 or ENGL 15A or ENGL 15S or ENGL 15E or ESL 15 or ENGL 30H or ENGL 30T or ENGL 137H or CAS 137H Cross-listed with: ENGL 467 Bachelor of Arts: Humanities United States Cultures (US)",PDF,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
AFR 205: Development and Sustainability in Africa,"AFR 205 Development and Sustainability in Africa introduces the development and sustainability strategies and theories in Africa, with a focus on how. This course will trace the history of change across the continent and critique the narratives about development in Africa, relative to colonial legacies and African peoples¿ hopes for autonomy. We will cover the concepts of development and sustainability at different scales, from local to international. Students will become familiar with Theories of Development and how they have impacted social, political and economic pathways in Africa. Students will be exposed to an array of development strategies (including agriculture, resource extraction, education and health) and will be asked to interrogate and critically analyze examples of development and sustainability policies and projects: those that have ¿worked¿ and those that have not. Students will learn to assess which future pathways are sustainable and ethically sound. Finally, the course will provide students with the opportunity to practice some participatory development methods used to build consensus and make decisions with communities. Prerequisite: AFR 105 and AFR 110N Bachelor of Arts: World Cultures Bachelor of Arts: Social and Behavioral Sciences International Cultures (IL) General Education: Social and Behavioral Scien (GS) GenEd Learning Objective: Effective Communication GenEd Learning Objective: Crit and Analytical Think GenEd Learning Objective: Global Learning",PDF,6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
AFR 435N: Black Ecologies,"African and African Diasporic peoples have been central to the creation and transformation of global ecologies and landscapes. As the birthplace of humankind, the African continent features the longest archaeological record in the world, with abundant, yet often underrepresented, material and historical evidence for remarkable Indigenous African innovations in the areas of technology, food production, and resource and land use. This course speciﬁcally examines Black ecologies preceding and then radically transformed by the Trans-Atlantic Slave Trade. Beginning in the late ﬁfteenth century, the enslavement of millions of Africans and their forced translocation to the Americas and Caribbean precipitated ecological transformations on all sides of the Atlantic, as African peoples, knowledge, resources and ecological inheritances were appropriated by the European mercantile system. Enslaved Africans transformed American landscapes via extractive industries of plantations and mines and suffered the emergence of toxic landscapes and disease alongside Native American communities. Africans also recreated African ecologies as they created livelihoods and landscapes of resistance and freedom in the Americas. The legacies of the Atlantic Era maintain a persistent dynamic in which African and African Diasporic communities experience disproportionate burdens of environmental injustice today. The concept of Black ecologies reflects the marginality, systemic racism and dispossession experienced by Black peoples and their landscapes. Black ecologies also allow us to understand African and African Diasporic ecological innovations, resistance and resilience, and the pathways to future sustainability and justice they promise. Prerequisite: 3 credits of ANTH Undergraduate - The Pennsylvania State University 2024-2025 3335 Cross-listed with: AFAM 435N, ANTH 434N International Cultures (IL) United States Cultures (US) General Education: Humanities (GH) General Education: Social and Behavioral Scien (GS) General Education - Integrative: Interdomain GenEd Learning Objective: Global Learning GenEd Learning Objective: Integrative Thinking GenEd Learning Objective: Soc Resp and Ethic Reason",PDF,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ABSM 309: Measurement & Monitoring of Hydrologic Systems,"This course is an introduction to measurement and monitoring equipment/techniques commonly used in analyses and design of hydrologic systems and will provide students the opportunity to learn and apply basic measurement techniques that serve as critical tools in professional practice in water resources. During the ﬁrst part of the course, the instruments and techniques commonly used in water resources assessment, including rainfall monitoring, flow monitoring, and interest as part of the Sustainability Institute's Sustainable Communities Collaborative. Data generated over the course of the semester are used to develop a report that is shared, along with the data with a community partner. In the second part of the course, mapping development is explored, which serves as a critical aspect of water resources engineering and planning. ArcGIS serves as a primary software tool used in engineering design and water resources planning, and students will learn to develop maps to present and process various watershed - data including land use data, soils data, and hydrography data. Various aspects of the course will coalesce around the concept of the watershed being the basic unit of water resources analyses and design, and students will experience how various measurement techniques and approaches are necessary tools for practicing professionals. This course will be useful to any undergraduates seeking degrees in a major related to water resources planning, engineering, or technology. Enforced Prerequisite at Enrollment: CHEM 110. Enforced Concurrent at Enrollment: PHYS 211 or PHYS 250 Cross-listed with: ERM 309ABSM 309H: Measurement & Monitoring of Hydrologic Systems Introduction to measurement and monitoring equipment/techniques commonly used in analyses and design of hydrologic systems. Cross-Listed",PDF,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ABSM 320: Combustion Engines for Mobile Equipment,"After successful completion of ABSM 320, students will explain and evaluate the theoretical and practical aspects of internal combustion engines. Students will evaluate and compare alternative engine thermodynamic cycles, alternative fuels (gasoline, diesel, biodiesel, compressed natural gas), performance enhancing attachments (turbochargers, intercoolers), and supporting systems (fuel injection, lubrication, starting, cooling, emissions cleansing). Students will be able to properly select engines and related systems for mobile applications. Students will employ important maintenance procedures required for economical useful life and proper operation. Students will be able to troubleshoot engine systems. Enforced Prerequisite at Enrollment: ME 300 or ABSM 301",PDF,3.0,Combustion,engineering_capabilities-2,"{""combustion"": 2}"
ABSM 327: Soil and Water Resource Management,"This course equips students with the ability to understand land measurements, mapping, soils, hydrology, channel flow, erosion control techniques with emphasis on RUSLE2, subsurface drainage techniques, and water impoundments for use in storing water, managing stormwater, and capturing suspended sediment. The class concludes with a 3-week section on irrigation, which teaches water needs and pipe flow. Basic hydrology is presented using both the Soil-Cover-Complex and Rational Methods. Manning's equation is developed and discussed for use in understanding flow in open channels. The various components of the RUSLE2 soil erosion model are presented with emphasis in agricultural erosion. Irrigation is taught from both a supplemental agricultural and environmental perspective. Enforced Concurrent at Enrollment: PHYS 250 or PHYS 211 Undergraduate - The Pennsylvania State University 2024-2025 3343",PDF,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
ABSM 350: Introduction to Life Cycle Assessment,"Life cycle assessment (LCA) is a quantitative approach to assessing the environmental, economic, and/or social impacts associated with the entire supply chain of a product, process, or service. LCA is a systematic and holistic approach that enables designers and planners to identify the most impactful stages of a supply chain so that we might strategically intervene to improve the system. In this course students will learn about the LCA standards developed by the International Organization for Standardization (ISO). Students will also develop estimation, data veriﬁcation skills, how to consider uncertainty in analysis, and learn how materials and energy flows lead to impacts to ecological and human systems. Over the course of the semester students will build their own LCA project by ﬁnding appropriate data, developing a life cycle inventory, entering data into LCA software, completing an impact assessment, and ﬁnally analysis and interpretation of the results generated. LCA is a flexible methodology and students will be encouraged to focus their project on a topic relevant to their broader learning and career objectives. Learning to complete an LCA also develops critical thinking skills, or life cycle thinking, which enables people to develop the skillset to pay attention to the larger system in which they are working in order to develop the human, materials and energy transactions that can lead to more renewable and sustainable systems. Class projects will allow the students to apply LCA to biorenewable systems, including agricultural and biological processes and product development. Enforced Prerequisite at Enrollment: 5th Semester standing and (MATH 110 or MATH 140)",PDF,5.0,Life Cycle Assessment,sustainability_and_policy-4,"{""life cycle assessment"": 2}"
ABSM 391: Communication Skills for BE and ABSM Students,"This course is one part of a two-semester experience in discipline-speciﬁc communication and leadership skills training. A key facet of this training is contextual approach. To meet the needs of BE and ABSM students, the course emphasizes communication skills that are critical for their professional development, appreciating the technical content of students' work and the industries within which the students will ultimately work. The primary focus for this course is communication skills (oral and written) with a secondary focus on leadership and career skills. Students will be evaluated through various methods, such as writing and speaking projects, professional presentations, written homework and worksheets in class and out, creation of portfolios and reports, and in- class group and individual exercises. This course provides a foundation in General Education, Writing and Speaking (GWS) for students in the Biological Engineering (BE) and Agricultural and Biorenewable Systems Management (ABSM) majors. Enforced Prerequisite at Enrollment: Fifth semester standing or higher Cross-listed with: BE 391 General Education: Writing/Speaking (GWS) GenEd Learning Objective: Effective Communication GenEd Learning Objective: Crit and Analytical Think GenEd Learning Objective: Key LiteraciesABSM 392: Leadership and Ethics for BE and ABSM Students This course is the second half of a two-semester experience in leadership, ethics, and communication skills training, following ABSM/ BE 391. Course modules focus on leadership and communication needs of industry within its corresponding technical content thereby representing a complete contextual approach. The primary focus of this course is on leadership, with communication, ethics, sustainability, and professional development issues presented in the context of how they relate to leadership. Topics developed for this course include personal development, ethical decision-making, corporate social responsibility, strategic group management, facilitation, and diversity. Enforced Prerequisite at Enrollment: Fifth semester standing or higher Cross-listed with: BE 392 General Education: Writing/Speaking (GWS) GenEd Learning Objective: Effective Communication GenEd Learning Objective: Crit and Analytical Think GenEd Learning Objective: Soc Resp and Ethic Reason",PDF,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ABSM 402: Foundations of Sustainable Business,"This course will provide students with an understanding of how environmental and sustainability issues are impacting business strategies and ultimately proﬁts. We will also examine the external stakeholders, such as environmental groups, policy-makers, and ""green"" consumers, that impact business management. Business students will beneﬁt by a better understanding of environmental/sustainability issues that impact their operations and strategies. Non-business students will beneﬁt by understanding how business decisions can impact the natural environment. An emphasis will be on a thorough understanding of making a business case for sustainability. We will also discuss the triple bottom line and its use. Some Speciﬁc Issues to Cover: 1. How are organizations shifting business models to work with sustainability trends? 2. How can we make a business case (justiﬁcation) for being ""green""? 3. Can ﬁrms differentiate themselves by being responsible/ sustainable? Do consumers and other stakeholders care? 4. Thorough understanding of stakeholders and how they impact operations. 5. How can the ""business"" side of the world work with the ""environmental"" side? 6. Use of packaging as an example of where parts of the supply chain are working together to be more sustainable. 7. How ""waste"" in its many forms can be seen as a surrogate for unsustainable practices. 8. Pros and cons of metrics used to measure sustainability. 9. Impacts of business operations on the environment. Enforced Prerequisite at Enrollment: (AGBM 101 or ECON 102 or ECON 104) and 7th semester standing Cross-listed with: ERM 402 3344 Agricultural and Biorenewable Systems Management (ABSM)",PDF,6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
ABSM 420: Principles of Off-Road Machines,"ABSM 420 covers the technical aspects of off-road power machinery, such as tractors, self-propelled harvesters, and military, logging and construction equipment. Upon successful completion, students will understand the many facets of design and management of such vehicles (such as mechanical power generation, power allocation, power transmission, traction, operator enclosures, and electrical and electronic systems). Laboratory exercises will involve full-scale equipment with instrumentation used to measure performance. While ABSM 420 is not a prerequisite for any other course, it complements engineering and technology courses related to machinery. This course is a technical selection in the Biological Engineering and Agricultural and Biorenewable Systems Management majors and is required for the Off-Road Equipmentminor. It complements other courses for anyone interested in the off-road machinery industries. ABSM 420 covers several aspects of function and design related to off-road machinery. Enforced Prerequisite at Enrollment: BE 306 or ABSM 310 or ME 360",PDF,3.5,Power Generation,use-3,"{""power generation"": 1}"
ABSM 422: Energy Analysis in Agricultural and Biorenewable Systems,"This course focuses upon ﬁrst understanding the various forms of energy in common use today and then analyzing the energy equivalents of various forms of energy. Forms of energy to be studied most extensively include electricity, fossil fuels, and renewable energy sources. Principles and applications of engineering economic analyses will be emphasized because these principles are needed to evaluate the feasibility of converting from one energy form to another. Applications will focus on the biorenewable systems chain, from ﬁeld and forest production through green product development and distribution. For each application area, there will be discussion of the alternatives available for using energy in a more efﬁcient and economical manner. The infrastructure systems needed for providing energy to a speciﬁc location will be described as well as typical rate structures for the energy provided. Alternatives to the conventional energy systems will be identiﬁed and the course will conclude with discussion of energy strategies throughout the 21st century. Local, national, and international perspectives on energy resources will be infused throughout this course. Enforced Prerequisite at Enrollment: ABSM 301",PDF,4.5,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 1}"
ABSM 424: Precision Agriculture Technology,"Precision agriculture is a data-based approach to optimize crop production and reduce environmental footprint. This course provides an overview of major concepts in precision agriculture (such as GPS, GIS, remote sensing, and spatial variability) and case studies illustrating decisions and management. In this course, computer processing, data analysis and management, robotics, and other related advancements in technologies will be emphasized to provide necessary technical skills in precision agriculture to students. The ﬁrst part of the course will cover agricultural machinery combined with GPS such as planters, combines, fertilizer application equipment, and sprayers. Students will learn how to manage these tools efﬁciently. The second part of the course will emphasize how to manage and analyze ﬁeld variability data including yield data, soil properties with real-time sensors and create prescriptions based on actual data. The last part of the course will emphasize how precision agriculture technology can beneﬁt a farm's ﬁnancial sustainability. Enforced Prerequisite at Enrollment: BE 301 or ME 330 or STAT 240 or STAT 200 or STAT 250 Undergraduate - The Pennsylvania State University 2024-2025 3345",PDF,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
AEE 349: Shop Processes for Agricultural Educators,"Instruction in agricultural mechanics processes for teacher preparation in high school settings. AEE 349 Shop Processes for Agricultural Educators (3) This course is designed for teacher candidates who want to learn more about agriculture mechanics through an experiential learning opportunity. The teacher candidates will learn in a setting similar to those that the students will be expected to teach in during their student teaching experience, and potentially their future career. Students will be provided hands-on, constructivist learning approaches to agriculture mechanics. Students will be evaluated on various agriculture mechanics techniques. These techniques are related to small gasoline engines, concrete/masonry, electrical wiring, welding, and land measurement/ building layout. In each unit students will complete projects that will allow them to practice introductory mechanics skills such as; tool selection, assembly/disassembly of engines, pouring concrete, building layout/wall construction, basic welding procedures, and electrical wiring basics. Students will also learn techniques in project development, implementation, and assessment. Each student will have opportunities to build projects for future application in their own teaching experiences.",PDF,6.5,Project Development;Welding,engineering_capabilities-2;delivery_and_storage-3,"{""welding"": 2, ""project development"": 1}"
AGECO 134N: Sustainable Agriculture Science and Policy,"This inter-domain (GN/GS) general education course addresses the science, socio-economics, and politics of managing food and ﬁber production systems; and the sustainability implications of current practices and future options. The course will teach students about the soil, plant, animal, and ecological sciences; technologies, socio-economic implications, and policies of our agroecosystems in an integrated manner. We will examine agricultural scientiﬁc, agricultural policy, and economic opportunities to enhance the sustainability of agriculture for food and ﬁber production. Students will have many opportunities to examine and critically analyze scientiﬁc knowledge and policies during discussions, writing exercises, and role playing to develop analytical and communication skills. There are no prerequisites for this course. This course can link with other courses that address how research and efforts in agricultural sciences, ecology, policy, economics, philosophy, education, and communication influence sustainable management of natural resources for the present and the future. General Education: Natural Sciences (GN) General Education: Social and Behavioral Scien (GS) Undergraduate - The Pennsylvania State University 2024-2025 3353 General Education - Integrative: Interdomain GenEd Learning Objective: Effective Communication GenEd Learning Objective: Crit and Analytical Think GenEd Learning Objective: Integrative Thinking",PDF,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
AGECO 144: Principles and Practices of Organic Agriculture,"An introduction to the science, principles and practices of organic agricultural systems for food production. This natural sciences general education (GN) 3 credit course will teach students about the science of agroecology, with a focus on organic agriculture. We will examine the science, history and development of organic agriculture and its principles and practices. Students will learn about the scientiﬁc basis and implementation of fundamental organic farming principles and practices including soil health, diversiﬁed cropping systems, organic pest management, and a system perspective. We will also discuss certiﬁed organic regulations and policies, organic farming business management and marketing. Learning activities include: i) reading and discussing agricultural scientiﬁc articles, ii) listening to guest speakers and videos, iii) hands-on laboratory and greenhouse activities, iv) ﬁeld trips and group projects. The only prerequisite for this course is a high school level biology or ecology course. This course can link with other courses that address the agricultural sciences, food systems, environmental resource management and policy, land use management and design, and natural resources. General Education: Natural Sciences (GN) GenEd Learning Objective: Effective Communication GenEd Learning Objective: Crit and Analytical Think GenEd Learning Objective: Integrative Thinking",PDF,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
AGECO 457: Principles of Integrated Pest Management,"Integrated study of pest complexes and their management, emphasizing ecological principles drawing on examples from a range of agricultural, forestry and urban systems. This course is designed for sixth, seventh, and eighth semester students and graduate students. AGECO 457 / ENT 457 Principles of Integrated Pest Management (3) The goal of this course is to introduce upper level undergraduates and graduate students to the principles and practices of integrated pest management (IPM). This course addresses IPM issues concerning insects, plant diseases, and weeds in agriculture, natural systems and urban environments. Rooted in ecology, IPM also addresses the influence of human social, economic and regulatory systems in pest management. Emphasis is placed on the basic tactics and tools of IPM including biological, cultural, legal, mechanical and chemical controls, host plant resistance, pest monitoring and decision making. The overarching goals of environmental protection, economic viability and social welfare are considered throughout the course. In addition, students will learn about IPM program implementation both domestically and internationally, including pest population modeling and the use of internet resources to inform decision makers. Several projects will provide real-world examples. These may include ﬁeld trips and a semester-long project where students research and solve an actual pest management problem. Enforced Prerequisite at Enrollment: Must take two or more of the following - ENT 313 or PPEM 405 or PPEM 318 or HORT 238 Cross-listed with: ENT 457",PDF,4.5,Environmental Protection,sustainability_and_policy-4,"{""environmental protection"": 1}"
ANSC 306: Swine Production and Management,"Students enrolled in ANSC 306 Swine Production and Management will study business and production-related concepts associated with modern swine production. The course will combine biology, nutrition, reproduction, health and welfare of pigs with business management, operations management, quality assurance, and marketing. Field Trips and hands-on labs at Penn State Swine Center expose students to hands- on application of classroom concepts. Enforced Concurrent at Enrollment: ANSC 201",PDF,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
ANSC 308: Sheep and Goat Production and Management,"ANSC 308 Sheep and Goat Production and Management (3) encompasses the requisite information for students to manage any of the small ruminant livestock species including meat and wool sheep, hair sheep, and meat goats. Students will critically evaluate genetic, reproductive, nutritional, economic, and management criteria that influence proﬁtability and sustainability of small ruminants as viable agricultural animal enterprises in Pennsylvania, the United States and the world. Hands-on learning to develop practical management skills will be provided via the laboratories held at the Penn State Sheep Barns. Enforced Concurrent at Enrollment: ANSC 201",PDF,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ANSC 332N: Science and policy of global greenhouse gas emissions and,"This interdomain course introduces students to the science and policy of greenhouse gas emissions. The course focuses on emissions from natural sources, energy production and food production. Policy components will introduce students to the fundamentals of environmental policy and examine key policy options for mitigating and managing emissions. Global in scope, the course will also address how emissions and policy options differ in developed and developing countries. Topics will include overviews of the global carbon cycle, agriculture and land use change emissions, history of global energy use and production, overview of global climate change policy, frontiers in climate, energy and agriculture policy, amongst others. Enforced Prerequisite at Enrollment: ENGL 15 Cross-listed with: GEOG 332N, METEO 332N General Education: Natural Sciences (GN) General Education: Social and Behavioral Scien (GS) General Education - Integrative: Interdomain GenEd Learning Objective: Global Learning GenEd Learning Objective: Integrative Thinking GenEd Learning Objective: Soc Resp and Ethic Reason",PDF,5.5,Greenhouse Gas Emissions;Climate Change Policy,sustainability_and_policy-4,"{""greenhouse gas emissions"": 2, ""climate change policy"": 1}"
