title,description,source,relevance_score,matched_keywords,matched_groups,keyword_frequencies
MPA 2765. System Dynamics: Policy Analysis for a Complex World,"The course studies why so many public policy problems are challenging and often lead to disappointing results or outright failure. Students learn to conceptualize a social problem as a set of structures and policies that create dynamics and govern performance. The course introduces the tools of system dynamics for modeling and analyzing public policy. Using role playing games, simulation models, and management flight simulators, we develop insights essential to managing in a world characterized by dynamic complexity. Case studies include applications of system dynamics in healthcare, environmental policy, project management, and implementation of improvement programs.",https://bulletin.brown.edu/international-public-affairs/,2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
BHDS 2110. Methods I: Linear and Generalized Linear Models,"This course offers a comprehensive foundation in statistical theory and the practical application of generalized linear models (GLM) for clinical and human health research. It will cover diverse applications of GLMs tailored to common outcomes found in health data, such as continuous, binary, count, and survival data. The curriculum spans from exploratory data analysis to model building, diagnostics, and predictive analytics, with an emphasis on applications of GLM theory for solving real-world data challenges. Case studies and examples will be drawn from various fields, including medical/pharmaceutical applications, public health, and social sciences. This course is specifically crafted for students enrolled in the online Master’s program who seek to gain both hands-on proficiency and a solid conceptual grasp of regression analysis principles.",https://bulletin.brown.edu/public-health/,1.5,Predictive Analytics,technical_skills-1,"{""predictive analytics"": 1}"
GPHP 2320. Evaluation of Public Health Programs,"This course will focus on how public health programs and interventions are evaluated. Students will learn about frequently used methods and planning tools as well as basic principles of budget and resource management to apply them to the development of an evaluation plan. Part of the evaluation is also assessing the impact of structural, socioeconomic, political, and organizational processes on the development, adaptation, implementation, and evaluation of public health programs and interventions.",https://bulletin.brown.edu/public-health/,1.5,Resource Management,technical_skills-1,"{""resource management"": 1}"
PHP 1070. Global Burden of Disease,"This is an advanced introduction to global public health, defining and critically examining key topics and concepts through an interdisciplinary lens. From historical efforts in mid-20th century international health assistance, to the early 21st century explosion of global health funding, to current efforts to decolonize global health and engage in more equitable global partnerships, this course examines major social and scientific developments. Readings, lectures, in-class discussions and small groups explore changes in the underlying causes of morbidity and mortality during global social, economic and health transitions, the biological and social ecology of global disease patterns, and efforts to improve health in under-resourced settings. Guest lecturers offer different perspectives on the global burden of disease. An in-depth research paper worth 40% of the final grade is the scholarly centerpiece of course; this is a rigorous semester-long project. There are two exams.",https://bulletin.brown.edu/public-health/,1.5,Explosion,technical_skills-1,"{""explosion"": 1}"
PHP 1560. Using R for Data Analysis,"This hands-on course teaches foundational skills in data analysis and programming using R. Students will learn to summarize and visualize data, implement statistical analyses, and produce reproducible reports with Quarto. Key topics include understanding the base data structures in R, simulating from probability distributions, conducting an exploratory data analysis, implementing hypothesis testing, and larger programming structures such as loops and functions. The course also focuses on writing clean, understandable, and modular code by employing good coding practices. Students will gain experience in designing code to build an end-to-end data analysis pipeline. This course is taught as a flipped course.",https://bulletin.brown.edu/public-health/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
PHP 1700. Current Topics in Environmental Health,"This course is designed to introduce students to the field of environmental health, and demonstrate how environmental health is integrated into various aspects of our lives, both directly and indirectly. Topics to be covered include: toxic metals, vector-borne disease, food safety, water quality, radiation, pesticides, air quality, hazardous waste, risk assessment, and the role of the community in environmental health. Several topics will be presented by guest speakers so that students can learn from the expertise of professionals in the field. Enrollment limited to 65.",https://bulletin.brown.edu/public-health/,2.0,Risk Assessment;Water Quality,technical_skills-1,"{""risk assessment"": 1, ""water quality"": 1}"
PHP 1730. Climate Risks and Health Solutions,"Climate risks are no longer theoretical. This course provides students with a broad overview of the health consequences of climate change resulting from changing temperatures, extreme weather, air pollution, and water quality. The course will introduce students to practical solutions that both reduce greenhouse gas emissions and improve human health. These solutions include energy efficiency and decarbonization in buildings, electrifying transportation, changing food production, and engagement with healthcare organizations. Students will be exposed to a range of practitioners working to implement solutions in a variety of sectors and will gain practical skills needed to support the development of regulations, policy, and programs. Assignments will give students experience developing written materials and practicing oral skills to engage in climate policy work. Note that enrollment is limited to 20 students.",https://bulletin.brown.edu/public-health/,7.0,Decarbonization;Water Quality;Climate Policy;Greenhouse Gas Emissions,technical_skills-1;sustainability_and_policy-4,"{""decarbonization"": 1, ""greenhouse gas emissions"": 1, ""climate policy"": 1, ""water quality"": 1}"
PHP 2030. Clinical Trials Methodology,"We will examine the modern clinical trial as a methodology for evaluating interventions related to treatment, rehabilitation, prevention and diagnosis. Topics include the history and rationale for clinical trials, ethical issues, study design, protocol development, sample size considerations, quality assurance, statistical analysis, systematic reviews and meta-analysis, and reporting of results. Extensively illustrated with examples from various fields of health care research. Recommended prerequisites: introductory epidemiology and statistics. Pre-requisites: ( PHP 2120 or PHP 2150 ) and either PHP 2508 , 2510 , or 2520 . Open to graduate students only.",https://bulletin.brown.edu/public-health/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
PHP 2130. Human Biology for Public Health,"This course provides basic principles of human biology and its applications to public health. Examples of biology topics include the cardiovascular system, endocrine system, immune system, nervous system, genetics, cancer, cardiovascular disease, HIV/AIDS, and depression. Examples of applied topics include strengths and weaknesses of using biomarkers, accuracy and precision of biological measures, quality assurance and quality control methods for using biomarkers for public health research. Mixed teaching methods are used, including small group discussions, problem-based learning and guest lectures. Prerequisite: PHP 2120 (may be taken concurrently) or instructor permission. Enrollment limited to 20 graduate students.",https://bulletin.brown.edu/public-health/,1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
"PHP 2400. The U.S. Health Care System: Case Studies in Financing, Delivery, Regulation and Public Health","Reviews the development of the health care delivery, financing and regulatory control systems in the U.S. and reviews the literature on the relationship between health system structure and the services used and health outcomes that populations experience. A case-study approach is used to understand the inter-relationship between financing, delivery and regulatory components of the health system and their implication for public health by drawing on epidemiological, economic, political and sociological principals. Prerequisites: Graduate standing or PHP 0310 and instructor permission.",https://bulletin.brown.edu/public-health/,1.5,Control Systems,technical_skills-1,"{""control systems"": 1}"
PHP 2727. Putting Research Into Practice with Implementation Science,"The objective of this course is for students to learn the principles of implementation science to ensure the successful translation of evidence-based research into practice. Building on the foundation of PHP 2074 : “Needs Analysis and Program Planning,” this course will teach students how to assess the results of interventions and address systematically identified impediments to sustainability and scalability. Students will also learn to use systems thinking tools and frameworks to determine the factors that promote or impede the adoption and sustainability of health-related interventions. This is a required AMPH course. This course is open to PhD students and residential two-year MPH program students. For two-year MPH students, PHP 2355 and PHP 2072 are the pre-requisite courses. Doctoral students will only be admitted with permission of the instructor.",https://bulletin.brown.edu/public-health/,5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
BIOL 2010B. Introduction to Data Science in Molecular Biology,"In this course, second year PhD students in the Molecular Biology, Cell Biology, and Biochemistry Graduate Program (MCBGP) will learn about the basic methodologies to analyze and interpret omics datasets. This course combines lectures with hands-on workshops on data science applied to molecular research for the analysis of nucleic acids and proteins. Student will acquire knowledge of the data generated by modern molecular biology, and of the computational methods used to analyze and interpret these datasets. The hands-on workshop will teach students how to utilize the state-of-the-art computational workflows to create reproducible pipelines for data analysis. Students will also learn the best practices in data management, organization and sharing, with a focus on the big data generated by modern sequencing techniques in the life sciences. Enrollment is restricted to second year MCBGP PhD students. This is a half credit course.",https://bulletin.brown.edu/biologyandmedicine/biology-graduate/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
BIOL 2024. Gene and RNA Therapeutic Development,"The field of gene and RNA-based therapeutic development has had a profound impact on our ability to treat many unmet medical needs. By targeting the genetic basis of a given disease, it has become possible to regulate, limit, or modify the expression of the associated transcript, and in some cases, completely replace the impacted gene. This course provides a comprehensive exploration into the field of gene-modifying therapeutics, focusing on gene therapy and oligonucleotide therapy. Students will delve into the mechanisms of action, innovative delivery methods, evolving development pipelines, and the strengths and limitations of each therapeutic modality. Students will gain a comprehensive understanding of genetic therapeutics, preparing them to contribute to the advancement of this field and the translation of innovative therapies from bench to bedside. Preference is given to students in the Biotech Master's and Therapeutic Science PhD programs.",https://bulletin.brown.edu/biologyandmedicine/biology-graduate/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
BIOL 2245. Blood Substitutes: Principles and Therapeutics Development,"Blood serves many critical functions including respiratory gas transport, hemostasis and host defense. Plasma and cellular components of blood, their functional mechanisms, pathophysiologic consequencies when deficient and current treatments will be reviewed. Finally, development of blood component substitutive therapeutics (blood substitutes) based on protein and cellular engineering technologies (biotherapeutics) will be discussed. Open to Graduates students and Juniors and Seniors who meet the pre-requisites BIOL 0800 and BIOL 0280 or with instructor's permission.",https://bulletin.brown.edu/biologyandmedicine/biology-graduate/,3.5,Gas Transport,delivery_and_storage-3,"{""gas transport"": 1}"
ENGN 0150. Principles of Chemical and Atomistic Engineering,"This course introduces students to core concepts of chemical and molecular engineering. Students will learn to formulate, derive, and solve material and energy balances for chemical systems. Examples will be drawn from diverse application areas that are relevant to chemical engineering in the twenty-first century. These examples will emphasize how to break down complex problems into simpler components, how to derive the governing equations from first principles, and how to obtain the solution using numerical methods. Students will learn fundamentals of molecular modeling methods, and how atomistic techniques can be applied to engineering problems. The course is appropriate for students concentrating in any field of engineering, or related fields such as chemistry, physics, or biology.",https://bulletin.brown.edu/engineering/,2.5,Chemical Engineering,engineering_capabilities-2,"{""chemical engineering"": 1}"
ENGN 0410. Materials Science,"Relationship between the structure of matter and its engineering properties. Topics: primary and secondary bonding; crystal structure; atomic transport in solids; defects in crystals; mechanical behavior of materials; phase diagrams and their utilization; heat treatment of metals and alloys; electrical and optical properties of materials; strengthening mechanisms in solids and relationships between microstructure and properties. Lectures, recitations, laboratory.",https://bulletin.brown.edu/engineering/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ENGN 1120. Reaction Kinetics and Reactor Design,"Mechanisms, driving forces, and rate expressions of homogeneous and heterogeneous chemical and biochemical systems. Kinetics described from the potential energy surface to reaction networks. Basic concepts in reactor design and idealized reactor models. Chemostats and enzymatic reactors. Optimization. Temperature and energy effects in reactors. Catalysts and coupled transport effects. Prerequisite: ENGN 0720 or equivalent. Offered in alternate years.",https://bulletin.brown.edu/engineering/,3.5,Catalyst,production-3,"{""catalyst"": 1}"
ENGN 1340. Water Supply and Treatment Systems - Technology and Sustainability,"This course provides a comprehensive overview of engineering approaches how to protect water quality. Class begins with brief introduction to hydrological cycle. More in detail groundwater flows (Darcy eq.-n) and flows into wells are examined. Principles of hydraulics are presented. Open channel and river flows, flood routing and preventing are presented. Freshwater and wastewater treatment technologies, together with advanced water treatment processes, are evaluated. Course ends with the visit to a local wastewater treatment plant. Prerequisites: CHEM 0330 and ENGN 0040 . Recommended ENGN 0810 .",https://bulletin.brown.edu/engineering/,6.0,Sustainability;Water Quality,technical_skills-1;sustainability_and_policy-4,"{""sustainability"": 1, ""water quality"": 1}"
ENGN 1400. Analytical Methods in Biomaterials,"Analytical methods and instrumentation currently used to characterize biomaterials. Specific methods/instrumentation covered include: molecular scale analysis (NMR, FTIR, UV-Vis spectroscopy); surface anaylsis (AFM, SEM, XPS, contact angle goniometry, ellipsometry, quartz crystal microbalance, electrochemistry, grazing angle IR); bulk analysis (DSC, mechanical testing) and biological analyis (bioassays, flourescence and confocal microscopy). Prerequisites: CHEM 0330 , CHEM 0350 , ENGN 0040 and BIOL 0200 . Enrollment limited to 40.",https://bulletin.brown.edu/engineering/,2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
ENGN 1410. Physical Chemistry of Solids,"Application of physical chemistry and solid state chemistry to the structure and properties of engineering solids as used in solid state devices, ceramics, and metallurgy. Equilibrium and free energy of heterogeneous systems, thermodynamics of solutions, chemical kinetics, diffusion, catalysis and corrosion, solid state transformations. Case studies taken from industrial practice. Prerequisites: ENGN 0410 , 0720 .",https://bulletin.brown.edu/engineering/,5.0,Corrosion;Catalysis,production-3;technical_skills-1,"{""catalysis"": 1, ""corrosion"": 1}"
ENGN 1420. Kinetics Processes in Materials Science and Engineering,"This course introduces the basic principles and formulations that describe kinetic processes in materials science and engineering. These are divided into the following principle types of mechanisms: solid state diffusion, reactions at surfaces and interfaces, and phase transformations. The final section of the course applies these principles to several relevant materials processing systems. Prerequisites: ENGN 0410 , 0720 , 1410 or equivalent.",https://bulletin.brown.edu/engineering/,3.0,Materials Science,engineering_capabilities-2,"{""materials science"": 2}"
ENGN 1450. Properties and Processing of Electronic Materials,"Focus on fundamental properties, processing, and characterization of electronic materials for microelectronic, large area, and thin film device applications. Processing Si into modern integrated circuits, e.g., VLSI, USLI, will be described in terms of materials science of unit processes (oxidation, lithography, diffusion, ion implantation, thin film deposition) used in device fabrication. Review relationship between properties of different materials classes (metals, semiconductors, insulators) and band structure. Concepts used to explain the operation of a p-n junction and simple MOS structures. Laboratory will focus on depositing materials via vapor phase synthesis methods and measuring fundamental electronic properties of materials using transport measurements.",https://bulletin.brown.edu/engineering/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ENGN 1490. Biomaterials,"Biomaterials science, the study of the application of materials to problems in biology and medicine, is characterized by medical needs, basic research, and advanced technological development. Topics covered in this course include materials used in bone and joint replacement, the cardiovascular system, artificial organs, skin and nerve regeneration, implantable electrodes and electronic devices, drug delivery, and ophthalmology.",https://bulletin.brown.edu/engineering/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ENGN 1600. Design and Implementation of Digital Integrated Circuits,"This course will cover digital design and implementation concepts required for successful tape-out of integrated circuits. The first part covers the fundamentals of Very Large-Scale Integration (VLSI) design, including transistor analysis, standard cell layout, and cell characterization techniques. The second part covers use of design automation tools to complete a full design to tape-out. In the second part, hardware design using Verilog will be first discussed, and then will follow with the use of techniques and tools: logic synthesis, circuit timing and power, and placement and routing. The class will feature a number of labs and a large design project.",https://bulletin.brown.edu/engineering/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
ENGN 1640. Design of Computing Systems,"This course introduces the main concepts and techniques for designing computing systems. Topics covered include assembly language, instruction set design, pipelining, superscalar and VLIW processor design, memory subsystem design, and I/O interfacing. Laboratory topics include programmable logic devices, hardware definition languages, and implementation of a bootable version of the pipelined MIPS processor. Laboratory emphasizes design optimizations with respect to speed and design area. Prerequisite: ENGN 1630 or passing of a quiz on basic digital logic concepts, or instructor permission.",https://bulletin.brown.edu/engineering/,3.5,Pipeline,delivery_and_storage-3,"{""pipeline"": 1}"
ENGN 1705. Sustainable Energy: Science and Technology,"The energy transition from fossil fuels to renewable sources may be the defining technological issue of the coming decades. This class covers the fundamental science and technology of energy technologies, focusing on emerging energy resources. Students will learn the fundamental thermodynamics of energy conversions as well as the tools to analyze energy technologies. The course will cover the basic science of the greenhouse-gas induced climate change, and will analyze energy technologies in terms of the trade-offs involved in emissions, cost, scalability, land use, and resource ability.",https://bulletin.brown.edu/engineering/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
ENGN 1710. Principles of Heat Transfer,"This course explores the transfer of energy as heat. It starts with basic heat transfer problems involving thermal conduction, convection, and radiation. The steady heat transfer through composite walls and heat dissipated from extended surfaces (such as fins) are examined. Transient heat transfer and heat transfer between solids and fluids will be investigated, considering natural and forced convection heat transfer. Various heat exchanger types will be evaluated, however concentric double-pipe heat exchangers analyzed in detail. Radiant heat transfer, surface emissive power, real surface radiation; view factors for black and gray surfaces will be studied. The course includes two hands-on laboratory experiments which supplement the material covered in the class meetings. The course also includes recitation sessions devoted to using COMSOL. The course ends with a design team competition focused on the most ""efficient and elegant"" coffee cup. Prerequisite: ENGN 0720",https://bulletin.brown.edu/engineering/,4.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 7}"
ENGN 1720. Design of Thermal Engines,"Students will work in groups on semester long engine design projects. Projects are to incorporate: formulation of design problem statements and specifications, consideration of alternative solutions, detailed design descriptions, development and use of design methodology, development of student creativity and use of acquired engineering skills, while including realistic constraints such as economic factors, safety, reliability, ethics, social impact, etc. Lectures, laboratory, and computer-aided design projects with oral and written reports. Lectures to cover: thermodynamics, heat transfer, fluid dynamics, kinematics/dynamics, lubrication, combustion, fuels, and pollution of thermal engines. Prerequisites: ENGN 0720 and 0810 .",https://bulletin.brown.edu/engineering/,4.0,Combustion;Heat Transfer,technical_skills-1;engineering_capabilities-2,"{""combustion"": 1, ""heat transfer"": 1}"
ENGN 1800. Social Impact of Emerging Technologies: The Role of Scientists and Engineers,"The role of engineering sciences in an ever-changing technology-driven world. Students will develop basic working knowledge of selected contemporary technologies that help identify and forecast future prospects while discerning future disruptions. Emphasis on the importance of ethical and social responsibilities that technologists must shoulder in answering societal challenges and contributing to policy making and corporate leadership. How do we create beneficial technologies yet anticipate their potential social costs, such as workforce automation or overdependence on the internet? Will we give up brains as our last private space? Who will control the data / technology ecosystem that influences our decisions?",https://bulletin.brown.edu/engineering/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
ENGN 1920. Sustainable Energy: Science and Technology,"The energy transition from fossil fuels to renewable sources may be the defining technological issue of the coming decades. This class covers the fundamental science and technology of energy technologies, focusing on emerging energy resources. Students will learn the fundamental thermodynamics of energy conversions as well as the tools to analyze energy technologies. The course will cover the basic science of the greenhouse-gas induced climate change, and will analyze energy technologies in terms of the trade-offs involved in emissions, cost, scalability, land use, and resource ability.",https://bulletin.brown.edu/engineering/,4.5,Energy Transition,sustainability_and_policy-4,"{""energy transition"": 1}"
ENGN 1930U. Renewable Energy Technologies,"Renewable Energy Technology examines energy conversion, transport, and storage with the goal of devising courses of action that transform the current state of energy use into one that relies more fully on renewable resources and efficient processes. The course will give priority to photovoltaics, wind, and hydro conversion technologies and to the electrical grid for energy transport. From year-to-year other topics will be explored based on the wishes of the participants. Research, discussion, projects, and presentations will be the primary learning methods. The engineering core and thermodynamics are suggested preparation for this course.",https://bulletin.brown.edu/engineering/,5.0,Renewable Energy,sustainability_and_policy-4,"{""renewable energy"": 2}"
ENGN 1931K. Cell-Material Interactions in Tissue Engineering,"Students study how materials are used in cell-based biological applications focusing on engineered tissues and translational applications. Hybrid materials can be designed to elicit specific cellular interactions, including cell adhesion, mechanosensing, biochemical signaling, and electrical conduction. Primary scientific literature provides examples of design principles as applied to natural and synthetic materials in cell-based assays, engineered tissues, and in vivo implantation. Students participate in class discussions of scientific literature, lead discussion through oral presentation and group engagement, and write literature summaries including a final project (either a primary research manuscript or literature review). Pre Requisites: Recommended: Physiology/Cell & Molecular Biology, Biomaterials/Materials Science.",https://bulletin.brown.edu/engineering/,2.5,Materials Science,engineering_capabilities-2,"{""materials science"": 1}"
ENGN 1931M. Industrial Machine Vision,"This course will offer advanced undergraduate and master's students a practical introduction to industrial applications of machine vision and will provide theoretical, hands-­on experience with automation and visual inspection technologies. Computer Vision, the automated analysis of images and video sequences, began as a research subject within computer science and engineering and has become an accepted technology with industrial applications. Current industry applications of machine vision: Electronics, metal, automotive, wood, plastics, paper, textiles, films, food manufacturing, biomedicine. Common functions: Recognition of features or components, guidance of assembly, robotic arms or vehicles, welding, dispensing; and inspection, measurement, detection of defects.",https://bulletin.brown.edu/engineering/,5.0,Welding;Automation,technical_skills-1;delivery_and_storage-3,"{""welding"": 1, ""automation"": 1}"
ENGN 1931P. Energy and the Environment,"This course explores all the energy forms, but will focus on energy sources from which the majority of “useful” energy originates at the present time. Basic heat transfer problems related to energy efficiency are presented. Rankine and Brayton power cycles are introduced. Cycle modifications supporting energy efficiency are explored. Carbon footprint calculations are illustrated. Traditional and cutting-edge technologies for carbon capture and storage presented. Emissions such as SOx, NOx, and PM and their capture technologies investigated. The Earth climate model examined. The course features three 1-page long scientific summary writings and the tour to the Manchester Street Power Station.",https://bulletin.brown.edu/engineering/,5.5,Heat Transfer;Carbon Capture;Carbon Capture and Storage,production-3;technical_skills-1,"{""carbon capture and storage"": 1, ""carbon capture"": 1, ""heat transfer"": 1}"
ENGN 1931R. The Chemistry of Environmental Pollution,"This course examines fundamental chemical aspects of pollutants and methods used to address pollution. We will consider pollution in air, water and soil media, and how pollution arises. Basic aspects of pollutant chemical partitioning will be explored. Examples of site investigation and the chemical tools used for that purpose will be discussed, along with risk assessment. Different ways of cleaning up contaminated sites will be examined, along with considering how mitigation and natural processes might represent options for addressing the particular pollution situation. Prerequisites are ( MATH 0100 , 0170 , 0180 , 0200 , 0350 or 0190 ) and ( CHEM 0100 or 0330 ).",https://bulletin.brown.edu/engineering/,1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
ENGN 1931X. Instrumentation for Research: A Biomaterials/Materials Project Laboratory,"This course is designed to prepare students for research in biomaterials/materials science by focusing on a project that yields a testable product/device. Advanced equipment/instrumentation will be used to fabricate and evaluate materials required for each project and to test the performance of the product/device that uses these materials. Example projects that illustrate the course plan include building a microfluidic-based medical sensor or fabricating a polymer-based battery. These examples require materials synthesis (polymerization or hydrothermal), materials characterization (SEM, X-ray diffraction), device fabrication (microfabrication, assembly under inert/sterile atmosphere), and product testing (biological assays, electrochemical methods). Student interests will determine other projects. Completion of Laboratory Safety and Hazardous Waste Training offered by EHS.",https://bulletin.brown.edu/engineering/,3.0,Materials Science;Electrochemical,engineering_capabilities-2,"{""materials science"": 1, ""electrochemical"": 1}"
ENGN 1931Y. Control Systems Engineering,"Control Systems is an Engineering discipline that applies control theory to analyze and design systems with desired response behavior. The objective of this course is to introduce the student to the topic of feedback control design with applications on many diverse systems. The course will cover the fundamentals of classical control theory such as modeling, simulation, stability, controller design and digital implementation. It will also address basic aspects of state-space and modern control theory. The course is open to all Engineering majors and will make use of existing simulation packages such as Matlab/Simulink.",https://bulletin.brown.edu/engineering/,4.5,Systems Engineering;Control Systems,technical_skills-1;engineering_capabilities-2,"{""systems engineering"": 1, ""control systems"": 2}"
"ENGN 1931Z. Interfaces, Information and Automation","Laboratory-intensive course to help students develop and implement simple computer programs in Python to control, query, and integrate discrete (traditionally isolated) systems, ranging from automobiles to websites. Assignments will provide hands-on practice using programmatic interfaces to control both physical and virtual systems. Topics include physical interfaces and communication protocols (e.g., GPIB, RS-232, USB) as well as accessing online resources (e.g., SOAP and RESTful web services) and building hybrid systems for data acquisition and analysis. Formal programming experience is not required, but familiarity with either MatLab or Python (at the level of CSCI 0040 or higher) would be very helpful.",https://bulletin.brown.edu/engineering/,1.5,Automation,technical_skills-1,"{""automation"": 1}"
