title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
WLDF 464 - Urban Wildlife Ecology,"Fundamentals of urban ecology, field methods including urban wildlife and human surveys, and urban wildlife management and conservation strategies. Upper Division Prerequisite: . No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 460 - Conservation Biology,"Endangered species management, reserve design, conservation genetics, related concepts. Upper Division Prerequisite: ( may substitute), or IA. No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 431 - Ecology and Management of Upland Habitats for Wildlife,Theoretical and applied considerations for managing upland habitats to benefit wildlife species. Upper Division Prerequisite: or IA. No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 430 - Ecology and Management of Wetland Habitats for Wildlife,"Historical, ecological, and management implications of manipulating wetland habitats to benefit wildlife. Upper Division Prerequisite: or IA. No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 423 - Wildlife Management (Nongame Wildlife),"Life histories, special management considerations. Specific taxonomic/ecological groups vary. Upper Division Prerequisite: . Repeatable for Credit No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 422 - Wildlife Management (Mammals),"Life histories, ecology, management. Upper Division Prerequisite: , , or IA. No Special Consent Required Optional Grade Basis Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 420 - Wildlife Management (Waterfowl),"Life histories, ecology, behavior, management of waterfowl and allied species. Upper Division Prerequisite: ; . No Special Consent Required Optional Grade Basis Sustainability Related Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 309 - Case Studies in Environmental Ethics,"Human influence on distribution of world’s fauna. Ethical perspectives. Upper Division Prerequisite: completed lower division GE area B. Repeatable for Credit No Special Consent Required Optional Grade Basis GE UD Area B: Math & Science, GE UD Area C: Art & Humanities, GE UD Area D: Social Sciences Sustainability Focused Zero Cost Course Materials Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 300B - Wildlife Ecology and Management,"Important wildlife habitats and their characteristic plants/animals. Identification, life histories, and ecology of important species. Scientific principles upon which field is founded. GE. B-UD for nonmajors; may not count for credit by majors Upper Division Prerequisite: lower division science GE. No Special Consent Required Optional Grade Basis GE UD Area B: Math & Science Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 244 - Wildlife Policy and Animal Welfare,"Roles of policy, values, ethics, and animal welfare in research and the management of wildlife. Review relevant laws, with emphasis on Animal Welfare Act. Lower Division No Special Consent Required Mandatory CR/NC Sustainability Related Seminar 1 hr. In Person, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 210 - Introduction to Wildlife Conservation and Administration,"History of relationship between wildlife and people, including laws and regulatory agencies. Different cultural perspectives. Lower Division No Special Consent Required Optional Grade Basis Sustainability Related Lecture 2 hrs. Seminar 1 hr. In Person, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WLDF 111 - Introduction to Wildlife,"Introduction to the scope of the wildlife management & conservation fields: animals involved, founding scientific principles, current issues, career paths and guest speakers. Lower Division Repeatable for Credit No Special Consent Required Mandatory CR/NC Sustainability Related Zero Cost Course Materials Activity 2 hrs. In Person, Hybrid | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WSHD 558 - Advanced Climate Change and Land Use,"Meets jointly with . Students enrolled in WSHD 558 are expected to carry out additional independent analyses of climate change and land use and deliver a lecture on an independent topic. Graduate Prerequisite: or , or . No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WSHD 524 - Advanced Watershed Hydrology,Meets jointly with . Students enrolled in WSHD 524 are expected to carry out additional independent analyses of watershed hydrology topics and deliver a lecture on an independent topic. Graduate Prerequisite: or IA. No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 2 hrs. Laboratory 3 hrs. In Person | | |,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WSHD 310 - Hydrology and Watershed Management,"Hydrologic considerations of forest roads, stream crossings, road drainage. Management influences on hydrologic processes and aquatic habitat; protecting salmonid resources. Upper Division Prerequisite: Lower Division GE Area B Physical Universe Requirement, or IA. No Special Consent Required Optional Grade Basis Sustainability Related Lecture 3 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
WSHD 424 - Watershed Hydrology,"Hillslope and fluvial hydrology. Water quality. Watershed management: analysis, planning, cumulative effects. Upper Division Prerequisite: or IA. No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 2 hrs. Laboratory 3 hrs. In Person | | |",6.0,Water Quality;Sustainability,sustainability_and_policy-4;technical_skills-1,"{""sustainability"": 1, ""water quality"": 1}"
WSHD 458 - Climate Change and Land Use,"Implications of climate change for terrestrial and aquatic resources. Overview of projected shifts in weather and climate. Influence of land use decisions on global carbon cycle in forests, agriculture and wetlands. Upper Division Prerequisite: or , or . No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SP 310 - Interdisciplinary Inquiry,"Apply interdisciplinary modes of inquiry to problem solving, personal assessment and career development. Employ interdisciplinary approaches to examine complex real-world problems. Explore interdisciplinary career trajectories and draft an individualized degree proposal. Upper Division Recommended Preparation: No Special Consent Required Optional Grade Basis Sustainability Related Seminar 3 hrs. Hybrid, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BIOL 534 - Population and Community Ecology,"The study of the structure and distribution of populations and communities. Topics include population viability modeling, metapopulation dynamics, mark-recapture techniques, species interactions, trophic dynamics, assembly rules, biodiversity, and conservation issues. Graduate Prerequisite: or . No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 3 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BIOL 434 - Population and Community Ecology,"The study of the structure and distribution of populations and communities. Topics include population viability modeling, metapopulation dynamics, mark-recapture techniques, species interactions, trophic dynamics, assembly rules, biodiversity, and conservation issues. Upper Division Prerequisite: or . No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 3 hrs. Laboratory 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"AHSS 108 - Nature, Culture, and Food","Interdisciplinary examination of cultural perspectives on nature linked to social and environmental issues, emphasizing food systems and social change. College success skills will be developed in this course. Lower Division No Special Consent Required Mandatory Letter Grade GE E: Lifelong Learning DCG: Domestic Sustainability Related Lecture 3 hrs. In Person, Hybrid, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
AHSS 102 - Humboldt Peoples and Places,"Surveys the history of the people and places of Humboldt County. Analysis of political, economic, social, intellectual events, and the interactions among the diverse populations that reside here. Lower Division No Special Consent Required Mandatory Letter Grade GE E: Lifelong Learning Sustainability Related Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ART 372B - Radical Graphics: Activism and Climate,"Investigates the context of activism throughout the history of Contemporary Art. Involves learning about the context of sustainability in the world of visual media design as well as social justice as a driving factor for issue based artwork. Involves the use of digital and hands on processes to research, communicate and visualize the stakes and solutions of activism and climate change as well as the technical skills needed to do so. Develop and reinforces dynamic skill sets to respond to these issues, and asks everyone involved to contribute and help shape what the class becomes. Upper Division Repeatable for Credit No Special Consent Required Optional Grade Basis Sustainability Related Activity 6 hrs. In Person | | |",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
MBA 675 - Sustainability/Ethics,"Ethical theories and implications for individuals and organizations, as applied to organizational ethics, environmental regulations and frameworks, global ethics issues based on regional imbalances, and intergenerational ethics and sustainability issues. Graduate Prerequisite: , graduate standing. No Special Consent Required Optional Grade Basis Sustainability Focused Seminar 4 hrs. In Person | | |",6.0,Environmental Regulation;Sustainability,sustainability_and_policy-4,"{""sustainability"": 3, ""environmental regulation"": 1}"
MBA 650 - Designing Sustainable Organizations,"Organizations are affected by technology, other organizations, national cultures, and social and economic conditions. Analyze and design structures that create sustainable shared value for the enterprise. Graduate Prerequisite: , graduate standing. No Special Consent Required Optional Grade Basis Sustainability Related Seminar 4 hrs. In Person, Hybrid | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MBA 640 - Financial Management for Sustainable Growth,"Research and analyze several viewpoints on financial management for long-term sustainable growth for the enterprise. Contemporary theoretical and institutional developments in finance; implications for decision making and policy formation. Graduate Prerequisite: , , . No Special Consent Required Optional Grade Basis Sustainability Related Seminar 4 hrs. In Person, Hybrid | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MBA 620 - Accounting for Corporate Social Responsibility,"Accounting systems used to promote strategic sustainability. Information used in organizations for profit planning, operational control, performance evaluation, employee continuous improvement, improving relationships with the community, and protecting the environment. Graduate No Special Consent Required Optional Grade Basis Sustainability Focused Seminar 4 hrs. In Person, Hybrid | | |",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
MBA 610 - Research Methods,"Fundamentals of designing a research project, assessing current research, managing large data sets, and effectively using advanced statistical techniques for analysis and publication. Graduate No Special Consent Required Optional Grade Basis Sustainability Related Seminar 4 hrs. In Person, Hybrid | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MBA 605 - Strategic Sustainability Foundations,"Introduction to frameworks supporting strategic sustainability. Topics include learning organizations, sustainability frameworks, business case for strategic sustainability, systems thinking tools, and examination of existing and emerging economic and management paradigms. Graduate Prerequisite: undergraduate foundation courses in accounting, economics, finance, and statistics; admission to MBA program. No Special Consent Required Mandatory Letter Grade Sustainability Focused Seminar 4 hrs. In Person, Hybrid | | |",6.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 5}"
BA 496 - Strategic Management,"Capstone course integrating all business core courses into design of strategic business plans. Domestic/international cases. Simulations and projects. Micro/mainframe computer applications. Upper Division Prerequisite: , , , , , and , and business administration major with senior standing. No Special Consent Required Optional Grade Basis Sustainability Related Lecture 4 hrs. In Person, Hybrid, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 494 - Business and Society,"Problems arising from interface of business and government, business ethics, government regulation, and international business. Senior seminar. Upper Division Prerequisite: , , ; or equivalent. No Special Consent Required Optional Grade Basis Sustainability Related Seminar 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CHEM 410 - Inorganic Chemistry II,"Advanced concepts: chemistry and organometallic compounds of the transition metals, the lanthanoids, and the actinoids; reaction mechanisms; catalysis; solid state chemistry. Upper Division Prerequisite: . No Special Consent Required Mandatory Letter Grade Lecture 3 hrs. In Person | | |",3.5,Catalysis,production-3,"{""catalysis"": 1}"
CHEM 370 - Earth System Chemistry,"Chemistry of the earth, including elemental cycling and speciation in the environment, the impact of man on biogeochemical processes, and the effects of climate change on the chemical/physical interactions occurring within and between the atmosphere, hydrosphere, and biosphere. Upper Division Prerequisite: or with a grade of C- or higher. No Special Consent Required Mandatory Letter Grade Sustainability Related Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 449 - Macromarketing,"Examines the relationship between marketing and society. Topics include technology, ethics, materialism, globalization, sustainability. The course is multicultural and multidisciplinary. Upper Division Prerequisite: and junior standing or instructor approval. No Special Consent Required Optional Grade Basis Lecture 4 hrs. In Person, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 439 - New Venture Consulting,Complete a consulting project and business plan with a new venture. Class meetings and field work each week. Upper Division Prerequisite: senior standing; No Special Consent Required Optional Grade Basis Sustainability Related Lecture 4 hrs. In Person | | |,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 438 - Applications in Entrepreneurship,Study entrepreneurial strategy and implementation using contemporary forms of business planning. Upper Division Prerequisite: senior standing. No Special Consent Required Optional Grade Basis Sustainability Related Lecture 4 hrs. In Person | | |,4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 432 - Leading Sustainable Businesses,"This course bridges the practical and theoretical in pursuit of leading an economically, socially, and environmentally sustainable venture. The tools explored are relevant to entrepreneurs and managers of existing organizations. Upper Division Prerequisites: No Special Consent Required Mandatory Letter Grade Sustainability Focused Lecture 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 430 - Introduction to Entrepreneurship,"Planning, start up, sources of capital, location, form, budgeting, record keeping, marketing, management. Upper Division No Special Consent Required Optional Grade Basis Sustainability Related Lecture 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 410 - International Business,"Global geopolitical, economic, and social environments and their interrelationships with all phases of business. Cases and projects. Upper Division Prerequisite: . No Special Consent Required Optional Grade Basis DCG: Non-Domestic Sustainability Related Seminar 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
BA 106D - Advocating for Sustainability - Additional Depth,Additional depth by analyzing sustainability initiatives/reporting in businesses. Lower Division Corequisite: . Repeatable for Credit No Special Consent Required Mandatory Letter Grade Sustainability Focused Lecture 1 hr. In Person | | |,5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
BA 106 - Advocating for Sustainability,"Provides an understanding of sustainability issues, discovering what you are passionate about and modifying behaviors regarding consumption, work, living decisions, etc. to become well-informed strong advocates for change. Lower Division Repeatable for Credit No Special Consent Required Mandatory Letter Grade GE D: Social Sciences Sustainability Focused Lecture 3 hrs. In Person | | |",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
CHEM 110 - General Chemistry II,"Fundamental concepts: kinetics; equilibrium; acids and bases; acid-base, solubility, and complex ion equilibria; entropy and free energy; electrochemistry; qualitative analysis. For students in science, engineering, and related majors. Lower Division Prerequisite: with a grade of C- or higher. No Special Consent Required Mandatory Letter Grade Lecture 3 hrs. Laboratory 6 hrs. In Person | | |",2.5,Electrochemistry,engineering_capabilities-2,"{""electrochemistry"": 1}"
CANN 482 - Internship,"Design and carry out internship-based culminating project in partnership with local agency, community organization, research institute, or faculty. Proposal due in semester before enrollment to receive permission number. Upper Division Prerequisites: ( or ) and . Cannabis Studies major and senior standing are required. Instructor Consent Required Mandatory Letter Grade Sustainability Related Yes Seminar 2 hrs. Tutorial In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CANN 345 - Cannabis Regulatory and Environmental Requirements,"Examination of local, state and federal regulations relating to water, fish and wildlife, and land use necessary to obtain licensing. Focus on historical and contemporary policy, goals, implementation, and impacts. Upper Division Prerequisite: No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CANN 335 - Cannabis and Environmental Sustainability,"Covers natural resource issues regarding cannabis production. Topics include: sustainability of cannabis regarding water, soil, wildlife, and energy use, general botany, biotic/abiotic requirements, and best practices to mitigate environmental impacts. Upper Division Prerequisites: and No Special Consent Required Optional Grade Basis Sustainability Focused Zero Cost Course Materials Lecture 3 hrs. In Person | | |",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
CANN 240 - Global Cannabis,"Survey of how cannabis shapes places globally. Focuses on international landscapes of cannabis as a plant providing food, fiber, fuel, and medicine. Lower Division Prerequisite: No Special Consent Required Optional Grade Basis Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CANN 202 - Humboldt and Cannabis,"How cannabis shapes Humboldt: social history and geography before and following the arrival of cannabis; ecology, native epistemology, settler colonialism, counter-cultures and social movements, prohibition/criminalization, markets, medicalization, and legalization. Lower Division No Special Consent Required Optional Grade Basis GE E: Lifelong Learning Sustainability Focused Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CANN 120 - Introduction to Cannabis Studies,"Focus on basic plant botany, chemistry, and endocannabinoid system; human/cannabis relationships; ecological issues; and economic development and policy. Lower Division No Special Consent Required Optional Grade Basis Sustainability Related Lecture 3 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MBA 691 - MBA Comprehensive Exam,"Required for the MBA program. Skills for analyzing business issues, including functional applications of accounting, finance, marketing, management, and strategic sustainability is required. Exam will consist of a writing assignment and a presentation. Exam will be evaluated by two faculty members. If there is a disagreement, a third faculty member will evaluate. Graduate Prerequisite: , and . Open to MBA students only. No Special Consent Required Mandatory CR/NC No Course Materials Required Tutorial hrs TBD In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
MBA 679 - Strategic Analysis,"Synthesize management, marketing, finance, production, and other functions into unified strategies for organizations (local, national, international). Graduate Prerequisite: , , . Corequisite: . No Special Consent Required Optional Grade Basis Sustainability Related Seminar 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CRGS 313 - Community Activism,"Develop organizational and activist skills, understand how social change occurs, link theory to concrete organizing practice in the community. Course blends critical analysis of organizing theories/methods with hands-on projects. Upper Division No Special Consent Required Optional Grade Basis DCG: Domestic Sustainability Related Lecture 3 hrs. In Person, Hybrid | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"CRGS 108 - Power/Privilege: Gender and Race, Sex, Class","How gender is shaped by race, class, and sexuality. Analyze relations of power and privilege within contemporary US society. Lower Division No Special Consent Required Optional Grade Basis GE D: Social Sciences DCG: Domestic Sustainability Related Lecture 3 hrs. In Person, Online | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
"CRIM 455 - Policing Bodies: A Biopolitical History of Race, Riots and Surveillance","Examines the evolution of policing in direct relation to the social, political, and economic tensions of different historical moments. Upper Division Prerequisite: or or ; junior standing or greater. No Special Consent Required Mandatory Letter Grade Sustainability Related Seminar 4 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CS 459 - Software Engineering Senior Project,"Apply techniques from previous courses while working with actual clients to develop robust, ethical, and effective software. Provide solutions for environmental and sustainability issues as well as cultural and socio-economic problems. Class is enhanced by seminars, tutorials, field activities, and client consultation, and culminates in a significant team project. Upper Division Prerequisites: No Special Consent Required Optional Grade Basis Lecture 2 hrs. Activity 2 hrs. In Person | | |",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
CS 453 - Software Quality Assurance,"Learn to assess and assure software quality with respect to client needs and software requirements specifications. Hands-on experience through field activities including client consultation. Complete team projects, produce technical documents, and make formal presentations. Upper Division Prerequisites: No Special Consent Required Optional Grade Basis Lecture 2 hrs. Activity 2 hrs. In Person | | |",1.5,Quality Assurance,technical_skills-1,"{""quality assurance"": 1}"
